SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
2492.778502584381	1.5765144219327385e-08	208.96286314406012	1.321974840264759e-09	208.96286314416915	1.27678821503543e-09	17.52386688149585	1.0707482137627368e-10	0	0.33643513489137244	1.408870531546534	-0.24693891962700204	0.12355748949846525	0.1235574893850872	0.33643516864727	0.24693891962700204	0.019999999999999993	0.1	0.1	0.1	0.1	2.997725422294234
615.5851754044616	4.649511207210225e-09	51.56306643848082	3.884614379268716e-10	51.56306644035638	3.7275980440836116e-10	4.326278366196884	3.116927936515274e-11	0	0.34496715594278315	1.4403324315631902	-0.2646358173487856	0.13267324817501117	0.1326732478120414	0.34496726828798635	0.2646358173487856	0.019999999999999993	0.2	0.2	0.1	0.1	2.997725422294234
273.1875180074752	4.228919621069778e-10	22.83096208806807	3.5241535990971357e-11	22.830962092391765	4.6744176622394124e-11	1.9154836770812733	3.894697973020087e-12	0	0.3591245686738385	1.4927352555681317	-0.29409140624054797	0.14785731625103132	0.14785731537069785	0.35912475767959795	0.29409140624054797	0.019999999999999993	0.3	0.3	0.1	0.1	2.997725422294234
157.96207938603436	1.4540918904076758e-09	13.14088524798307	1.2202444218945287e-10	13.140885253262525	1.2011902135070177e-10	1.1009291191154056	1.0074084331762113e-11	0	0.37876053278525085	1.5658740475773416	-0.3352564524367572	0.16910136316993749	0.16910136088180208	0.37876097936625036	0.3352564524367572	0.019999999999999993	0.4	0.4	0.1	0.1	2.997725422294234
107.23491369460595	4.4277093377191414e-12	8.860100286729011	6.751169318098381e-13	8.860100286265313	3.3606700825510807e-12	0.7401366968769867	2.750455830193933e-13	0	0.40357700630498083	1.6591078840368931	-0.3881064327394013	0.19641622842794326	0.1964162180031722	0.40357799606607286	0.3881064327394013	0.019999999999999993	0.5	0.5	0.1	0.1	2.997725422294234
80.15633123441685	1.1167229292177693e-10	6.568206849491286	9.47725589134418e-12	6.5682068311190225	5.111797274713899e-12	0.546706232327517	4.33442261158193e-13	0	0.43312025255143405	1.7712454268766207	-0.45272031461364354	0.22987134975308296	0.22987130816637658	0.4331144947310563	0.45272031461364354	0.019999999999999993	0.6	0.6	0.1	0.1	2.997725422294234
63.047763772271786	2.920441523729321e-11	5.120105894234287	2.398070650497436e-12	5.120105844363051	2.6513708891281273e-12	0.424785210123946	2.2532413569052268e-13	0	0.46685348027841483	1.9011250386759866	-0.5293665750291836	0.26963736952929557	0.26963729621085725	0.4668104550330992	0.5293665750291836	0.019999999999999993	0.7	0.7	0.1	0.1	2.997725422294234
50.60416077821569	4.719206600260984e-11	4.067627517717536	3.9593735125371956e-12	4.067627401626782	2.487270750474145e-12	0.33666116610291186	2.0776924550184406e-13	0	0.5040348434194244	2.0504069688550954	-0.6186289185708329	0.31604890105508715	0.316048856308874	0.5039742808897925	0.6186289185708329	0.019999999999999993	0.8	0.8	0.1	0.1	2.997725422294234
36.2084116119658	1.0476361397049465e-10	2.839495870545666	9.216436620318281e-12	2.8394954635124257	4.3322306093328215e-12	0.23349685177757826	3.392608746588281e-13	0	0.5839178638373093	2.426041513741399	-0.839813290921845	0.43142815854539945	0.43142808320209053	0.5839147254536443	0.839813290921845	0.019999999999999993	1.0	1.0	0.1	0.1	2.997725422294234
9.215686619677532	6.5025397412278434e-12	0.5904123319931125	1.3541266710901353e-12	0.5904122936539205	2.3046104970624886e-13	0.0533248896766194	4.887967923561054e-15	0	1.845326963090849	16.85516467617551	-15.161759285772986	8.34941966695288	8.34941442086348	1.8445080724219391	15.161759285772986	0.019999999999999993	3.8	3.8	0.1	0.1	2.997725422294234
