SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
1553.6345594616373	3.9407316622857097e-07	130.22665098393722	3.3052537917316015e-08	130.2266509843897	3.3533105004445676e-08	10.922740735283703	2.8124921602968174e-09	0	0.3363935588379531	1.4088284340517812	-0.2472220051858119	0.12361139288060492	0.12361139290961988	0.3363935987021431	0.2472220051858119	0.019999999999999993	0.1	0.1	0.2	0.2	2.997725422294234
389.9520615131328	1.0448406485248418e-08	32.65666509673753	8.757464619779426e-10	32.656665096893235	8.206470059735142e-10	2.741990729711435	6.881094915604928e-11	0	0.344785008859956	1.440120012808901	-0.26577809132270114	0.13289063307371674	0.13289063312162472	0.3447851408241939	0.26577809132270114	0.019999999999999993	0.2	0.2	0.2	0.2	2.997725422294234
176.68703528561662	1.4887231924586995e-10	14.76567946788888	1.2882342254576582e-11	14.765679468472284	1.7047598257257053e-11	1.241254824626873	1.4553551690390027e-12	0	0.3586536550716306	1.4920601257770818	-0.29670354381457986	0.14835544179584295	0.14835544175666418	0.3586538507735936	0.29670354381457986	0.019999999999999993	0.3	0.3	0.2	0.2	2.997725422294234
103.70577310854115	1.1072004109157632e-09	8.634729764240866	9.379303105079611e-11	8.634729765485252	4.869392975808272e-11	0.7264292819037577	4.175471937632818e-12	0	0.3777820265251975	1.5641363268734203	-0.34002445400227516	0.17001899546240898	0.17001899475735424	0.37778218573186945	0.34002445400227516	0.019999999999999993	0.4	0.4	0.2	0.2	2.997725422294234
70.67622586980472	7.179901429503563e-10	5.8541990289361845	6.102065048749454e-11	5.854199031002953	7.425450948177451e-11	0.4926377121657012	6.242083207435627e-12	0	0.4018282200634969	1.6554088965683413	-0.39584826902605863	0.1979351999112369	0.19793519593077635	0.4018282642500014	0.39584826902605863	0.019999999999999993	0.5	0.5	0.2	0.2	2.997725422294234
52.702878542897984	2.0054653619517023e-10	4.338404919405804	1.774154393475427e-11	4.338404922443944	1.6468527709989724e-11	0.36514907006402963	1.4345104696258433e-12	0	0.43036089615760226	1.764630868662463	-0.46442853204600754	0.2322310575350616	0.23223104366438002	0.43036031824108223	0.46442853204600754	0.019999999999999993	0.6	0.6	0.2	0.2	2.997725422294234
41.37398967446365	2.748479030540491e-09	3.382662677821924	2.4221956393185334e-10	3.3826626819895407	2.6738639157886315e-10	0.2849420418405094	2.3208933480463042e-11	0	0.462913627174929	1.890584684254144	-0.5462064860721445	0.2731274609058711	0.2731274332910401	0.4629094966783318	0.5462064860721445	0.019999999999999993	0.7	0.7	0.2	0.2	2.997725422294234
33.34379109881729	1.2314932656622265e-10	2.7058550616984256	1.0880316407704749e-11	2.7058550668655355	2.0595655970855304e-11	0.22843558834004501	1.7797153842620344e-12	0	0.49900044985862857	2.032544960418553	-0.6418323458498972	0.32094982069996564	0.32094979596331324	0.4989858552253415	0.6418323458498972	0.019999999999999993	0.8	0.8	0.2	0.2	2.997725422294234
27.15243295975368	1.511986519525871e-11	2.183253293685699	1.035769464133507e-12	2.183253299789684	2.066862760231388e-12	0.18505980501953642	1.648893450405988e-13	0	0.538042731297182	2.1911858406371083	-0.7522188285330327	0.3761548544275257	0.3761548428167584	0.5380162297598156	0.7522188285330327	0.019999999999999993	0.9	0.9	0.2	0.2	2.997725422294234
22.320008048402023	2.4601726417367225e-11	1.769548128882568	2.5438804758285908e-12	1.769548135696752	8.027163307939931e-14	0.1506304332063199	2.0988634362686943e-14	0	0.5791506788767752	2.371032133031011	-0.8787408910902648	0.4394304723618466	0.4394304359769101	0.5791341833469577	0.8787408910902648	0.019999999999999993	1.0	1.0	0.2	0.2	2.997725422294234
19.03855844294939	2.4690096880577685e-11	1.4822095616538318	2.482795909322656e-12	1.482209566707308	1.0284675604418312e-12	0.1263467352742666	2.611236958827988e-14	0	0.6211292672545303	2.57993667682534	-1.0234071638167939	0.5117814449130539	0.5117813981018652	0.6211209008622293	1.0234071638167939	0.019999999999999993	1.1	1.1	0.2	0.2	2.997725422294234
16.859537551843232	7.749926461892082e-12	1.2921423804641625	1.6623707136342954e-12	1.2921423815439625	6.426212217907992e-13	0.11035623901334904	1.3363150844094194e-14	0	0.663582870375055	2.8157638583676667	-1.1878957282031462	0.5940473557663369	0.5940473038107826	0.6635727668435565	1.1878957282031462	0.019999999999999993	1.2	1.2	0.2	0.2	2.997725422294234
15.217385794714085	8.928088775828206e-12	1.150020842410987	1.9665861701117174e-13	1.1500208391773696	6.676709828293301e-13	0.09856249171381223	4.863879623947986e-14	0	0.7066003125586834	3.0745403256424897	-1.373566021700842	0.6869085085999321	0.6869084478022665	0.7065866819201898	1.373566021700842	0.019999999999999993	1.3	1.3	0.2	0.2	2.997725422294234
13.910087275857313	8.397973016582437e-12	1.0372408326419207	6.969505105055931e-13	1.0372408257786088	7.688366813379398e-13	0.0892981765972585	5.865268354902427e-14	0	0.7501003512043772	3.35577046347972	-1.581981872714063	0.7911474622312145	0.7911473887527072	0.7500820821925038	1.581981872714063	0.019999999999999993	1.4	1.4	0.2	0.2	2.997725422294234
12.839682260288276	3.995695845523984e-12	0.9450656642934914	3.1573070315658014e-13	0.9450656546403325	1.2518870706935567e-13	0.08179039482953461	4.869728048948704e-14	0	0.7939911680473133	3.6592870266184994	-1.8147605342104565	0.9075735525319799	0.9075734622517192	0.7939671013662696	1.8147605342104565	0.019999999999999993	1.5	1.5	0.2	0.2	2.997725422294234
