SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
2.903000229962409	5.377477996500916e-12	0.010255564432854655	4.259973455405228e-14	0.010255601407497353	4.4548398330369035e-14	0.00010759220484174132	1.7075985101604458e-16	0	1.055780000809451	4.295222139899231	-3.6389060989237105	1.933201233805409	1.9331805093294792	1.0569094575565203	3.6389060989237105	0.0014999999999999907	2.2	2.2	0.2	0.2	3.4266076330964865
2.891819279376582	8.408599941985195e-10	0.012908663552722521	4.846750627671148e-12	0.012908714706610253	4.844108853409186e-12	0.0001871892651310807	5.021219975671643e-14	0	1.0577667187115105	4.458904924892343	-3.645219065090169	1.93611747980235	1.9361005160036582	1.0584092024178842	3.645219065090169	0.0019999999999999944	2.2	2.2	0.2	0.2	3.414200799486534
3.1962473048208455	6.156929122914368e-12	0.029872964769017924	1.3182904745497042e-13	0.029873041924501145	1.2909688742068497e-13	0.0008021362330156732	1.235730531154937e-15	0	1.063662712967501	4.887412283066236	-3.6714666130246987	1.9483209996846145	1.9483126203071253	1.0637877413964505	3.6714666130246987	0.003999999999999995	2.2	2.2	0.2	0.2	3.365029087213313
3.5729430053950093	8.45607260482301e-14	0.0544474002991012	4.885679011727013e-15	0.054447458255245024	1.78860815615072e-14	0.0019973440606333237	4.123108293777125e-17	0	1.0687537056297014	5.15140304225975	-3.6985964437747563	1.96100711835346	1.9610008584551044	1.06876248119164	3.6985964437747563	0.0059999999999999915	2.2	2.2	0.2	0.2	3.3165857883409826
3.9162230564738243	7.130284072367049e-12	0.08438215381484915	3.205626358240312e-13	0.08438219376943545	2.9538879566709056e-13	0.0038850498945948164	1.2738393512377796e-14	0	1.0736271864623652	5.345399680506739	-3.7262117651344084	1.9739625262495157	1.9739571632961612	1.0735875064184113	3.7262117651344084	0.007999999999999998	2.2	2.2	0.2	0.2	3.268869755322983
4.215916651457536	8.526337386470397e-14	0.11831419220827195	1.0024040892287781e-14	0.11831422257012147	4.575677640433121e-15	0.006550428634009158	7.714787328575361e-17	0	1.0784053813967946	5.503485568727572	-3.7541877118608884	1.9871197646950223	1.9871149356084268	1.0783409713637484	3.7541877118608884	0.009999999999999997	2.2	2.2	0.2	0.2	3.221879386647624
4.812009611212663	1.3077495191001943e-14	0.215981106598769	2.9017309077584353e-15	0.21598113613683448	1.4651207591802344e-15	0.017068549228502677	1.7990647900895808e-16	0	1.0901804532469321	5.823589691016169	-3.8254444277036126	2.0207517137371305	2.0207477277301362	1.0900920087811383	3.8254444277036126	0.015000000000000005	2.2	2.2	0.20000000000000004	0.20000000000000004	3.1075637029740606
5.259387577273994	5.8995867724672595e-12	0.3273957847121751	4.717344943331718e-13	0.32739581953760233	2.761209555208884e-13	0.033846064348728506	2.748364405105005e-14	0	1.1018815822799013	6.0950404255929	-3.8984292669874665	2.055349308988645	2.0553459181404397	1.101788488776406	3.8984292669874665	0.019999999999999993	2.2	2.2	0.2	0.2	2.997725422294234
5.89757193420426	9.006637959446604e-13	0.5801217023690345	1.3091897964726888e-13	0.5801216978884495	1.4313274487451954e-13	0.0896096629188152	2.5766151426363838e-14	0	1.12535329336236	6.588518063751409	-4.049485388382954	2.1273556986085804	2.127353189155577	1.1252663615639873	4.049485388382954	0.02999999999999999	2.2	2.2	0.2	0.2	2.7912242752478287
6.330558741296292	3.1655117484739474e-13	0.8625242649654927	9.456184027336879e-14	0.862524116102137	4.584829780436769e-14	0.1804460165464476	1.3824647094159294e-14	0	1.1490856462233032	7.066587718180791	-4.20755910597858	2.2031909057855916	2.2031890257343627	1.1490095477705031	4.20755910597858	0.039999999999999994	2.2	2.2	0.2	0.2	2.601717865394446
6.632374212557892	1.3744194808325882e-12	1.1667129518390453	1.4273045304247298e-12	1.166712548889893	1.400804272917141e-13	0.31291376477767713	1.4372467367629742e-13	0	1.173159755288088	7.551882554044779	-4.373106589942129	2.283052827175595	2.2830514070417083	1.1730943610203983	4.373106589942129	0.049999999999999996	2.2	2.2	0.2	0.2	2.4283509581069276
6.840150821039412	6.499231770046915e-12	1.4872588511393938	2.3420277697731602e-12	1.487258103412145	1.3888074142401187e-13	0.4938842089825451	4.659806309311955e-14	0	1.1976093659889302	8.05414159470773	-4.546674901233517	2.3671932014228236	2.3671921206639683	1.1975534724023016	4.546674901233517	0.059999999999999984	2.2	2.2	0.2	0.2	2.2701245741966263
6.9772537774177215	2.807367507186966e-12	1.820422872464002	1.0071228834514706e-12	1.8204217205065059	4.210758910887491e-13	0.7308463051687758	7.59816100462185e-14	0	1.2224490894133022	8.578732446887347	-4.728867375697038	2.455896023129291	2.455895194942563	1.2224013303894505	4.728867375697038	0.07000000000000002	2.2	2.2	0.2	0.2	2.1259504410758425
7.0605708155711255	1.6671737899674486e-11	2.163840669375769	1.2948536875227281e-11	2.1638390895955304	8.35479189982209e-12	1.032182239518241	5.006587825127492e-12	0	1.247683888561041	9.129118433796382	-4.920329833500839	2.549468456826988	2.5494678175594405	1.2476429968103235	4.920329833500839	0.08000000000000002	2.2	2.2	0.2	0.2	1.994700908962646
7.103143096653981	3.8104389328329917e-13	2.5162637430029857	2.317287504562468e-13	2.5162617463479937	3.021906630527122e-13	1.4073944112198884	6.273623178526914e-14	0	1.273313211932641	9.707778520175516	-5.121742238573736	2.648235727284651	2.6482352302601244	1.2732780879549082	5.121742238573736	0.09	2.2	2.2	0.2	0.2	1.8752507613188503
7.115259620917457	1.0655684839290234e-13	2.8772988956446914	4.483620957800876e-14	2.8772965220314695	3.1880436979822385e-16	1.8672728824877518	5.541764193988993e-14	0	1.2993331371038155	10.316612424926676	-5.333811769924065	2.752537189975353	2.752536800685272	1.299302853511161	5.333811769924065	0.1	2.2	2.2	0.2	0.2	1.7665093782759966
