SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
4.238775198797242	1.8842436569923956e-08	0.05231834923661724	7.13858869836884e-10	0.05231837235353699	1.0189854967587028e-10	0.001108375848948585	7.649362173307868e-13	0	0.8813750548371365	3.52823419039449	-2.3228297307928782	1.2202728473203837	1.2202680888767228	0.8814988486401408	2.3228297307928782	0.003999999999999995	1.8	1.8	0.2	0.2	3.365029087213313
4.582354643523699	5.265700632729999e-13	0.08505426806512348	2.016237322083662e-14	0.08505428290205182	1.9085407895392523e-14	0.002640442349665659	7.360562378061091e-16	0	0.8866453353351624	3.704932880823793	-2.341364800222183	1.2291745421560247	1.2291708024662584	0.8866918935002429	2.341364800222183	0.0059999999999999915	1.8	1.8	0.2	0.2	3.3165857883409826
4.929456597687003	6.447197234244672e-13	0.12394683622070093	2.944537675580057e-14	0.12394685113928623	3.5266119194764345e-14	0.005021270356199382	1.808510605531212e-15	0	0.8916756852369608	3.848513678861091	-2.3604206429914045	1.2383491349819438	1.2383459348690635	0.8916842522591766	2.3604206429914045	0.007999999999999998	1.8	1.8	0.2	0.2	3.268869755322983
5.238216359913581	1.0355932298257413e-12	0.16728494928587698	3.851626295869131e-14	0.16728496719865066	1.1571133261213777e-14	0.008344783364610609	4.774420470779868e-16	0	0.8965853512683414	3.971681095192041	-2.379852904514753	1.247721044650796	1.2477181770265038	0.8965738636988555	2.379852904514753	0.009999999999999997	1.8	1.8	0.2	0.2	3.221879386647624
5.853266852421758	6.971634792097137e-13	0.28974753027944367	4.909258976560523e-14	0.2897475581963428	6.514251097654692e-15	0.021292478857900695	4.597341922371964e-16	0	0.9086288991399301	4.232343909642993	-2.4297615824272287	1.2718458955795453	1.271843545415235	0.9085961936291048	2.4297615824272287	0.015000000000000005	1.8	1.8	0.20000000000000004	0.20000000000000004	3.1075637029740606
6.308570935288703	1.4975442559542572e-12	0.4271521488732742	8.957393005590265e-14	0.427152181818166	8.204955723099233e-14	0.041731752338315865	2.398244714721914e-15	0	0.9205612237207172	4.460829874902164	-2.4813676330615864	1.2968567271391547	1.2968547340852887	0.920522193955562	2.4813676330615864	0.019999999999999993	1.8	1.8	0.2	0.2	2.997725422294234
6.935424499403821	1.1170854639113927e-12	0.7337574799627471	1.296683205098616e-13	0.7337574752189645	1.5512604587639237e-13	0.10903818224816161	2.2808669777627633e-14	0	0.944474163701344	4.886213808696159	-2.589492436519605	1.3494326991850707	1.3494312308026915	0.9444347648057627	2.589492436519605	0.02999999999999999	1.8	1.8	0.2	0.2	2.7912242752478287
7.331819882953569	1.1760534932734488e-13	1.0709216730955502	6.967217668861488e-15	1.0709215468782203	3.985043509088642e-14	0.21788292581372454	6.667901224382169e-15	0	0.968670028371932	5.3063528646291545	-2.7043532750677017	1.4054981845553463	1.4054970903549615	0.9686345697363284	2.7043532750677017	0.039999999999999994	1.8	1.8	0.2	0.2	2.601717865394446
7.581208252548941	2.3978047969660426e-11	1.4296181830721229	6.2886128493043304e-12	1.4296178567097477	4.138426867890383e-12	0.3758760288653055	1.0511844509056567e-12	0	0.993252372365896	5.738747983378565	-2.826376667501595	1.4652613013067834	1.4652604801026583	0.9932214634140033	2.826376667501595	0.049999999999999996	1.8	1.8	0.2	0.2	2.4283509581069276
7.7277582548363535	6.570757107140337e-13	1.8040176851263143	2.5196239518091057e-13	1.8040171030840142	1.0706321909180038e-13	0.5911009380254353	4.1527945990996634e-14	0	1.0182631828565425	6.191348344780465	-2.9560919016750384	1.5289834486173852	1.5289828276901734	1.018236525583208	2.9560919016750384	0.059999999999999984	1.8	1.8	0.2	0.2	2.2701245741966263
7.800195274362783	1.1700094939532178e-13	2.19053274800762	5.049664185644442e-15	2.190531884987774	1.934122888036424e-14	0.8725189378129836	1.8005553192979693e-14	0	1.043719947721366	6.668735290258916	-3.0940893304012507	1.5969566722402544	1.5969561995924686	1.0436970237013443	3.0940893304012507	0.07000000000000002	1.8	1.8	0.2	0.2	2.1259504410758425
7.819276125035026	1.6792124892230345e-12	2.5873002128154905	8.8387451785549e-13	2.587299073267182	1.1499223977538704e-12	1.2303032508042175	4.762216058419201e-13	0	1.069627951705439	7.173972244902291	-3.2410040087102563	1.6694948138506454	1.669494451390472	1.069608228638591	3.2410040087102563	0.08000000000000002	1.8	1.8	0.2	0.2	1.994700908962646
7.800599238859418	2.44128009988479e-12	2.9937353700305724	1.4481233069087177e-12	2.993733982921599	1.930368437000266e-12	1.6760851753417259	1.0039742808974897e-12	0	1.095985583203714	7.709308704525715	-3.397506051963739	1.7469287785845826	1.7469284982372515	1.0959685789351514	3.397506051963739	0.09	1.8	1.8	0.2	0.2	1.8752507613188503
7.7559477146844396	3.58731974167178e-12	3.4101321172148538	2.022298276313888e-12	3.410130528474045	1.2256309851888897e-12	2.223114095733454	4.977628116205543e-13	0	1.1227870643699427	8.276496375966529	-3.564293920870116	1.8296030750299999	1.8296028563837714	1.122772362401417	3.564293920870116	0.1	1.8	1.8	0.2	0.2	1.7665093782759966
