SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
140038.89128412883	0.040813171894976366	11740.326210408815	0.0034216449349403506	11740.326210501482	0.003422525859703811	984.2711730747887	0.00028693354977446745	0	0.3340788630084591	1.4004014601071695	-0.24774003978436515	0.12388995528428859	0.12388991349070615	0.3340788073584594	0.24774003978436515	0.019999999999999993	0.1	0.1	1.0	1.0	2.997725422294234
34237.34728035482	0.00046289257742029334	2870.000414180207	3.8803851563858695e-05	2870.000414201561	3.8745362469851235e-05	240.58940374854834	3.2479873974678273e-06	0	0.3355638437924426	1.406485946871133	-0.2678844126514694	0.13402383005966503	0.13402363035610504	0.3355636199032527	0.2678844126514694	0.019999999999999993	0.2	0.2	1.0	1.0	2.997725422294234
14661.533140831845	5.17812138923265e-05	1228.791135768358	4.340111974989854e-06	1228.7911357648318	4.345802968740631e-06	102.99268396950563	3.642493953871848e-07	0	0.33806282364181883	1.4167252645887842	-0.3015659687310011	0.1509737242957492	0.15097315292419128	0.3380623150051105	0.3015659687310011	0.019999999999999993	0.3	0.3	1.0	1.0	2.997725422294234
7829.434504710911	1.4103023919334292e-06	656.0119393272538	1.1818110602628001e-07	656.0119393267103	1.1860461114152045e-07	54.972889605134505	9.938928622391658e-09	0	0.341612327831364	1.43126937801634	-0.3489483202401869	0.17483105036963878	0.17482973121845324	0.34161141123294003	0.3489483202401869	0.019999999999999993	0.4	0.4	1.0	1.0	2.997725422294234
4687.412603913547	6.408285728271657e-06	392.610652181449	5.368633448674883e-07	392.6106521816704	5.379770462466581e-07	32.891496868793716	4.5069864733851355e-08	0	0.3462644856831075	1.4503325839509964	-0.41026495367048615	0.20572631095076832	0.20572364125114415	0.34626302814789217	0.41026495367048615	0.019999999999999993	0.5	0.5	1.0	1.0	2.997725422294234
3000.765348829543	2.531743390349737e-06	251.230322860829	2.1203379057580396e-07	251.23032286048024	2.113986761932563e-07	21.040537869170326	1.7704701074549348e-08	0	0.3520879670683729	1.4741976756291766	-0.48582366247817843	0.24383163668690705	0.24382672361050858	0.3520858224153074	0.48582366247817843	0.019999999999999993	0.6	0.6	1.0	1.0	2.997725422294234
2003.1173241722686	3.765053862974319e-07	167.61750414571137	3.152109389209994e-08	167.61750414555206	3.1644298987709295e-08	14.032958343955498	2.6492708438399063e-09	0	0.3591690814034843	1.5032209487799326	-0.5760122013835836	0.289364041084611	0.2893556394934272	0.35916608627435315	0.5760122013835836	0.019999999999999993	0.7	0.7	1.0	1.0	2.997725422294234
1373.7222652533476	1.4915844140875974e-06	114.87999627473177	1.2482630912541645e-07	114.87999627523594	1.250210074799115e-07	9.614045909147727	1.0462709945313875e-08	0	0.3676129168388151	1.5378376187158407	-0.6813050307433777	0.3425893345173829	0.34257578671711386	0.36760888604731984	0.6813050307433777	0.019999999999999993	0.8	0.8	1.0	1.0	2.997725422294234
958.7999500463188	2.2902784086241293e-07	80.1239649237603	1.9159063148634933e-08	80.12396492362268	1.9206344631010684e-08	6.702705625414693	1.6066855039359683e-09	0	0.3775443163653362	1.5785669070688617	-0.8022708586655144	0.40382655680970997	0.4038057348093132	0.3775390373918388	0.8022708586655144	0.019999999999999993	0.9	0.9	1.0	1.0	2.997725422294234
676.8910755346407	3.2175274515602835e-08	56.51900463235571	2.690562639721539e-09	56.519004632294795	2.728960104254804e-09	4.726204243185704	2.281970509023364e-10	0	0.38910836956225914	1.6260155878089202	-0.9395804175068163	0.47345264478484805	0.4734218965107842	0.3891015959958081	0.9395804175068163	0.019999999999999993	1.0	1.0	1.0	1.0	2.997725422294234
481.40707772979465	2.4963478040263e-08	40.15838042763053	2.086815250256623e-09	40.15838042754135	2.0936489872999464e-09	3.356938327542329	1.7501719554307646e-10	0	0.40246993974915235	1.680878122018106	-1.0940134961516745	0.551906829552392	0.5518629301405715	0.40246138345111	1.0940134961516745	0.019999999999999993	1.1	1.1	1.0	1.0	2.997725422294234
344.0375888721456	3.138550274191706e-08	28.66794843626523	2.622823173555904e-09	28.667948436180925	2.626308339735686e-09	2.395809494135285	2.1947924104951996e-10	0	0.41781155655366636	1.7439306677718966	-1.2664636636036197	0.6396939396893911	0.6396330499196693	0.41780087828679546	1.2664636636036197	0.019999999999999993	1.2	1.2	1.0	1.0	2.997725422294234
246.72541481416712	1.7184855118731647e-08	20.53335881728729	1.43652482669889e-09	20.533358817183682	1.412960364404748e-09	1.7158188633568163	1.1812038383888702e-10	0	0.43532882461837225	1.8160153380081627	-1.4579383991757298	0.7373853884873488	0.7373030223583988	0.435315622854692	1.4579383991757298	0.019999999999999993	1.3	1.3	1.0	1.0	2.997725422294234
177.50115563301853	2.537460848846725e-10	14.750835826069215	2.122745148322946e-11	14.750835825945444	2.043384475500324e-11	1.2327889193805002	1.7076412028915587e-12	0	0.4552224258479837	1.8980104110945157	-1.6695516409144842	0.8456162217259042	0.8455072252809904	0.4552062234577932	1.6695516409144842	0.019999999999999993	1.4	1.4	1.0	1.0	2.997725422294234
128.1896463641171	4.668502635557857e-09	10.634878481653839	3.902622593537066e-10	10.634878481521698	3.9837899659170244e-10	0.8892405029202363	3.330766705059414e-11	0	0.47768599207985585	1.9907824025739418	-1.902505451011147	0.9650763923362861	0.9649349356818394	0.47766622067075987	1.902505451011147	0.019999999999999993	1.5	1.5	1.0	1.0	2.997725422294234
93.08069711407252	7.209063506920364e-10	7.706797847050938	6.025472327957432e-11	7.7067978469169836	7.533424019271603e-11	0.6450462630211052	6.2971820332416855e-12	0	0.5028898132410233	2.095117937655248	-2.158058189926899	1.0964947462953825	1.0963143299084959	0.5028657951808683	2.158058189926899	0.019999999999999993	1.6	1.6	1.0	1.0	2.997725422294234
68.12257310929932	2.725564002750257e-10	5.627073045552486	2.2871950631754878e-11	5.6270730454014135	1.8476573611111427e-11	0.4717571844485275	1.5478309459096896e-12	0	0.5309616733712402	2.2116382301015203	-2.4374790260479178	1.2406154544896977	1.2403889282088632	0.5309326021458252	2.4374790260479178	0.019999999999999993	1.7	1.7	1.0	1.0	2.997725422294234
50.411804544635956	2.7762378404413875e-12	4.152546040198146	2.416835603654668e-13	4.152546040064915	2.5368211593272487e-14	0.349011085893094	2.8675463503418455e-15	0	0.5619679243915467	2.340706927470033	-2.741993088986554	1.398169009361095	1.397888601185447	0.5619328449176002	2.741993088986554	0.019999999999999993	1.8	1.8	1.0	1.0	2.997725422294234
