SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
-4691647443449984.0	2709935163020834.0	4692588694475088.0	-3543240601532869.0	-44364287960387.2	14676162455173.545	60934056210230.09	-40846619305578.28	-80014528954766.39	46217067284071.57	80030581686415.45	-60428821884488.65	-756618575106.2458	250297201541.3891	1039210610714.5078	-696625874498.1819	0.0056848921350276865	0.5516739811100756	-0.3947885651831866	0.19739428255601615	0.19739428255626523	-0.19739428263049086	0.3947885651831866	0.5822527161536961	0.018000000000000002	0.0	0.0	0.1	0.1	102.42106663135239	58.63494423746399
-5666379954228959.0	3690259270255957.5	4632214120220295.0	-2654763043510009.0	-98458545406909.95	56614679506175.84	70614953095566.56	-33767224476424.9	-107674129071755.52	70123333801015.8	88022622043967.28	-50446546280132.055	-1870936684796.225	1075807898119.2406	1341844993704.2043	-641654198278.0334	0.006334092780077154	0.5828798262382974	-0.39592310447445694	0.19796155191919973	0.1979615519715018	-0.1979615521816886	0.39592310447445694	0.5828099399576178	0.019	0.0	0.0	0.09999999999999999	0.09999999999999999	92.01158874571281	52.62526851229455
3.0008452573104716e+16	-1.820056475100724e+16	-2.947511459501563e+16	1.7361841080135908e+16	491595136849931.7	-223741844745237.47	-480921379027479.9	207643786906627.16	631832651915470.9	-383215731133528.44	-620603137556394.8	365556273355759.06	10350612322576.87	-4710919457291.322	-10125874685924.826	4371972337306.398	0.007018385351886033	0.6141754362663051	-0.3971201440736589	0.1985600722377357	0.19856007227212624	-0.19856007246309915	0.3971201440736589	0.5833967078114319	0.02	0.0	0.0	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
-612711587649293.9	818351891857510.8	146351211364419.4	-186658561476490.84	-36419611579063.02	34275702239014.332	33014880820549.48	-36219594773457.336	-14223063749808.955	18996655787630.105	3397295972618.859	-4332962967965.6353	-845419717325.1133	795652486164.5078	766384648288.6975	-840776665301.1139	0.007737769850454363	0.645565378167709	-0.3983798687964059	0.19918993490260228	0.19918993508775468	-0.1991899348100009	0.3983798687964059	0.5840129306648848	0.020999999999999998	0.0	0.0	0.1	0.1	75.47561402729166	43.07873454181028
-2.3851614593254976e+16	4.010184318090832e+16	-1.1981166944333956e+16	1.976349157770248e+16	-797865438467709.0	1126485526480367.5	-374798123791193.5	566973599146974.1	-607661355602818.1	1021664185215097.4	-305241061087600.2	503509313241533.75	-20327009395205.934	28699177550923.152	-9548633912806.69	14444638307466.545	0.008492246275782106	0.6770541954354418	-0.39970247086743127	0.1998512362416091	0.19985123598496318	-0.19985123681451444	0.39970247086743127	0.584658515382366	0.022	0.0	0.0	0.09999999999999999	0.09999999999999999	68.84615641090156	39.251491596980024
-9053479558098056.0	-3.5527787227253252e+16	8732862929132700.0	3.129562467937615e+16	35597329074498.67	-673014189100257.1	-20563905236797.875	587309908774348.0	-252098156986386.2	-989287005545144.8	243170444636378.9	871440560811932.0	991223429150.1805	-18740378835461.258	-572611069299.0237	16353905107061.258	0.009281814627869325	0.7086464070892494	-0.4010881565588995	0.2005440772471097	0.2005440771728807	-0.20054407561535237	0.4010881565588995	0.5853333648111992	0.023000000000000003	0.0	0.0	0.09999999999999999	0.09999999999999999	63.06238470371083	35.91251783164146
3.241830845330042e+16	-1.8443949680642756e+16	-3.829639339699733e+16	1.6204367700336664e+16	814344672559255.9	-393319288679776.5	-971580193947796.6	321952533172079.2	982904462704270.6	-559209943884383.75	-1161124616653304.2	491307106627900.56	24690461995911.19	-11925214564107.324	-29457752549983.742	9761415592970.723	0.010106474906715932	0.7403465067077414	-0.40253713106631195	0.20126856376944469	0.20126856371108898	-0.20126856294701895	0.40253713106631195	0.5860373778523451	0.024	0.0	0.0	0.1	0.1	57.98632888930786	32.98215613357349
-1.8741218284749864e+16	2.7824691016153336e+16	2.012602638856491e+16	-2.4748948630025456e+16	-548862517793878.7	999954471424886.6	601461970067086.6	-897189302624059.5	-616561368216442.0	915395643039873.5	662119728736696.0	-814207774404063.0	-18056853070703.754	32897183506878.176	19787305689538.78	-29516344965960.57	0.010966227112321973	0.7721589614858858	-0.40404961561269315	0.20202480876393666	0.20202480812816942	-0.2020248079578757	0.40404961561269315	0.5867704495334218	0.024999999999999994	0.0	0.0	0.09999999999999999	0.09999999999999999	53.5070488257657	30.39635509270133
-1.0405559493765532e+16	1.1320440675964832e+16	5841430413634408.0	-8744908703447200.0	-332044041649692.25	397863087547082.5	180530008232659.62	-314429936105804.25	-370263247489123.44	402817660136589.3	207856866920983.97	-311171955479592.0	-11815194103141.707	14157247281080.371	6423837868354.1	-11188427620839.25	0.011861071244687434	0.8040882113184986	-0.40562584176678235	0.2028129222606153	0.20281292268437073	-0.20281292281145752	0.40562584176678235	0.5875324710839589	0.025999999999999995	0.0	0.0	0.1	0.1	49.53452002466777	28.103138954050788
4048659106966606.0	-837199858100775.2	-3562906710645566.0	90769892721757.5	-26733152288564.8	-98939671149811.23	88628129689280.77	75025710950363.56	155359284623553.38	-32125888499150.08	-136719497275994.08	3483115082309.9604	-1025831838530.757	-3796614168941.71	3400929162536.132	2878963250219.1426	0.012791007303812342	0.8361386679104728	-0.4072660488219745	0.2036330240986945	0.2036330241528931	-0.20363302522423987	0.4072660488219745	0.5883233300126318	0.026999999999999996	0.0	0.0	0.09999999999999999	0.09999999999999999	45.99507419851926	26.05997521665066
