SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
1006.0912156805389	3.6404510913115826e-07	84.32052122949351	3.054934296509955e-08	84.32052122812547	3.0093501813128284e-08	7.0739538619411295	2.5252397063351585e-09	0	0.33630110060466745	1.408679933308462	-0.24690552438516208	0.1235346018412978	0.12353460057369173	0.3363011343393246	0.24690552438516208	0.019999999999999993	0.1	0.1	0.2	0.2	2.997725422294234
257.73003096566123	2.3412080680165312e-09	21.575734995792715	1.96861254861066e-10	21.575734996310697	2.043758381662352e-10	1.8133115370859048	1.7198820894200085e-11	0	0.344390036478439	1.4394190842036456	-0.26450331402272736	0.13258247868722578	0.13258247369806067	0.34439016427438207	0.26450331402272736	0.019999999999999993	0.2	0.2	0.2	0.2	2.997725422294234
119.48939608174072	1.009154141650436e-09	9.982013263178516	8.51448258075194e-11	9.982013264827135	8.905874626444721e-11	0.8410939848122023	7.509628720741249e-12	0	0.35768438003240066	1.4901112768928646	-0.2938122013560045	0.14766351870155736	0.1476635074216327	0.3576846453207639	0.2938122013560045	0.019999999999999993	0.3	0.3	0.2	0.2	2.997725422294234
71.25021915397689	5.357967466683656e-10	5.9336428867776245	4.598356833614472e-11	5.9336428900257925	2.872734421732174e-11	0.5014852456963005	2.4570756483325208e-12	0	0.37590934378859586	1.5598958841749389	-0.3348521523155137	0.16880533829340866	0.16880531769250634	0.37590977635106343	0.3348521523155137	0.019999999999999993	0.4	0.4	0.2	0.2	2.997725422294234
48.85552100692249	2.776632586405699e-12	4.052373200762362	2.3506523167574467e-13	4.052373206220727	2.0906216735698467e-13	0.3436264174420406	1.4833719190535024e-14	0	0.3987153251554826	1.6476195025359284	-0.3877333754747313	0.19608773352318534	0.19608769916939398	0.3987159538567867	0.3877333754747313	0.019999999999999993	0.5	0.5	0.2	0.2	2.997725422294234
36.47470823785032	2.828022896794187e-11	3.0113904313698767	1.973576719436065e-12	3.0113904396925784	3.5683580768733157e-12	0.25631259216468816	3.4706957750894246e-13	0	0.42572280675637725	1.7520190461040306	-0.45269395378757044	0.22966103770158508	0.22966098264897683	0.4257236504353344	0.45269395378757044	0.019999999999999993	0.6	0.6	0.2	0.2	2.997725422294234
28.713279891875093	2.0383699118184145e-11	2.3586111724488097	1.7288372627754766e-12	2.3586111843976174	1.727238938006353e-12	0.20166154801749553	1.462825192806455e-13	0	0.45655588719025464	1.87191085991786	-0.5301119879523545	0.26975157841500835	0.269751492559698	0.4565568601753866	0.5301119879523545	0.019999999999999993	0.7	0.7	0.2	0.2	2.997725422294234
23.34586091188452	2.141567735219005e-11	1.9074444964192947	1.845328860604166e-12	1.9074445129133826	2.1166829705193382e-13	0.16404046770261074	3.4645493769225936e-14	0	0.4908512729807035	2.006331564714763	-0.6205034149180783	0.3166601146967451	0.31665998499640186	0.49085192129716376	0.6205034149180783	0.019999999999999993	0.8	0.8	0.2	0.2	2.997725422294234
19.32612769277857	2.5241864017359295e-11	1.5699316483214818	3.5199073575995536e-12	1.5699316704739168	1.3661950180263857e-12	0.13608046242304425	4.905941489231945e-16	0	0.5282433746648247	2.1546718846938377	-0.7245242434187987	0.37076284630661466	0.37076265774993894	0.528242385906125	0.7245242434187987	0.019999999999999993	0.9	0.9	0.2	0.2	2.997725422294234
16.112395638255563	4.4618399510067387e-13	1.3000662147963802	4.693432986446162e-14	1.3000662440268083	7.098895669531079e-13	0.11392205163157076	6.203824502279977e-14	0	0.5683271136907232	2.316945416212984	-0.842996010831742	0.4325245857728096	0.43252431842527794	0.5683219016804051	0.842996010831742	0.019999999999999993	1.0	1.0	0.2	0.2	2.997725422294234
13.417234368504321	3.714068284745825e-12	1.0723560116725381	3.189269503336847e-13	1.0723560498170939	2.273066846661967e-13	0.09539043525903526	1.6121983356455857e-14	0	0.6105891568531701	2.494548803682917	-0.9769804654573501	0.502537444166707	0.5025370587374469	0.6105774804895142	0.9769804654573501	0.019999999999999993	1.1	1.1	0.2	0.2	2.997725422294234
11.154946121819782	1.594139295191803e-11	0.8766958237904922	2.454722367723791e-12	0.8766958725713904	5.927159157791469e-12	0.07946270613356102	6.2368081306384e-13	0	0.6542822453872941	2.6923279046978204	-1.127953690979697	0.5816109617252141	0.5816103969935555	0.6542686345771712	1.127953690979697	0.019999999999999993	1.2	1.2	0.2	0.2	2.997725422294234
9.48632569939761	4.852291956439454e-12	0.725040951807224	4.2709889025117973e-13	0.7250410064184861	2.9828787213363855e-13	0.06679004821884556	2.676028429538013e-14	0	0.6983688051794179	2.9203416684837817	-1.2979888328672056	0.6708679477732951	0.6708671835859409	0.6983587822327284	1.2979888328672056	0.019999999999999993	1.3	1.3	0.2	0.2	2.997725422294234
8.44297234706658	4.0494356838920524e-13	0.6269134547765365	4.2475436845509474e-14	0.626913502737657	2.9143266246614176e-13	0.05836026097569749	2.955322753607376e-14	0	0.7423221927887262	3.1814052224483937	-1.4888914145156298	0.7713044431302557	0.7713034775984728	0.7423102720940655	1.4888914145156298	0.019999999999999993	1.4	1.4	0.2	0.2	2.997725422294234
