SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu
2464.15383473043	1.310450542641101e-07	206.54471064375392	1.0987833487452392e-08	206.54471064328558	1.0588747295942883e-08	17.319551717957964	8.878045836091922e-10	0	0.3349005313979509	1.403831080805749	-0.24668538867617323	0.123383832290559	0.12338380722324163	0.33490051380929786	0.24668538867617323	0.019999999999999993	0.1	0.1	0.6	0.6	2.997725422294234
602.9898714143293	5.491111826330903e-08	50.50645494842142	4.6072071927037676e-09	50.50645494830363	4.60635987515248e-09	4.237454554591192	3.8653889443772716e-10	0	0.3388645128045836	1.4202625957032653	-0.2637278140857731	0.13203221046412622	0.1320321019123719	0.33886444016184736	0.2637278140857731	0.019999999999999993	0.2	0.2	0.6	0.6	2.997725422294234
259.0659972740784	3.888728215708487e-09	21.672975495669018	3.265945988402974e-10	21.672975495577624	3.3493233988540507e-10	1.820156840573785	2.8125836404351563e-11	0	0.3455379452639038	1.4479232594326872	-0.29244179404465465	0.1466136953525743	0.1466134205183595	0.3455377729243281	0.29244179404465465	0.019999999999999993	0.3	0.3	0.6	0.6	2.997725422294234
139.50405879457395	1.1957118422961449e-11	11.650113413994053	9.83502312849693e-13	11.650113413906544	3.37188001028004e-13	0.9799557885972072	2.7742375542214735e-14	0	0.3550079679684075	1.4871656404078115	-0.33327792422762464	0.16737257714143866	0.16737201413228336	0.35500763838128985	0.33327792422762464	0.019999999999999993	0.4	0.4	0.6	0.6	2.997725422294234
84.96725013016847	3.2021652621686507e-10	7.079089595353115	2.7035930783832385e-11	7.079089595291392	2.5129271404329674e-11	0.5968541842589249	2.1252505463896595e-12	0	0.3673708858289795	1.5383657261157193	-0.38683469637558776	0.19463484012305768	0.19463381555463996	0.3673703216953822	0.38683469637558776	0.019999999999999993	0.5	0.5	0.6	0.6	2.997725422294234
56.082176810761176	1.3824052443233985e-10	4.658780028521494	1.1696995986944048e-11	4.658780028537785	1.114251746004881e-11	0.3940822040477359	9.411645714590393e-13	0	0.3827092005374178	1.6018180802854316	-0.45382090075616854	0.22878915362717375	0.22878743286962028	0.38270829687473606	0.45382090075616854	0.019999999999999993	0.6	0.6	0.6	0.6	2.997725422294234
39.30603017423824	1.505385665231985e-11	3.2536895718911576	1.2750815810846614e-12	3.2536895720577688	1.176639172519891e-12	0.2764355035023267	9.939692967343559e-14	0	0.40106915697242573	1.6776358895343941	-0.5350078106208686	0.27026235396987386	0.27025963386005675	0.40106777215239464	0.5350078106208686	0.019999999999999993	0.7	0.7	0.6	0.6	2.997725422294234
28.940993870782837	7.182631246973027e-11	2.386058482536628	6.127502671297547e-12	2.3860584829648377	5.117609271675075e-12	0.20385470387792815	4.3647466891096486e-13	0	0.4224460663077998	1.765692627738177	-0.6311815139836874	0.3194946527411763	0.31949055605335114	0.4224440118756149	0.6311815139836874	0.019999999999999993	0.8	0.8	0.6	0.6	2.997725422294234
22.23897898199708	1.2549979491841105e-11	1.8254494736190272	1.074600533224593e-12	1.8254494744570195	8.47307016741225e-13	0.15701673272845737	7.28087608774246e-14	0	0.44678281602214626	1.8656322087363428	-0.743109324881409	0.3769218147100217	0.3769158850945496	0.44677984495791906	0.743109324881409	0.019999999999999993	0.9	0.9	0.6	0.6	2.997725422294234
17.741165039862736	2.3717215099954223e-10	1.4495350632970019	2.0772194555539595e-11	1.4495350647193985	1.7601927398433753e-11	0.1256633518956975	1.5534213105299779e-12	0	0.4739809638303566	1.9769421224952914	-0.8715292274400612	0.4429691430902002	0.4429608390064073	0.4739767574558051	0.8715292274400612	0.019999999999999993	1.0	1.0	0.6	0.6	2.997725422294234
