SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	SigmaQ0	EInternal	T	Ax	Ay	Gx	Gy	mu
24.696825129679773	8.02374243864315e-12	1.7999380929553148	5.819814472381903e-13	1.7999383933101085	5.825699186974923e-13	0.14557431655379843	4.034559109560948e-14	0	1.203454892364595	7.6553722902805665	-5.274052370981072	2.6379674080119404	2.637967066459712	1.2032997422091791	2.4416790586737775	5.274052370981072	0.019999999999999993	2.4	2.4	0.1	0.1	2.997725422294234
23.76264624755632	6.680568416705671e-12	1.724397661190891	8.758506624670756e-13	1.7243979879052571	4.702516106335138e-13	0.13967166913503004	9.166730807187054e-14	0	1.2490132916570726	8.18645782091459	-5.840596126234381	2.9213884668317704	2.921388070943628	1.2488313323308302	2.4730899923692036	5.840596126234381	0.019999999999999993	2.5	2.5	0.1	0.1	2.997725422294234
22.9040295916879	7.458884648471729e-12	1.6550434883355585	5.310251153984054e-13	1.6550438430602827	4.873374741669396e-13	0.1342667468355616	3.2794765595725054e-14	0	1.2946558412761484	8.738677187895677	-6.449618035929493	3.226066918177246	3.226066461647926	1.2944438066797392	2.5030770109161438	6.449618035929493	0.019999999999999993	2.6	2.6	0.1	0.1	2.997725422294234
21.379050159519984	3.1864069681848186e-13	1.5320435629864408	1.1159654533182126e-13	1.5320439788815572	8.405016998553349e-14	0.12471698355534803	5.815284332448185e-15	0	1.3861605467046456	9.906454495266068	-7.801732264268247	3.9025205500495215	3.902519951580617	1.385877558542805	2.559174556804006	7.801732264268247	0.019999999999999993	2.8	2.8	0.1	0.1	2.997725422294234
20.065286308724698	1.5530933291144866e-10	1.42626064363264	1.2441820304002362e-11	1.4262611278402073	4.222838856745958e-12	0.11654337773767126	2.7925513120246835e-13	0	1.4779135660997518	11.158596914255765	-9.343672840868042	4.67398121467934	4.673980443947986	1.4775434535607235	2.6106685203125863	9.343672840868042	0.019999999999999993	3.0	3.0	0.1	0.1	2.997725422294234
18.921173620795535	3.6270118869898947e-12	1.3342692619153484	2.419066879078426e-13	1.3342698219474263	5.180990808205768e-13	0.10946753124679359	3.5188727403759605e-14	0	1.5698724697555435	12.49502101480774	-11.088725198755894	5.547106998524111	5.547106021585241	1.5693968099067148	2.658130230220653	11.088725198755894	0.019999999999999993	3.2	3.2	0.1	0.1	2.997725422294234
17.9154815220915	2.5742805418202704e-12	1.2535024527787508	4.483644813275886e-13	1.2535030965313294	6.441406837760926e-14	0.10328159664077519	3.0611996234826816e-14	0	1.6620042253338683	13.915660915245006	-13.050180654966002	6.528560186191743	6.5285589654119445	1.6614021941393375	2.7020334619029196	13.050180654966002	0.019999999999999993	3.4	3.4	0.1	0.1	2.997725422294234
17.024274531631963	3.1867876787370654e-12	1.1819978616224076	1.2032397797127904e-13	1.1819985973334448	2.6516740499594733e-13	0.09782725048915689	1.890556765290673e-14	0	1.7542827323656622	15.420463928064992	-15.241335462718062	7.625006591509512	7.625005085390346	1.753530962286761	2.7427751794277118	15.241335462718062	0.019999999999999993	3.6	3.6	0.1	0.1	2.997725422294234
16.228891811576478	3.479755852463257e-13	1.1182292532816844	2.4642059466839035e-15	1.118230089785164	1.2912134829287166e-15	0.09298177722223543	3.0160692568904486e-15	0	1.846687099905935	17.00938750294178	-17.675490508282124	8.84311507932162	8.843113242334102	1.8457595518397585	2.780691146311625	17.675490508282124	0.019999999999999993	3.8	3.8	0.1	0.1	2.997725422294234
15.514559777254576	7.764837332783995e-13	1.0609910978868926	1.8052408153055062e-14	1.0609920445411116	1.3649114128268693e-13	0.08864856597135835	5.824094186089994e-15	0	1.9392004175677284	18.68239701545734	-20.365951568505483	10.189557204950848	10.189554987447917	1.9380682793765787	2.8160676826318767	20.365951568505483	0.019999999999999993	4.0	4.0	0.1	0.1	2.997725422294234
14.869428038806685	2.5204222796629088e-12	1.0093184549905225	9.882333483137724e-13	1.009319521059541	1.6009396776068218e-12	0.08475053056609923	1.130612933181875e-13	0	2.0318088611509113	20.439464135963874	-23.326030092554248	11.671006926731046	11.671004274777516	2.0304404898962924	2.849151436608201	23.326030092554248	0.019999999999999993	4.2	4.2	0.1	0.1	2.997725422294234
14.28387619274823	3.801579078967341e-13	0.9624295902360882	1.242008373092011e-14	0.9624307872986801	1.5026944991581975e-14	0.081225405603035	4.441911123381073e-15	0	2.1245010309580445	22.280565685546655	-26.56904449235518	13.294140367514167	13.294137222864286	2.1228619562552096	2.880155135603342	26.56904449235518	0.019999999999999993	4.4	4.4	0.1	0.1	2.997725422294234
13.750002653759118	4.007110144385355e-13	0.9196836732053155	1.8656096179181284e-14	0.9196850117575861	1.0843237731121882e-13	0.0780223006700839	6.2548618635370295e-15	0	2.2172674567453416	24.205682632817716	-30.10832190508803	15.065635607217343	15.065631907015085	2.2153204728176052	2.909265037194535	30.10832190508803	0.019999999999999993	4.6	4.6	0.1	0.1	2.997725422294234
13.261267063383823	1.5279563622580436e-12	0.880551170488497	8.132472192284174e-14	0.8805526603041347	8.479461125478464e-14	0.07509927928047741	6.9124649692405985e-15	0	2.3101002157738706	26.214799456184263	-33.95720038926927	16.99217251031746	16.992168187136553	2.3078055874321897	2.936645001276643	33.95720038926927	0.019999999999999993	4.8	4.8	0.1	0.1	2.997725422294234
12.812203426263585	4.967657780329274e-12	0.8445903664131551	2.965247987660135e-13	0.844592022398817	5.215624592176766e-14	0.07242144541163631	3.430138479062118e-14	0	2.40299264206043	28.307903684935365	-38.129031456297504	19.080432593710984	19.080427575484176	2.4003084470442686	2.962437495565526	38.129031456297504	0.019999999999999993	5.0	5.0	0.1	0.1	2.997725422294234
12.398191788684567	6.2253280719704455e-12	0.8114285512373894	9.323924253668108e-13	0.8114303890247834	1.433693221135627e-14	0.06995943690342435	4.7817493973118266e-14	0	2.4959391014338004	30.484985310855016	-42.63718277561769	21.33709894424107	21.337093154144124	2.492821742661101	2.986769768446104	42.63718277561769	0.019999999999999993	5.2	5.2	0.1	0.1	2.997725422294234
12.015313751150273	1.5851585613397478e-12	0.7807499662525144	6.912513209773167e-14	0.780751995578514	3.215465408377477e-14	0.06768844651535828	3.9677408844327734e-15	0	2.588934807117586	32.746036457706744	-47.495040855236326	23.76885621905263	23.768849575184177	2.585339717911578	3.00975777253584	47.495040855236326	0.019999999999999993	5.4	5.4	0.1	0.1	2.997725422294234
11.660236989778918	8.883863192413291e-13	0.7522864726297731	7.149796548689841e-14	0.7522887034166749	5.680315132888563e-14	0.06558744602457091	8.941135103487317e-15	0	2.6819756726340707	35.09105133370383	-52.71601341264459	26.38239076250227	26.38238317796926	2.677858224219522	3.031503148236437	52.71601341264459	0.019999999999999993	5.6	5.6	0.1	0.1	2.997725422294234
11.330089572933359	4.239999736769895e-12	0.7258074698357097	4.957580149899167e-13	0.7258099209142826	5.247594013822083e-13	0.06363838249499917	3.418192707988253e-14	0	2.775058201866441	37.52002595250918	-58.31353104919175	29.184390867732667	29.184382250886618	2.770374823264483	3.052093784434982	58.31353104919175	0.019999999999999993	5.8	5.8	0.1	0.1	2.997725422294234
11.02236488044178	2.043894600892263e-12	0.7011119593720604	2.9159543583721917e-13	0.7011146554072698	8.291829151483248e-14	0.06182556884271021	1.9207006190811484e-14	0	2.868179397373217	40.032957685431626	-64.3010477953741	32.18154722965804	32.18153748393818	2.8628889152052706	3.0716111874570826	64.3010477953741	0.019999999999999993	6.0	6.0	0.1	0.1	2.997725422294234
10.73488231797356	4.048001440221722e-13	0.6780250840881231	1.13988838368946e-13	0.6780280453214138	6.26580180408262e-14	0.06013540409581804	8.39721815620581e-15	0	2.9613366759456636	42.629845130589814	-70.69204005256128	35.38055364971124	35.38054267293778	2.955401858003678	3.0901341142256875	70.69204005256128	0.019999999999999993	6.2	6.2	0.1	0.1	2.997725422294234
10.46576129166114	3.230710184972715e-12	0.6563961209429385	1.7944212510408477e-12	0.6563993582005181	1.6695643456004906e-12	0.05855618037831196	3.189998829584985e-13	0	3.0545277985945836	45.31068830297452	-77.50000339046396	38.78810804437754	38.78809572820756	3.047917062474849	3.1077336722258453	77.50000339046396	0.019999999999999993	6.4	6.4	0.1	0.1	2.997725422294234
10.213366315302347	1.2408313060169111e-13	0.6360943449047213	7.477523356668542e-14	0.6360978633056656	7.955001666038465e-14	0.05707773788901779	1.1489733026760979e-14	0	3.1477508213819037	48.07548865879549	-84.73844661344134	42.410913798455724	42.41090002859076	3.140440063117565	3.1244684609155478	84.73844661344134	0.019999999999999993	6.6	6.6	0.1	0.1	2.997725422294234
9.976238102820066	9.778480357397958e-13	0.6170034963630919	5.606324576705328e-14	0.6170073033978741	5.626662103518596e-14	0.05569104903309168	5.272294738181603e-15	0	3.241004058451075	50.92424872504664	-92.42088252122741	46.2556815059442	46.25566616289996	3.232978554315289	3.140387996066975	92.42088252122741	0.019999999999999993	6.8	6.8	0.1	0.1	2.997725422294234
9.753052834230578	1.7107009361895091e-12	0.5990181689630155	3.267402916151145e-13	0.5990222827307865	1.7952037337271593e-14	0.05438796579304006	2.4230977755219625e-14	0	3.334286043595546	53.85697164821447	-100.56081484503595	50.32913114598843	50.32911410604821	3.325542365538935	3.155541312382857	100.56081484503595	0.019999999999999993	7.0	7.0	0.1	0.1	2.997725422294234
9.542622869151685	8.761693702525255e-14	0.5820435566321231	5.2031806594036126e-14	0.5820480111326941	7.736746351309313e-15	0.05316120321961921	1.825958086391646e-15	0	3.4275954874571792	56.87366108905229	-109.17172090738414	54.63799473303163	54.63797586822022	3.4181433511160937	3.169981280684013	109.17172090738414	0.019999999999999993	7.2	7.2	0.1	0.1	2.997725422294234
9.343911256300157	2.300821854027567e-11	0.565996674198614	1.1827208977593422e-12	0.566001516967525	1.1646385685686374e-12	0.052004404075505606	2.973924722966013e-14	0	3.5209312390227336	59.97432150273849	-118.26702962776763	59.189019454779135	59.18899863201242	3.5107951876358228	3.183760363505315	118.26702962776763	0.019999999999999993	7.4	7.4	0.1	0.1	2.997725422294234
9.15602537116403	9.250213763691675e-14	0.5508062042896744	1.4163404824302055e-14	0.5508114826988809	5.104689967501803e-14	0.05091209075203473	1.098181201887467e-19	0	3.6142922606711765	63.15895846475735	-127.86009459961798	63.98897128398589	63.98894836359888	3.603513087045432	3.196922580783868	127.86009459961798	0.019999999999999993	7.6	7.6	0.1	0.1	2.997725422294234
8.978181022822046	2.8238898188265235e-13	0.5364099294991783	3.8800416487723406e-14	0.5364156690774917	1.25381584369511e-14	0.04987945524746135	2.3240564735277382e-15	0	3.707677615802861	66.42757867349604	-137.964162106947	69.04463902519079	69.04461385996358	3.6963134351530753	3.2094995124770325	137.964162106947	0.019999999999999993	7.8	7.8	0.1	0.1	2.997725422294234
8.809656095237893	2.6709564601198375e-13	0.5227509984585552	1.669886527140367e-14	0.5227571848952377	1.3349611125486245e-14	0.04890209213821368	1.9878299955498586e-16	0	3.8010864604777748	69.78018956427	-148.59233412793378	74.36283873936179	74.36281117458101	3.7892133585247527	3.221513985018735	148.59233412793378	0.019999999999999993	8.0	8.0	0.1	0.1	2.997725422294234
8.649760449125662	1.2289371715055888e-12	0.5097751705674987	7.696005456768633e-14	0.5097817493793757	1.8837334268847435e-13	0.04797582230186208	1.889502511336861e-14	0	3.8945180287562766	73.21679875351141	-159.75752656232788	79.9504184657652	79.95038834076765	3.882230217767857	3.2329887134178064	159.75752656232788	0.019999999999999993	8.2	8.2	0.1	0.1	2.997725422294234
8.497835786089453	1.5756767632769935e-13	0.49743039222869273	5.70333019021034e-14	0.497437292704943	1.639604096028553e-13	0.04709668345150244	1.682779661692229e-14	0	3.987971608882418	76.73741364831295	-171.4724231069829	85.81426313299441	85.81423028352717	3.9753810276535617	3.2439535700688857	171.4724231069829	0.019999999999999993	8.4	8.4	0.1	0.1	2.997725422294234
