SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
-2965975696190234.0	4424527266386499.0	42190214359796.54	-165153491949697.7	24641630394070.477	-26187355667070.73	444251090076.38416	-485825913326.075	-1917642693118.0054	2860664837471.8345	27277956590.158978	-106779495019.82233	15931972245.221312	-16931356285.739332	287229210.2355937	-314109287.54871655	276.5	-686.0	-17.4375	47.375	1.0	-0.19282337391897303	0.09641168696036509	0.09641168695860798	0	0.28904817764609747	0.0001779999999999965	1.0499058009437348	-0.09641168695969243	0.19282337391897303	0.0	0.0	0.1	3.459630875875648	0.0
2.3484869871026604e-07	2890.4819492832517	-2890.4819494107596	-6.373750238708453e-08	-1.493498463219739e-09	1.8688325512864066	-1.8688325476513583	-2.11305929020262e-09	1.5187309427584085e-10	1.8688325491139626	-1.8688325491963491	-4.119803569934776e-11	4.1802205941219316e-07	0.0012082880100782421	-0.0012082880077275166	4.1802165960723513e-07	1.0000000004111607	4.129105946049094e-10	4.62478055851534e-10	1.000000000297142	1.0	-0.19282340851501517	0.09641170425829827	0.09641170425671688	0	0.28904819492190936	0.00017800000000000704	1.0499059264451145	-0.09641166966180142	0.19282340851501517	0.0	0.0011969044366581943	0.1	3.459630669100669	0.0
2.5765888267414994e-07	1445.2412337590536	-1445.2412339852644	-1.2725934084301116e-08	3.7131265618697995e-10	0.9344166097386036	-0.9344166099927176	-9.136995800946039e-11	1.666690991654035e-10	0.9344166096328737	-0.9344166097790372	-8.22493670264338e-12	4.1802326525538283e-07	0.0006041441124417633	-0.0006041441126058613	4.180229659812937e-07	1.0000000001165559	-2.6830093702301383e-11	5.093170329928398e-11	1.0000000000455007	1.0	-0.1928235123042463	0.09641175615238673	0.0964117561518596	0	0.28904824674931673	0.00017799999999999812	1.0499063029491815	-0.09641161776699539	0.1928235123042463	0.0	0.0023938080148791126	0.1	3.459630048776251	0.0
-1.4960619409976061e-09	963.4944437618319	-963.4944437572227	-9.557936664350564e-10	-1.9371554160339144e-11	0.6229447787924537	-0.6229447787240701	-6.431717452132959e-11	-9.622429818334017e-13	0.6229447787375509	-0.6229447787345641	-6.172025769418648e-13	4.1802301213732056e-07	0.0004027628616647186	-0.00040276286162051016	4.1802298312263206e-07	1.000000000001861	-5.582023732131347e-11	-3.89945853385143e-11	1.0000000000105391	1.0	-0.19282368528567637	0.09641184264292604	0.0964118426427503	0	0.2890483331282238	0.00017800000000000135	1.0499069304552915	-0.0964115312761685	0.19282368528567637	0.0	0.0035907098762295833	0.1	3.4596290149039506	0.0
3.4383674574200995e-08	722.6211351496197	-722.6211352015346	-6.373795713443542e-09	-5.422065773887835e-13	0.46720897494658553	-0.46720897498090885	9.414677843750695e-11	2.2276086780525243e-11	0.4672089749905546	-0.4672089750240883	-4.118616693804448e-12	4.180230238187657e-07	0.0003020722722466566	-0.00030207227226895566	4.1802308507617087e-07	0.9999999999186266	3.240074875066057e-11	-7.912603905424476e-11	1.0000000000744313	1.0	-0.19282392745916319	0.09641196373028446	0.09641196372887874	0	0.28904845405847945	0.00017799999999998674	1.0499078089626184	-0.0964114101893116	0.19282392745916319	0.0	0.004787609162284648	0.1	3.459627567486365	0.0
4.300972022974747e-09	578.0972190800314	-578.0972190827055	-1.496118784416467e-10	-2.230441893120493e-11	0.37376758207269206	-0.37376758207313565	2.0160237221796283e-11	2.7850358272380745e-12	0.37376758209547334	-0.3737675820971959	-9.607998141118147e-14	4.1802300920117646e-07	0.0002416579474578119	-0.0002416579474581319	4.180230366297564e-07	1.000000000036085	1.9099388737231493e-11	1.3073986337985843e-11	0.9999999999741795	1.0	-0.19282423882453387	0.09641211941156412	0.0964121194129698	0	0.28904860953986017	0.00017799999999999479	1.0499089384698836	-0.09641125450637394	0.19282423882453387	0.0	0.00598450501463166	0.10000000000000002	3.4596257065271265	0.0
-5.047904494404065e-08	481.7479992855508	-481.74799924951907	8.615046453996911e-10	4.756512885826542e-10	0.31147339412193836	-0.31147339498372745	3.5565097126308927e-10	-3.268690290114004e-11	0.3114733946285671	-0.3114733946053398	5.552682068583428e-13	4.180233309122891e-07	0.00020138175461917923	-0.00020138175517619717	4.180232522115476e-07	0.9999999999662841	6.679101716144942e-11	-5.019273885409348e-11	1.0000000000659286	1.0	-0.19282461938263978	0.09641230969140778	0.09641230969123205	0	0.2890487995720893	0.00017800000000000197	1.0499103189754375	-0.09641106422622714	0.19282461938263978	0.0	0.0071813965748743925	0.1	3.4596234320309085	0.0
4.616168780557928e-09	412.9271773647374	-412.927177367883	-6.723439582856372e-10	-2.3610678437676853e-11	0.2669776102638999	-0.26697761024706684	-1.4376717907423276e-12	2.9961096164514196e-12	0.266977610264701	-0.26697761026672034	-4.3294619524224166e-13	4.1802300678673186e-07	0.00017261306658064208	-0.00017261306656979168	4.180230211550079e-07	0.9999999999879643	4.320099833421409e-12	-9.606537787476555e-12	1.00000000001004	1.0	-0.19282506913039177	0.09641253456484446	0.09641253456554731	0	0.28904902415483485	0.00017800000000001089	1.0499119504773233	-0.09641083935162806	0.19282506913039177	0.0	0.00837828298463715	0.1	3.4596207440034212	0.0
-1.057426857187238e-08	361.3116041090285	-361.31160409351975	8.306102472488419e-10	-3.6886583585603904e-11	0.233605827778413	-0.23360582779425204	7.531353118508325e-11	-6.867648774029744e-12	0.23360582783617787	-0.2336058278261736	5.357177449298573e-13	4.180229971928856e-07	0.00015103656827472858	-0.00015103656828517088	4.180230697045752e-07	1.0000000000179317	1.716671249596402e-11	-1.546140993013978e-11	1.0000000000094653	1.0	-0.1928255880702931	0.09641279403497084	0.09641279403532228	0	0.2890492832876878	0.00017800000000000693	1.0499138329731939	-0.09641057987966395	0.1928255880702931	0.0	0.009575163385568863	0.1	3.4596176424514136	0.0
-2.9615421226480976e-10	321.16619663386746	-321.1661966211443	9.16372755455086e-10	-1.1271368396224917e-11	0.2076500467503526	-0.20765004674112683	-1.9378209747095726e-10	-2.4288837449015847e-13	0.20765004670016168	-0.20765004669196732	5.905938129840799e-13	4.180230128110937e-07	0.00013425486347575825	-0.0001342548634694182	4.1802289482659663e-07	1.0000000000478422	1.0345502232667059e-11	5.3432813729159534e-11	1.0000000000062175	1.0	-0.19282617619932566	0.09641308809983853	0.09641308809948711	0	0.28904957697017947	0.0001780000000000068	1.0499159664603719	-0.09641028581288377	0.19282617619932566	0.0	0.010772036919347189	0.1	3.4596141273826717	0.0
