SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
63.01388988409478	-7.493206055642077e-11	-5.966604987861501e-11	63.01366534515662	1.6619958144562228	-1.7528149788168407e-12	-9.489693898857565e-13	1.6619896493040736	1.6619811558422775	-1.9541809963124965e-12	-1.4623650667760538e-12	1.6619750349695663	0.04466975268136963	-4.5959509194027364e-14	-2.189425816774298e-14	0.04466959665661448	1.1777354639470516	-6.306243343713098e-13	-2.576864525915777e-13	1.1777520559735422	1.0	-0.5277727896221509	0.2638847407236487	0.26388804889850226	0	0.47282040988615304	0.007000000000000009	1.784980492862679	0.04245751628595906	0.5277727896221509	0.8	0.0	0.1	3.292636953106783	0.0
61.98990051320703	5.288924853630306e-11	5.2375881409716385e-11	61.989701204443165	1.8786250878383193	1.1487818847407987e-12	1.5123273345476076e-12	1.878618757348572	1.878608706824098	1.4585291289708152e-12	1.4392378532336827e-12	1.8786024347944996	0.05805413625976844	3.096216067583964e-14	4.197554668805106e-14	0.05805395220961897	1.1983415607230299	9.394100616267788e-13	8.188197054576187e-13	1.1983573375755583	1.0	-0.5314638959178754	0.26573034151550107	0.26573355440237423	0	0.4751548485245627	0.007999999999999998	1.8038118367469125	0.04187855269933738	0.5314638959178754	0.8	0.0	0.1	3.268869755322983	0.0
60.95216688018683	8.313350008393172e-13	-2.5771385026018834e-11	60.951992214624326	2.089110374507772	1.8982639287611796e-12	-1.254561973679534e-12	2.089104049280578	2.089092755159709	4.591029037625258e-14	-8.471166991779183e-13	2.0890865041071116	0.07306488214984239	6.89207086124744e-14	-4.134399192078994e-14	0.07306467424277927	1.21970417446839	1.5874102611523214e-12	5.208395045722329e-13	1.2197191256372122	1.0	-0.5351916615239105	0.2675942699608686	0.26759739156304185	0	0.4774982815949467	0.009000000000000001	1.8228999106198582	0.041287280733385	0.5351916615239105	0.8	0.0	0.1	3.2452839806424563	0.0
59.90759584536512	-1.8882673202824662e-12	3.948841253986757e-12	59.90744488403767	2.293391573593569	-1.042036036600293e-13	2.1447196732143598e-13	2.2933854084918335	2.293373287035724	-7.767027865400333e-14	1.5775267776309991e-13	2.2933672129973846	0.08965353546712046	-4.128373464810872e-15	8.36369961005726e-15	0.08965330928584458	1.2417223336482195	6.270413475007086e-14	-9.995859058561785e-14	1.2417364512066058	1.0	-0.53895673073728	0.26947684831245994	0.26947988242482	0	0.4798504363644834	0.009999999999999997	1.8422531401637965	0.040683762971158666	0.53895673073728	0.8	0.0	0.1	3.221879386647624	0.0
50.46716517735785	-2.509992214072554e-12	1.1048939541069558e-12	50.46716603354288	4.055653390176576	-4.681288995615218e-14	-3.43689571829978e-14	4.055652928288731	4.055656223382858	-1.7910374669932906e-13	1.1332867346979879e-13	4.05565601572148	0.3356729772584021	-1.482544622548081e-16	-4.101706789049691e-15	0.3356729622438644	1.4660926272388224	1.97926321881391e-13	-4.478706866213633e-13	1.4660993812248648	1.0	-0.5788099650625887	0.28940382458777103	0.28940614047481783	0	0.5037815488086714	0.019999999999999993	2.0517160179495804	0.03399409589492575	0.5788099650625887	0.8	0.0	0.10000000000000002	2.997725422294234	0.0
43.88536867149199	1.638689184346731e-12	3.7339020764193265e-12	43.885394231472716	5.543681769980644	2.555177229375006e-13	-2.609271890519931e-13	5.543684797330381	5.543719445437847	3.646616568946148e-13	1.807398090018684e-13	5.54372282715628	0.7274967260071721	-6.84009289922524e-15	-2.234430347080245e-14	0.7274971765900922	1.6410322656976106	-3.484415546073717e-12	3.04747014534949e-12	1.6410351515254362	1.0	-0.623098877159258	0.31154855898481726	0.31155031817444073	0	0.528354418167279	0.02999999999999999	2.2911616071677114	0.026009610776947745	0.623098877159258	0.8	0.0	0.1	2.7912242752478287	0.0
38.91015383142637	-4.9666937229631e-12	-2.070343896320992e-12	38.910169148790274	6.883053782357913	-5.817141233104299e-13	-5.042205165079255e-13	6.883056559910579	6.883121619678052	-9.896650489888124e-13	-9.166094020472443e-14	6.883124738360742	1.2762232284607093	-1.242595560006324e-13	-3.0900871634792957e-14	1.2762238369494336	1.7874191544394762	-1.0620210602396391e-13	2.4460652330403995e-13	1.7874203711917502	1.0	-0.672338181085385	0.3361684347933752	0.3361697462920099	0	0.5536796260856198	0.039999999999999994	2.56013817339245	0.016253028064067143	0.672338181085385	0.8	0.0	0.1	2.601717865394446	0.0
34.9407649007209	2.1604940059205546e-12	4.127365116346482e-12	34.94077226673769	8.127218731729622	6.640258960848997e-13	1.1312762856461552e-12	8.12722059049266	8.127300729796952	4.355212535186419e-13	9.772025270530602e-13	8.127302848949856	2.0005581305405324	1.4417922437804674e-13	2.6120952716388356e-13	2.0005586986477977	1.9238034231961905	7.309916153400015e-14	-1.2735574196458653e-13	1.923804004921351	1.0	-0.7270988822562263	0.3635489556752612	0.36354992658096486	0	0.5798498135167386	0.049999999999999996	2.8600827042863695	0.004244933525169303	0.7270988822562263	0.8	0.0	0.1	2.4283509581069276	0.0
31.762457007389376	-8.033573806187633e-13	1.780797731498751e-13	31.762460522422426	9.333102465367386	-2.251623925609067e-13	1.9542765435998766e-13	9.333103629995078	9.333180868653661	-1.6647540926961913e-13	1.59237347997027e-13	9.333182211046891	2.931798538767098	-4.7998319952427216e-14	9.392848967351107e-14	2.93179900964853	2.0511612880108174	-4.303191203098936e-14	9.178581156676373e-16	2.051161594134072	1.0	-0.7880300269237107	0.3940146531259351	0.39401537379777557	0	0.6068721390040676	0.059999999999999984	3.192929263422923	-0.01041786788573218	0.7880300269237107	0.8	0.0	0.1	2.2701245741966263	0.0
41.22694011001161	-3.142375248899043e-11	-2.9617197583320376e-11	41.22572823072193	0.6098643418194992	-5.9756866585255e-13	-3.499894217846648e-13	0.609843908365107	0.6098528118157523	-4.1752603060755407e-13	-4.183178618785601e-13	0.6098325106999952	0.009315231051949896	-8.206501299281252e-15	-4.931744508409164e-15	0.00931494865325814	1.3001276014875671	-1.412626280425319e-13	-4.552632194591622e-13	1.3003721587581154	1.0	-0.6969071528321283	0.3484483821327907	0.34845877069933756	0	0.5461983164053256	0.003999999999999995	2.035798909952996	0.14256564078699074	0.6969071528321283	1.0	0.0	0.1	3.365029087213313	0.0
