SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
77569.0377340816	1.8448494883728517e-06	-1.1579092668905812e-05	77569.0377452672	35313.704171232945	5.359737379981064e-07	-5.272586758296402e-06	35313.70417610218	35313.70417190115	8.398930348518076e-07	-5.271543829292288e-06	35313.704176993546	16077.117208718368	2.440110564986587e-07	-2.400419371073304e-06	16077.117210935165	0.15176331070994928	3.409579463946377	-0.7610339220318452	0.3933070415568716	0.3933071068313696	-0.25331280318522376	0.7610339220318452	0.6968576003812681	0.09299999999999999	0.01	0.01	0.09999999999999999	0.09999999999999999	4.589520518659229	2.1965223647749257
76423.94666929333	5.576272154140562e-06	4.3737161833424555e-06	76423.9466713538	35544.64086934727	2.593774136243852e-06	2.036589606386136e-06	35544.640870304305	35544.64087001762	2.5935721650254933e-06	2.0342446816424687e-06	35544.64087097593	16532.133688616374	1.2063856300986558e-06	9.472298275640105e-07	16532.13368906149	0.15504453855229663	3.4578769675950274	-0.768069863734621	0.3967616626414492	0.3967613882418408	-0.2565759895288466	0.768069863734621	0.6992083156382625	0.094	0.01	0.01	0.09999999999999999	0.09999999999999999	4.507558020523642	2.150036434239286
75310.57246072107	-2.653974339361827e-07	2.9020417550854397e-07	75310.57246108406	35776.02685901734	-1.2824098723838426e-07	1.387780333664065e-07	35776.02685919227	35776.02685968773	-1.2608068162682798e-07	1.3785853212272881e-07	35776.02685986016	16995.676345212654	-6.092242692149079e-08	6.592483092622174e-08	16995.676345295757	0.15836085822703647	3.5065077202715624	-0.775205396079437	0.4002669224717206	0.4002662281567546	-0.25988497409059413	0.775205396079437	0.7015761618588652	0.095	0.01	0.01	0.1	0.1	4.428119564130199	2.105010740491782
74227.82434691416	2.120394080693845e-06	-1.7968016402763846e-06	74227.82434833748	36007.927976309475	1.029445648845828e-06	-8.718719478753234e-07	36007.92797700144	36007.927976984654	1.0286278948791937e-06	-8.716498197734295e-07	36007.92797767512	17467.86360323285	4.993955291578386e-07	-4.229545012482342e-07	17467.863603568534	0.16171226971014602	3.55547355339795	-0.7824432850531724	0.40381864895386466	0.4038188497391997	-0.2632379936810555	0.7824432850531724	0.7039609661092048	0.096	0.01	0.01	0.1	0.1	4.35110050916979	2.061384758348343
73174.65580816072	1.5962065078017201e-06	1.592291334013684e-06	73174.65580630704	36240.407678449614	7.920240530703438e-07	7.877205868866014e-07	36240.40767752274	36240.40767912653	7.905547488729523e-07	7.88611959958239e-07	36240.407678208474	17948.815668365172	3.922656106863863e-07	3.901332413120157e-07	17948.81566790612	0.1650987729781726	3.604776267618286	-0.7897784260184784	0.4074206260969855	0.40742063656325245	-0.26664116117824094	0.7897784260184784	0.7063625565645385	0.09699999999999999	0.01	0.01	0.1	0.1	4.2764015885902	2.019101066312927
72150.06251601217	7.5186122326783775e-06	-1.5462428278240938e-06	72150.06250604046	36473.52712947087	3.7826971561839405e-06	-7.811839678000292e-07	36473.52712444743	36473.52713014894	3.8009009046548206e-06	-7.81701353838716e-07	36473.5271251079	18438.65451778285	1.912276519705834e-06	-3.949227083215357e-07	18438.65451524332	0.16852036800822878	3.654417633205409	-0.7972078175000292	0.4110752267780713	0.4110753455584957	-0.2700984916491397	0.7972078175000292	0.7087807625310003	0.098	0.01	0.01	0.1	0.1	4.203928581144267	1.9781051575321045
71153.08033589399	-1.428230303984583e-07	2.806838685794587e-07	71153.08033580135	36707.34525556863	-7.383427136833678e-08	1.385650484929069e-07	36707.345255523294	36707.34525625053	-7.368289843848107e-08	1.4480581536912788e-07	36707.34525620276	18937.503876609822	-3.809142218086341e-08	7.14861795097299e-08	18937.503876586434	0.17197705477799724	3.70439939046807	-0.804744575051455	0.41477846653426265	0.41477817137431416	-0.2735978883924695	0.804744575051455	0.7112154144667148	0.099	0.01	0.01	0.09999999999999999	0.09999999999999999	4.133592006974289	1.9383452640483962
70182.7835278637	-4.2366760394287745e-07	1.2916954264009795e-09	70182.78352769277	36941.91884585032	-2.2790250722767985e-07	4.975102277684042e-10	36941.91884575965	36941.9188465318	-2.2300487916078879e-07	6.78728135741812e-10	36941.91884644182	19445.489218139843	-1.1996032815330976e-07	2.6163113529396644e-10	19445.489218092112	0.1754688332657262	3.754723250158171	-0.8123782054328264	0.4185345966700442	0.4185343762749636	-0.27715086867199695	0.8123782054328264	0.713666344001586	0.09999999999999998	0.01	0.01	0.09999999999999999	0.09999999999999999	4.065306844399188	1.8997721932938332
1590.7375694375323	4.712218086046216e-08	2.8307365137689167e-08	1590.7375503973117	33.152585133729694	9.857270736426656e-10	5.990040565580356e-10	33.15258474185229	33.15258545778768	9.858044139022653e-10	5.900739311150024e-10	33.152585065905456	0.6950354587674746	2.0628275270360814e-11	1.2483237156666041e-11	0.6950354506861338	0.007216798712085332	0.617712061122967	-6.13249920613504	5.603660374481018	5.603660769857134	5.1840757274140135	6.13249920613504	0.7471602986626704	0.02	0.2	0.2	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
1503.9916934995506	-1.4628154354490164e-08	-1.1019408047499568e-08	1503.991679059995	34.5581061092004	-3.4980239627525286e-10	-2.5265386324367165e-10	34.558105781675046	34.55810645282442	-3.4245835130861314e-10	-2.707762984359533e-10	34.558106125262476	0.7988281782065076	-8.162593997618976e-12	-6.217874478090957e-12	0.7988281707612175	0.007956396637186012	0.6493160071632317	-8.409158291893906	7.329884270853447	7.329884513001701	7.459075725565633	8.409158291893906	0.7477306801869011	0.020999999999999998	0.2	0.2	0.1	0.1	75.47561402729166	43.07873454181028
1425.7252419679494	6.438985108991879e-11	-9.767337477012417e-10	1425.7252309360001	35.954595800441886	1.3189837658005024e-12	-2.391069677068331e-11	35.954595525895755	35.95459616361605	1.5531424806801148e-12	-2.4550253690885193e-11	35.95459588906033	0.9122197984004321	3.145183088619384e-14	-6.016658352129468e-13	0.9122197915528113	0.008732000043098258	0.6810233985400322	-10.587598093385335	8.929671631304771	8.929671756080454	9.635785334511695	10.587598093385335	0.7483214907184305	0.022	0.2	0.2	0.09999999999999999	0.09999999999999999	68.84615641090156	39.251491596980024
1354.6828079206553	-1.2275524919475034e-08	-1.7664799957864408e-08	1354.6827994459636	37.339966689475276	-3.4503121756224337e-10	-4.906983748874213e-10	37.339966459069736	37.339967072163574	-3.440172912723994e-10	-4.926415864507034e-10	37.33996684173827	1.0355329871223042	-9.660430295083565e-12	-1.3680075707612404e-11	1.0355329808431901	0.009543600902472528	0.7128388015027313	-12.64069292454178	10.393750854953382	10.393750894398847	11.687075861020517	12.64069292454178	0.7489338430917776	0.023000000000000003	0.2	0.2	0.09999999999999999	0.09999999999999999	63.06238470371083	35.91251783164146
1289.8583911984313	4.322006719355287e-08	-1.7246210673102502e-08	1289.8583846119577	38.712620406856104	1.3367912946785427e-09	-6.104141213526599e-10	38.7126202118898	38.71262080889176	1.2918418154195939e-09	-5.035963445721651e-10	38.712620614017986	1.1690790078747983	3.979927033006706e-11	-1.7776297641055753e-11	1.1690790020924184	0.010391190890398824	0.7447667659351085	-14.552505265680663	11.720567783369974	11.720567763599199	13.597007135022398	14.552505265680663	0.7495687381447047	0.024	0.2	0.2	0.1	0.1	57.98632888930786	32.98215613357349
1230.4342112828476	-3.7176945896777447e-10	1.3599648837625544e-09	1230.4342062428098	40.071330776587324	-1.4525940020877855e-11	4.5633984719634086e-11	40.07133061487927	40.07133119794791	-1.2467278209877145e-11	4.204505115503375e-11	40.071331036232024	1.3131579682707448	-4.857374564079896e-13	1.4135586894937776e-12	1.313157963068779	0.011274761301998363	0.7768118143386493	-16.315748723166625	12.913852405223148	12.913852347043903	15.358290526009672	16.315748723166625	0.7502269776301622	0.024999999999999994	0.2	0.2	0.09999999999999999	0.09999999999999999	53.5070488257657	30.39635509270133
1175.7370901434535	1.1365051278550142e-09	1.5311529058537054e-09	1175.737086241374	41.41516000073322	4.0814720078397144e-11	5.2299348608935155e-11	41.415159865430105	41.41516044114594	4.0800731351267197e-11	5.4409623656710836e-11	41.415160305829694	1.4680591351401249	1.4670259233521311e-12	1.8564954964345412e-12	1.4680591304352624	0.012194303018516742	0.8089784358979449	-17.929557734622467	13.980722247528991	13.980722167344178	16.970058618675694	17.929557734622467	0.7509091537459818	0.025999999999999995	0.2	0.2	0.1	0.1	49.53452002466777	28.103138954050788
1125.206715813617	1.0792762170086512e-09	-6.199429651923549e-09	1125.2067127855219	42.74339763183208	4.529643849963494e-11	-2.3628049614417216e-10	42.74339751869311	42.74339809100762	4.063995133817015e-11	-2.36894576779138e-10	42.74339797786782	1.6340613081153783	1.694000064856276e-12	-9.017278131566807e-12	1.6340613038758471	0.013149806500122336	0.8412710832323302	-19.39762644657506	14.930262599785971	14.93026250830063	18.436004028808334	19.39762644657506	0.751615671465335	0.026999999999999996	0.2	0.2	0.09999999999999999	0.09999999999999999	45.99507419851926	26.05997521665066
1078.3721212766814	5.80238605427108e-10	2.370683042235422e-10	1078.372118935608	44.05551548671401	2.3258425820014e-11	7.166699936973188e-12	44.055515392762516	44.0555159643217	2.491455837975815e-11	9.970323373467422e-12	44.055515870358896	1.8114332459616629	9.997157682230963e-13	3.026024016721438e-13	1.8114332421790853	0.014141261792908344	0.8736941705525075	-20.726716720923857	15.772502867222784	15.772502772301896	19.762887342318837	20.726716720923857	0.7523467814955779	0.028	0.2	0.2	0.1	0.1	42.82795862175523	24.23178817976828
1034.8339593020446	-1.4743747160650411e-09	1.0409883267892273e-09	1034.8339574863599	45.35113382787936	-6.2984755423618e-11	4.417343527836156e-11	45.351133749815475	45.351134323503096	-6.395527537734011e-11	4.607211362065467e-11	45.35113424543199	2.0004341389057783	-2.7299541510655703e-12	1.9605440620535143e-12	2.0004341355380824	0.015168658542998576	0.9062520725424215	-21.925501699214195	16.51770676593876	16.51770667342553	20.95938061806604	21.925501699214195	0.7531026134286105	0.028999999999999998	0.2	0.2	0.09999999999999999	0.09999999999999999	39.982711202345065	22.589443439879112
994.2509430187641	4.1543348622274934e-10	-4.8728665030979557e-08	994.2509416584752	46.629995615632495	-7.961642409058445e-11	-2.6204812601594534e-09	46.62999555364563	46.629996128855886	2.8788808666221003e-11	-2.4026829365174514e-09	46.629996066536236	2.2013141210259506	-3.1219755330884e-12	-1.2989130376050739e-10	2.201314118176539	0.01623198601380548	0.9389491236107199	-23.00369679992653	17.175902030175465	17.175901944635015	22.03519833376824	23.00369679992653	0.7538832047891725	0.030000000000000002	0.2	0.2	0.09999999999999999	0.09999999999999999	37.417137506608974	21.108579925487035
956.3293314418626	-6.465626558455062e-10	-1.5867993065354913e-09	956.3293303628654	47.89194660254028	-3.32006091382939e-11	-7.455201151022924e-11	47.891946549725006	47.89194713270588	-3.299881533447332e-11	-8.150623318833211e-11	47.89194707988082	2.41431481681973	-1.6892537425197652e-12	-3.842767617285008e-12	2.4143148142241415	0.017331233104310798	0.9717896173297355	-23.971426549125063	17.756587188253796	17.756587110320243	23.000464175785517	23.971426549125063	0.7546885247445101	0.031	0.2	0.2	0.1	0.1	35.09573699319243	19.76870128297433
920.8146753150103	-1.3415628451890482e-09	-2.392005213694426e-10	920.8146744888159	49.13691969716478	-7.077892341158822e-11	-1.3128644536283604e-11	49.1369196541815	49.1369202437166	-6.965394464031211e-11	-1.3537965843695688e-11	49.136920200721555	2.6396699160368358	-3.674954906484539e-12	-7.429570700093371e-13	2.6396699137907333	0.018466388367283475	1.004777805971868	-24.8387789354155	18.26856535898752	18.268565289573708	23.865265362608877	24.8387789354155	0.7555184926430584	0.032	0.2	0.2	0.09999999999999999	0.09999999999999999	32.98846797154217	18.55246282513509
887.4852646878734	-5.737392904520133e-10	-2.1327882133992393e-09	887.4852640587478	50.364922480049806	-3.235170932167174e-11	-1.2067515656262934e-10	50.364922445336276	50.36492304229866	-3.2936534764757797e-11	-1.2103539015904883e-10	50.36492300757736	2.8776057711635517	-1.8564625197397454e-12	-6.849998253539969e-12	2.877605769239038	0.01963744002692866	1.0379179001001746	-25.615504595345833	18.719866517368878	18.719866457325786	24.639351806579295	25.615504595345833	0.7563729920989544	0.032999999999999995	0.2	0.2	0.1	0.1	31.069770457076224	17.445107376435566
856.1468745444033	4.82579655056159e-10	2.4627970236085206e-09	856.1468740705213	51.576027075709376	3.258976277308098e-11	1.4737411006926762e-10	51.576027048056616	51.57602765290608	2.9070037546788123e-11	1.4819806023641102e-10	51.57602762525058	3.128342012491528	1.9624760940553725e-12	8.87355425445981e-12	3.1283420108696967	0.020844375995799733	1.0712140681992544	-26.310825332521237	19.117729232161135	19.117729180396584	25.331944615489604	26.310825332521237	0.757251881474788	0.033999999999999996	0.2	0.2	0.1	0.1	29.317787163694547	16.434015512922432
826.6285119408593	-1.599505256542899e-08	-1.5553652509166238e-08	826.6285115890137	52.77036178113497	-1.0417855064805767e-09	-1.0037118194100294e-09	52.770361759487336	52.77036237246953	-1.0215204166628383e-09	-9.890581826887713e-10	52.77036235082617	3.3920921745322086	-6.65331023740392e-11	-6.383185675883525e-11	3.392092173193251	0.022087183890919192	1.1046704363288984	-26.93332325098082	19.468620696138867	19.468620651419467	25.95162521319871	26.93332325098082	0.7581550015602163	0.035	0.2	0.2	0.1	0.1	27.71373801300994	15.5083444350517
798.7789450662636	-8.537653201599882e-09	6.55278301498613e-09	798.7789447915225	53.948104058420874	-5.83982955720828e-10	4.67750128676373e-10	53.94810404057686	53.948104662950314	-5.788375227195104e-10	4.399723037571765e-10	53.94810464513779	3.6690643306795874	-3.9628295061863094e-11	3.146229435512202e-11	3.6690643295158107	0.023365851049206212	1.138291087814661	-27.490887627176544	19.77828008633427	19.7782800481673	26.50628220243081	27.490887627176544	0.759082181126276	0.036000000000000004	0.2	0.2	0.09999999999999999	0.09999999999999999	26.241414534139903	14.658736059365998
772.4638478821894	-6.418410282427178e-10	-1.365172586087482e-09	772.4638476959221	55.10947453657046	-4.419087173948113e-11	-9.211305531082825e-11	55.10947452395569	55.10947515339823	-4.6380594223918974e-11	-9.506995706308467e-11	55.109475140788724	3.9594617288036744	-3.201655494875029e-12	-6.415076247961555e-12	3.9594617279439195	0.024680364542306033	1.1720800629635766	-27.99070242260863	20.05177450192291	20.05177447134057	27.00309887089492	27.99070242260863	0.7600332409001358	0.037	0.2	0.2	0.1	0.1	24.886768592721662	13.877079571174823
747.5634351957318	-9.437082972713062e-10	1.4282316336544643e-09	747.5634350637171	56.25473185072368	-7.1891819439091e-11	1.0097207542553924e-10	56.25473184142421	56.254732478830206	-7.00310673298622e-11	1.0918108039646114e-10	56.25473246952291	4.263483427164364	-5.366953639996929e-12	7.727435885519404e-12	4.263483426503901	0.02603071119088724	1.2060413588129457	-28.4392609481512	20.29356062154969	20.29356059153688	27.448567851055397	28.4392609481512	0.7610079963805964	0.038	0.2	0.2	0.1	0.1	23.637575859371708	13.156317128073637
723.9704903390373	-2.555176313590035e-10	-1.120358778840258e-09	723.9704902527654	57.38416808894607	-1.831161029157715e-11	-9.055241090251874e-11	57.38416808269065	57.38416872723012	-2.018415794412729e-11	-8.882617602972647e-11	57.384168720970536	4.581324922804558	-1.450316347549776e-12	-7.175010707274912e-12	4.58132492234722	0.027416877578539122	1.2401789289109975	-28.842398231021484	20.507547153666685	20.507547131672723	27.84852348397253	28.842398231021484	0.762006259815966	0.039	0.2	0.2	0.1	0.1	22.483158888604876	12.490283979578127
701.5887108390777	-9.592191867191513e-10	-1.7770968273322918e-09	701.5887107870112	58.49810476365938	-8.120006259944003e-11	-1.498604091759019e-10	58.49810475985442	58.498105410978376	-8.023134487933322e-11	-1.4486322326208286e-10	58.4981054071754	4.9131787717192426	-6.774721798949593e-12	-1.223293097834965e-11	4.91317877143996	0.028838850065347452	1.2744966831315472	-29.205333624865805	20.697155362241695	20.69715534297974	28.208184427291954	29.205333624865805	0.7630278415811329	0.04	0.2	0.2	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
680.3313128024341	-9.725383519343378e-11	1.2551020119044853e-11	680.3313127760621	59.59688919377984	-1.0574888932407828e-11	5.738915106066837e-14	59.5968891919647	59.596889848928754	-8.994581470210213e-12	1.3725772426168175e-12	59.5968898471135	5.25923519632842	-9.674218357319315e-13	2.7070206955764633e-14	5.259235196206219	0.03029661480120285	1.3089984875207403	-29.532719069502413	20.86537567820378	20.865375660872445	28.53220191363067	29.532719069502413	0.764072551129295	0.041	0.2	0.2	0.1	0.1	20.42234101867728	11.301440769148323
660.1198474581404	4.301000354478557e-10	2.602513144225882e-10	660.11984745091	60.6808912297956	4.2945890116511204e-11	1.4271340880495543e-11	60.68089122958752	60.680891891517796	4.058921809123877e-11	2.4399583850434174e-11	60.68089189131148	5.619682677609559	4.019737872624789e-12	1.3592525291325658e-12	5.619682677626413	0.031790157738929174	1.343688164179065	-29.828689058291168	21.014819935778394	21.014819920313908	28.824709717117038	29.828689058291168	0.7651401976448664	0.041999999999999996	0.2	0.2	0.1	0.1	19.500443782887668	10.76968363545257
640.8831927606914	-7.26559437613794e-10	-2.9171975685776674e-10	640.8831927673518	61.75050027092293	-6.998448026235103e-11	-3.0201906474271686e-11	61.75050027199364	61.75050093790618	-7.073530090738114e-11	-2.8232522522349332e-11	61.750500938973694	5.994708529653618	-6.802742244426117e-12	-2.915904477940653e-12	5.994708529792002	0.03331946464726067	1.3785694911740618	-30.096910461967493	21.14776828724811	21.147768270990817	29.089373976766634	30.096910461967493	0.7662305904894073	0.043	0.2	0.2	0.1	0.1	18.642037029893057	10.274592716570217
622.5566902352931	2.7664826766221617e-10	-8.003368159176238e-10	622.5566902509071	62.80612253158038	2.6757094524026275e-11	-8.445317961093011e-11	62.80612253355985	62.80612320245733	2.61250749657385e-11	-8.21811746954048e-11	62.8061232044283	6.384499454388052	2.54752179578304e-12	-8.663012080255313e-12	6.384499454622168	0.034884521123705985	1.4136462024863399	-30.340629971802194	21.266211193722516	21.26621117921546	29.329440639444417	30.340629971802194	0.7673435395054058	0.044	0.2	0.2	0.09999999999999999	0.09999999999999999	17.841413685802657	9.812872899245006
605.081402994196	-2.348634725937715e-09	-2.197700318604112e-09	605.0814030196232	63.84817852530211	-2.4653857525769816e-10	-2.1364961756822695e-10	63.84817852835	63.848179198659494	-2.4342351735591887e-10	-2.3006628759852514e-10	63.848179201704774	6.7892420746016	-2.553359532737886e-11	-2.2386713691723272e-11	6.789242074956408	0.03648531260732936	1.4489219879854178	-30.56271886918153	21.371886852391068	21.371886841529296	29.547780229426557	30.56271886918153	0.768478855224517	0.04499999999999999	0.2	0.2	0.09999999999999999	0.09999999999999999	17.093493694914624	9.381591077994239
588.403475411367	1.999417350434518e-10	3.790319343111026e-10	588.4034754403737	64.87710074767024	2.3654106120435674e-11	3.486082244087032e-11	64.87710075122534	64.87710142205754	2.2036384363535807e-11	4.1526643422983664e-11	64.87710142559908	7.209123444409806	2.6108517452500387e-12	3.816467664190793e-12	7.209123444834803	0.038121824391477	1.4844004934358668	-30.76571440025864	21.466313810812075	21.466313804146374	29.746929223155785	30.76571440025864	0.7696363490122382	0.046000000000000006	0.2	0.2	0.1	0.1	16.393743137634086	8.978129457910365
572.4735783462588	-1.138120144135446e-09	-3.9816776872120263e-10	572.4735783793371	65.89333152890724	-1.323430080195066e-10	-5.384256227483013e-11	65.89333153304355	65.89333220281078	-1.297540454518131e-10	-4.604128532524496e-11	65.89333220693638	7.644331534972838	-1.5066805445792034e-11	-6.1688737345403166e-12	7.644331535481103	0.03979404163642284	1.5200853205302385	-30.951857586942975	21.55081964788208	21.550819637488217	29.929127860415964	30.951857586942975	0.7708158331717283	0.047	0.2	0.2	0.1	0.1	15.738105264026476	8.600145736957144
557.2464269092126	4.3885033974844223e-10	1.6940589556146968e-12	557.2464269425262	66.89732105727022	4.861707659442634e-11	-1.2548204029372423e-12	66.89732106156897	66.89732172915019	5.252419553067265e-11	5.433239646978101e-14	66.89732173344817	8.095055696309473	5.818047427294873e-12	-1.7532150460012268e-13	8.09505569685714	0.04150194938199816	1.5559800269494377	-31.12312742621223	21.62656614129769	21.6265661439625	30.09635434388218	31.12312742621223	0.772017121021251	0.048	0.2	0.2	0.1	0.1	15.122941478225105	8.245539033393372
542.6803597166929	-6.849239517561778e-10	-8.919383946703885e-10	542.6803597514472	67.88952554374238	-8.41060981014039e-11	-1.1274309633606785e-10	67.8895255483734	67.88952621203225	-8.554220309451659e-11	-1.1216749345007266e-10	67.88952621665759	8.561487092820483	-1.048095901294177e-11	-1.4205019355758676e-11	8.561487093430596	0.04324553256015273	1.5920881264481073	-31.281271132444882	21.694570986146413	21.694570980008898	30.25035508172276	31.281271132444882	0.7732400269568467	0.049	0.2	0.2	0.1	0.1	14.544980666010892	7.912420630128418
528.7369707366231	-1.1766533669285706e-08	-3.5152521084963473e-09	528.7369707740149	68.87040553353823	-1.4844189845452745e-09	-4.6352491755108544e-10	68.87040553866153	68.87040619661758	-1.5321728099375164e-09	-4.508650649460025e-10	68.87040620175813	9.043819113918426	-1.934269969920979e-10	-5.934698856888482e-11	9.043819114617245	0.045024776007475766	1.6284130889639326	-31.427832098240856	21.75572651663014	21.75572652294106	30.392672648708402	31.427832098240856	0.7744843665053968	0.04999999999999999	0.2	0.2	0.1	0.1	14.001275544296817	7.599088773175333
515.3807861139742	2.1278034533986356e-09	4.242743952172223e-09	515.3807861445858	69.84042434990566	2.8333460691937157e-10	5.71889719348427e-10	69.84042435430517	69.84042500616314	2.874357584022538e-10	5.757146521926e-10	69.84042501055679	9.542247759126587	3.8294258690982035e-11	7.767528950997693e-11	9.542247759752513	0.04683966447765822	1.6649583407482982	-31.564173401492276	21.810816588349493	21.810816570556433	30.52466929357929	31.564173401492276	0.7757499563738617	0.051	0.2	0.2	0.09999999999999999	0.09999999999999999	13.489164942071113	7.3040068946321925
502.5789795419062	1.2887008300765945e-09	1.2301291305027995e-09	502.57897957556213	70.80004664833706	1.8379240157795696e-10	1.8400064509533147e-10	70.80004665329864	70.80004729608214	1.8067557127853288e-10	1.733420135511626e-10	70.80004730105075	10.056971995768482	2.576609960909427e-11	2.589464400298521e-11	10.056971996496195	0.04869018265387943	1.7017272645187005	-31.691500070334733	21.86053018142764	21.860530165473783	30.647549204294872	31.691500070334733	0.7770366144961068	0.05199999999999999	0.2	0.2	0.09999999999999999	0.09999999999999999	13.006241109224904	7.025784738512697
490.3011211671076	9.086484949877294e-11	-1.681105020814866e-10	490.30112119837963	71.74973711620164	1.4355823834644675e-11	-2.5163067229754734e-11	71.74973712099073	71.7497377537717	1.3039171186111826e-11	-2.4364845880841104e-11	71.74973775855975	10.58819409511234	2.0616553675016466e-12	-3.660426782556789e-12	10.588194095841144	0.05057631516114703	1.7387231996301429	-31.810877647507084	21.90547413944209	21.905474114317123	30.762377072690413	31.810877647507084	0.7783441600788392	0.05299999999999999	0.2	0.2	0.1	0.1	12.550321301644782	6.763161955478225
478.51895512042506	-2.0058793081395576e-10	-2.42412102544054e-10	478.51895515073795	72.68995925892531	-3.478514172046414e-11	-3.877078722587104e-11	72.68995926372835	72.68995988461299	-3.004426743251091e-11	-3.696665977238174e-11	72.6899598894135	11.136119940491474	-5.1796951094392846e-12	-5.852671483645347e-12	11.13611994124802	0.052498046578515346	1.7759494422649347	-31.923249308838408	21.946183455067448	21.94618343310864	30.870095213255578	31.923249308838408	0.7796724136474003	0.05399999999999999	0.2	0.2	0.1	0.1	12.11942301503342	6.514993804162665
467.2062021569928	-1.5504611830530202e-10	-1.1329048289765442e-10	467.2062021854812	73.62117430650724	-2.037677209538256e-11	-1.8408703085354966e-11	73.62117431117191	73.6211749185844	-2.2610018055351496e-11	-1.9075367451146505e-11	73.62117492325943	11.700959313235998	-2.993558237812205e-12	-3.1216494496237506e-12	11.70095931399775	0.054455361451220576	1.8134092456388222	-32.02944984723915	21.983130781841776	21.98313077603695	30.971537547409614	32.02944984723915	0.7810211970928195	0.055	0.2	0.2	0.1	0.1	11.711742341654078	6.280238655516804
456.3383840185563	-1.2998165243791049e-09	-1.2126620324223736e-09	456.33838404398	74.54384021733162	-2.0192056889236498e-10	-2.0827044269905884e-10	74.54384022166505	74.54384081408772	-2.2015406468519786e-10	-1.983003984714558e-10	74.54384081841789	12.282926154825356	-3.4246025006902516e-11	-3.3964039023059136e-11	12.282926155559547	0.05644824430269262	1.8511058202234272	-32.13021929319489	22.016734519477815	22.016734492225737	31.067443224273028	32.13021929319489	0.782390333717188	0.056	0.2	0.2	0.1	0.1	11.325635007927515	6.05794704494207
445.8926667874794	2.819216561589233e-11	-1.996658047231925e-12	445.8926668125737	75.4584107805702	4.357865409074284e-12	3.1737054563211983e-13	75.45841078497408	75.45841136025976	4.80628928641628e-12	-8.915221490447384e-14	75.45841136466514	12.882238807028678	7.457275833699906e-13	9.925787463790822e-14	12.88223880779852	0.058476679646435506	1.8890423339828994	-32.22621441333142	22.047364956032283	22.04736495587744	31.158468119501755	32.22621441333142	0.7837796482795102	0.057	0.2	0.2	0.09999999999999999	0.09999999999999999	10.959599719984626	5.847252056921617
435.8477208203645	3.0241677217990315e-12	1.7931509142116164e-10	435.8477208438385	76.3653348065401	-6.46021005528422e-13	3.0413696584238154e-11	76.3653348108007	76.36533536742185	5.2856326502232e-13	3.218334733985352e-11	76.36533537168226	13.49912023007453	-1.3796906646840894e-13	5.4647393194635e-12	13.499120230844756	0.06054065199775539	1.9272219126238777	-32.31801760327835	22.075350998417658	22.075350964189656	31.245193728411778	32.31801760327835	0.7851889670406043	0.057999999999999996	0.2	0.2	0.1	0.1	10.612263501631737	5.647360859969778
426.1835952558588	-9.402910229952544e-10	-3.978520542527453e-10	426.18359527744633	77.26505540664242	-1.7006349735128631e-10	-6.99861881629755e-11	77.26505541069302	77.26505594696756	-1.7214219312955438e-10	-7.125153903174391e-11	77.26505595102	14.133798200900001	-3.1114638786696634e-11	-1.255290722681571e-11	14.13379820165756	0.06264014588532704	1.9656476398582703	-32.40614684675583	22.100985203411845	22.10098521120488	31.32813712531964	32.40614684675583	0.786618117806094	0.059	0.2	0.2	0.1	0.1	10.282368756902528	5.45754723727042
416.8816053083129	7.612560408432056e-11	-7.563993095066612e-11	416.8816053283135	78.15800935330266	1.4483031847858577e-11	-1.418376915045843e-11	78.15800935717654	78.1580098713313	1.4442634221039485e-11	-1.4216256534621662e-11	78.15800987520727	14.786505491737458	2.7475993124365265e-12	-2.667285082886563e-12	14.786505492485604	0.06477514586258412	2.00432255767737	-32.49106269877389	22.124528308876886	22.124528281852797	31.407757946987186	32.49106269877389	0.7880669299679932	0.060000000000000005	0.2	0.2	0.1	0.1	9.968761829202597	5.277144981371759
407.92423082827645	-1.506135147155696e-11	1.379810389209868e-10	407.9242308474187	79.0446265154481	-2.755304510720902e-12	2.8895892958135904e-11	79.0446265192728	79.04462700944181	-3.13072757859009e-12	2.764018881848792e-11	79.04462701326904	15.457480030097372	-5.732423241209812e-13	5.744463981510175e-12	15.457480030859697	0.06694563651888923	2.043249666636093	-32.57317479234763	22.146212595087807	22.14621257045124	31.48446489957512	32.57317479234763	0.7895352345441039	0.061	0.2	0.2	0.1	0.1	9.670382862409761	5.1055420405639165
