SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
88.72580247964177	3.893224718304333e-12	5.002828012967697e-12	88.72580248561158	39.007154509332814	2.557709564813725e-12	2.037423141710084e-12	39.00715451202571	39.00714758872858	1.8976231625693014e-12	2.452514131513713e-12	39.00714759151766	17.988661693917475	1.1723851217738203e-12	1.0081063911418842e-12	17.988661695173203	0.1682802719283066	3.577366052420395	-138.31691924151357	89.26822659284284	89.26822607709718	136.69262783414237	138.31691924151357	1.2880189984436687	0.094	0.4	0.4	0.09999999999999999	0.09999999999999999	4.507558020523642	2.150036434239286
87.78640768372674	-6.043746232642366e-12	-1.004136010451795e-12	87.78640768925538	39.40744395130258	-2.353609887236625e-12	-1.1645969805005087e-12	39.40744395383829	39.40743659904874	-2.5892791062172017e-12	-4.1442180927353426e-13	39.407436601675855	18.561113970001653	-1.0497803701172387e-12	-5.316318396397809e-13	18.5611139712046	0.17180242400020057	3.6275227596126345	-138.60137999297413	89.31009446211361	89.3100935804784	136.96776041041562	138.60137999297413	1.289004920395307	0.095	0.4	0.4	0.1	0.1	4.428119564130199	2.105010740491782
86.8706939973807	-2.452623607679394e-12	1.39426621290073e-12	86.87069400252358	39.809440815793955	-1.0629694170833594e-12	4.655039461084769e-13	39.80944081819107	39.80943303153392	-1.1943630135403152e-12	5.787953976255501e-13	39.80943303401876	19.14641675050352	-4.97090484580796e-13	2.0746145152577398e-13	19.146416751660162	0.1753594188280673	3.678007835564037	-138.88855154498398	89.35333634000017	89.35333665179897	137.24546251204978	138.88855154498398	1.29000028072005	0.096	0.4	0.4	0.1	0.1	4.35110050916979	2.061384758348343
85.97786533069245	-1.2593580692166206e-12	-4.8076560094090226e-14	85.97786533548204	40.21317650316907	-1.1934048517295146e-13	-4.61465926231252e-13	40.21317650543707	40.21316828674379	-6.611509244407824e-13	7.831687014218733e-14	40.213168289096345	19.744763485414232	-9.13217421136921e-14	-1.39912677396919e-13	19.744763486527173	0.17895122232108146	3.728822875410768	-139.17841415966507	89.39797668398009	89.39797678788534	137.52571315105158	139.17841415966507	1.291005189698637	0.09699999999999999	0.4	0.4	0.1	0.1	4.2764015885902	2.019101066312927
85.10715960660109	-6.838241778384102e-12	-1.3518405145296342e-11	85.10715961104907	40.61868183139289	7.0606796989968e-14	-6.388475517853262e-12	40.618681833531724	40.61867318283154	-6.0868907400573805e-12	-7.87009132545684e-12	40.61867318505035	20.356349730062412	-9.697732753967762e-13	-3.569247692770589e-12	20.356349731129235	0.18257780132848375	3.7799694540859337	-139.4709483772363	89.444037510411	89.44403773049996	137.80849161465545	139.4709483772363	1.2920197560804443	0.098	0.4	0.4	0.1	0.1	4.203928581144267	1.9781051575321045
84.25784698632701	1.3801323365397744e-11	5.840349905084086e-13	84.25784699048933	41.02598704779933	7.419711941687797e-12	2.0552039312041036e-13	41.02598704983332	41.025977967299475	6.445869679264701e-12	2.2395291485533233e-13	41.02597796941137	20.981373153187278	3.465001886338666e-12	1.2227423864796207e-13	20.981373154218875	0.18623912363248032	3.831449126484177	-139.76615860205436	89.49152954523977	89.49152922902485	138.0938010515823	139.76615860205436	1.293044086950145	0.099	0.4	0.4	0.09999999999999999	0.09999999999999999	4.133592006974289	1.9383452640483962
83.42922820351852	6.646622922185097e-12	-1.6774784686313104e-12	83.429228207407	41.435121840166985	2.012650285799046e-12	-7.934150030362417e-13	41.43512184209848	41.43511232810006	3.732401712922746e-12	-1.1692101032610142e-12	41.43511233010571	21.620033544465166	1.1582894791757947e-12	-6.374404981044188e-13	21.620033545461407	0.18993515794042207	3.883263427623423	-140.06401418021693	89.54047533786	89.54047496213954	138.3816095498498	140.06401418021693	1.2940782876047883	0.09999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	4.065306844399188	1.8997721932938332
131.32842320019648	-8.161153350338957e-11	-9.672705345020738e-11	131.32842400778065	16.908128948301723	-1.1748807030141923e-11	-1.3491059923866975e-11	16.90812907428551	16.908144883144757	-1.062948463924786e-11	-1.1900732689114557e-11	16.908145009283587	2.291943217856088	-1.5284116600238553e-12	-1.6671594530158339e-12	2.2919432377309485	0.05307381326848073	1.738497584011666	-200.59828335110808	137.4274086903763	137.42740809697514	198.90363584500656	200.59828335110808	1.605984129316933	0.051	0.5	0.5	0.09999999999999999	0.09999999999999999	13.489164942071113	7.3040068946321925
128.60439496811276	3.3436364094141524e-10	-1.8865527195988108e-11	128.6043956521999	17.204219698447965	4.5899179891952385e-11	-6.386835069265587e-13	17.20421981054951	17.204235640582954	4.8101512298756565e-11	-3.931648662253241e-12	17.204235752994155	2.424148499832759	6.6707076810657706e-12	-3.919541710008452e-13	2.424148518355104	0.05514664410936482	1.7772670838692939	-200.97102928957537	137.5113513890708	137.51135081888992	199.27253613486513	200.97102928957537	1.6060752663490185	0.05199999999999999	0.5	0.5	0.09999999999999999	0.09999999999999999	13.006241109224904	7.025784738512697
125.99308908483079	-8.269020017326323e-12	6.791171791586947e-12	125.993089667889	17.500408501397285	-7.156998322425108e-13	1.7891150220349645e-12	17.500408601553843	17.5004243839272	-1.029111279135062e-12	8.899267126866726e-13	17.500424484530747	2.561338602188788	-8.208934041025938e-14	2.2354715695461542e-13	2.561338619490455	0.05725761505035506	1.8162772075710012	-201.33167541368863	137.58747875236855	137.58747818850784	199.6292504426674	201.33167541368863	1.6061622790199734	0.05299999999999999	0.5	0.5	0.1	0.1	12.550321301644782	6.763161955478225
123.48793620023018	-7.48818281687269e-12	-1.811268843243674e-11	123.48793669935766	17.796734485238392	1.8900082260869405e-13	-1.9304899685122126e-12	17.796734574947557	17.796750247068765	-1.167881461246168e-12	-5.647706369630726e-12	17.796750337345454	2.7036126071007542	5.99088747804325e-14	-7.392293964088387e-13	2.7036126232776425	0.05940662613865406	1.855530431780576	-201.68278810898727	137.65687294853979	137.65687241188994	199.97634419108604	201.68278810898727	1.60624527458505	0.05399999999999999	0.5	0.5	0.1	0.1	12.11942301503342	6.514993804162665
121.08286038439113	-1.8367920032180685e-12	-2.7178986925641135e-11	121.08286081335636	18.093235597268375	-3.654302351972e-13	-4.495901180568448e-12	18.093235677798724	18.093251182687432	-3.9456732843422406e-13	-4.28304339453019e-12	18.09325126387753	2.851070402539719	-7.413100010864587e-14	-7.18557734007457e-13	2.8510704176755097	0.06159357757148851	1.8950291851438847	-202.02651645279857	137.72046817396915	137.72046768969432	200.31596546616134	202.02651645279857	1.6063243814543364	0.055	0.5	0.5	0.1	0.1	11.711742341654078	6.280238655516804
118.77223424511138	6.370880472478246e-11	5.879130298910851e-11	118.77223461543272	18.389948693609927	1.0663435209234573e-11	1.113464056136826e-11	18.389948766091873	18.389964051832717	9.389537052712566e-12	8.780120053607571e-12	18.38996412505452	3.0038127032586117	1.5740161133128443e-12	1.6402663440393878e-12	3.0038127174369063	0.0638183697831451	1.9347758516926543	-202.36466345416812	137.7790750478042	137.77907455484115	200.64991625852696	202.36466345416812	1.6063997479463588	0.056	0.5	0.5	0.1	0.1	11.325635007927515	6.05794704494207
116.55083884480604	3.385990272886108e-12	-2.2854192496812864e-12	116.55083916573028	18.686909630071085	6.751605165048483e-13	-4.3876257088628734e-13	18.68690969545046	18.686924714864166	6.208586812245202e-13	-7.161966141454608e-13	18.686924781046816	3.161941073434317	1.1733294734617635e-13	-1.2821726865797133e-13	3.1619410867261184	0.06608090352918566	1.9747727739106355	-202.69874446137487	137.83339935677037	137.83339891628208	200.97971087223408	202.69874446137487	1.6064715410278645	0.057	0.5	0.5	0.09999999999999999	0.09999999999999999	10.959599719984626	5.847252056921617
114.4138278135552	-2.2472716396104708e-11	2.0995924616962203e-11	114.41382809287592	18.984153350876184	-1.6349483761055316e-12	5.188005222921139e-12	18.98415340999408	18.98416812016672	-3.466107707990907e-12	4.734020465029839e-12	18.98416818014248	3.3255579506089594	-2.472390763169188e-13	1.1417941149988741e-12	3.325557963082608	0.06838107996777239	2.015022255500405	-203.0300335601019	137.88405936886167	137.88405890793456	201.3066223242247	203.0300335601019	1.6065399450581879	0.057999999999999996	0.5	0.5	0.1	0.1	10.612263501631737	5.647360859969778
112.35669514840791	-7.144315000706669e-11	-5.025469059991017e-11	112.3566953921257	19.281713973374803	-1.2138564993312324e-11	-8.41926844858183e-12	19.281714026901962	19.281728388921444	-1.3281379471404644e-11	-7.84378917573025e-12	19.281728443342068	3.4947666707035476	-2.264227689182124e-12	-1.2900494221228728e-12	3.494766682412445	0.07071880073805005	2.0555265638827565	-203.3596054391057	137.93159898146163	137.93159859886467	201.63172421128561	203.3596054391057	1.6066051605509961	0.059	0.5	0.5	0.1	0.1	10.282368756902528	5.45754723727042
110.37524625901145	1.2377964105081407e-11	2.5135354735084103e-11	110.37524647118919	19.579624867326032	1.8350405637253386e-12	4.001386772299289e-12	19.57962491568833	19.579638894373993	1.9312835605284064e-12	2.985621092193928e-12	19.579638943657738	3.6696714938608097	2.852383012778474e-13	4.4262978404334675e-13	3.6696715048286443	0.07309396803554923	2.0962879324477557	-203.68836707375476	137.97649884766673	137.97649843925504	201.95592239484563	203.68836707375476	1.606667402962275	0.060000000000000005	0.5	0.5	0.1	0.1	9.968761829202597	5.277144981371759
108.46557188095454	3.351857246619572e-11	4.713782398267641e-10	108.46557206730964	19.87791872737363	3.576550723403533e-12	6.91929677146696e-11	19.877918771301836	19.877932334370602	1.1826069166657538e-12	7.667509039293456e-11	19.877932379242633	3.850377630755835	-2.2397044291769998e-13	1.1234509898144314e-11	3.8503776410578903	0.07550648468449721	2.1373085626302917	-204.01708510307992	138.01918479248172	138.01918441962837	202.27998237924473	204.01708510307992	1.606726901514739	0.061	0.5	0.5	0.1	0.1	9.670382862409761	5.1055420405639165
106.6240245393212	-7.31662473663075e-12	2.0644523417157057e-12	106.62402470367297	20.176627640495703	-1.4957163552587643e-12	2.6908075907234356e-13	20.176627680518074	20.17664079882325	-1.7024595745056236e-12	4.1567446633863825e-13	20.17664083979806	4.036991269631294	-3.516562855330751e-13	5.290344633232365e-14	4.0369912793276	0.07795625420718973	2.1785906257057475	-204.34641030389085	138.06003581487593	138.0600355006337	202.604553787044	204.34641030389085	1.6067838980530915	0.062	0.5	0.5	0.1	0.1	9.386256797314442	4.942175320743583
104.84719726328055	4.774096049042775e-12	-1.0239505857795317e-11	104.84719740864224	20.475783145265257	2.7804014781858127e-13	-2.2015515563304473e-12	20.475783181774826	20.47579582896793	2.9092818101909747e-13	3.8324424004489973e-13	20.475795866435064	4.2296196033020035	-6.729569562620883e-14	6.944856547699153e-14	4.229619612428891	0.08044318089018426	2.220136264493091	-204.67689306560783	138.09939240208885	138.09939213560597	202.93018583499727	204.67689306560783	1.6068386459474717	0.063	0.5	0.5	0.1	0.1	9.115485360394004	4.786526060201142
103.13190431747037	2.3811188264166727e-11	5.7707285564673194e-11	103.1319044463398	20.775416285289506	5.621974659892786e-12	1.1971463570147591e-11	20.77541631863188	20.775428470861957	5.107027807187027e-12	1.1963986364371488e-11	20.775428505158025	4.428370856354523	1.1969386266420884e-12	2.496573095720578e-12	4.428370864946192	0.08296716984742196	2.2619475948503704	-205.00900179903556	138.13755897197692	138.1375587126082	203.25734574393144	205.00900179903556	1.6068914090337032	0.064	0.5	0.5	0.1	0.1	8.857239921865048	4.638115706283773
101.47516372757406	-2.938491464044013e-12	-1.196869469852202e-11	101.4751638422637	21.075557656412066	-5.154318051443788e-13	-6.520549851233342e-13	21.075557686931855	21.075569322575507	-4.3932783971530163e-13	-3.4851325872502133e-12	21.075569354044006	4.6333543123517815	-7.267569913135884e-14	-2.8974583974622357e-13	4.63335432044896	0.08552812708026271	2.304026707033537	-205.34313537207862	138.17480953782848	138.17480916724355	203.5864311755221	205.34313537207862	1.606942460599325	0.06499999999999999	0.5	0.5	0.09999999999999999	0.09999999999999999	8.610755116862466	4.496502232648126
99.87418141269403	1.5221791709041366e-11	3.026294492780579e-12	99.87418151494032	21.376237448271358	3.515907935749821e-12	4.636372412333204e-13	21.37623747622964	21.376248575793756	3.364908309940732e-12	2.706946557428388e-13	21.37624860468968	4.844680340945417	7.691333315295175e-13	2.3628911340350484e-14	4.844680348576377	0.08812595953444913	2.346375666920476	-205.67963292047648	138.21139275212573	138.21139250894532	203.91778004404728	205.67963292047648	1.606992082412475	0.06599999999999999	0.5	0.5	0.09999999999999999	0.09999999999999999	8.375323137957599	4.361276844108891
98.32633675387454	2.0318026774934772e-12	-4.395586759159409e-12	98.3263368453641	21.677485480085817	4.556614518331559e-13	-1.4072729989298373e-12	21.67748550575478	21.677496051596293	4.322686295693073e-13	-9.04381275696181e-13	21.677496078189314	5.062460424690467	9.760837733532073e-14	-3.1668092083160733e-13	5.062460431890043	0.09076057515398368	2.3889965171113547	-206.01878481939826	138.24753443115463	138.24753416264903	204.2516814889582	206.01878481939826	1.6070405637935983	0.067	0.5	0.5	0.09999999999999999	0.09999999999999999	8.150288619463732	4.232061023154006
96.82916945475344	1.1244902578533278e-12	-5.161493628336178e-12	96.82916953680927	21.97933123182681	1.164649930982354e-13	-1.0593594682305287e-12	21.97933125542453	21.979341231660822	9.041805153268592e-14	-1.2831495783686464e-12	21.979341256165707	5.286807185638901	-1.2936234147955603e-14	-2.5119914506230896e-13	5.2868071924344235	0.09343188293190145	2.431891277916183	-206.36083665950235	138.28343963536483	138.2834394892492	204.58837985187367	206.36083665950235	1.6070882007303622	0.06799999999999999	0.5	0.5	0.1	0.1	7.9350440444272055	4.108503878230608
95.38036756453492	5.364304746929838e-10	1.3008020138469134e-10	95.38036763458408	22.281803871485103	3.355495340140136e-10	3.081380310580932e-11	22.28180389239523	22.28181328559883	1.247618099436772e-10	9.194698850541628e-11	22.281813307356686	5.517834411711821	7.793983406835046e-11	1.9829646701102774e-11	5.51783441794744	0.09613979295806593	2.4750619482410947	-206.7060003029714	138.3192955936151	138.3192953713369	204.92808573350874	206.7060003029714	1.6071352950340199	0.069	0.5	0.5	0.09999999999999999	0.09999999999999999	7.729025614149271	3.990279759071273
93.97775652271348	-2.780678465263975e-12	9.925547363176523e-12	93.97775658924823	22.584932273513274	-6.146008534758731e-13	3.0968587866946257e-12	22.58493229355119	22.584941089108607	-8.335197909570234e-13	2.015244854856015e-12	22.58494111001115	5.755657081541204	-1.8646654452386923e-13	6.313401417890559e-13	5.755657087607299	0.09888421646393948	2.518510506380675	-207.05445567122462	138.35527461196827	138.3552742525842	205.27097778224064	207.05445567122462	1.607182153537342	0.07	0.5	0.5	0.1	0.1	7.531709527761682	3.877086108762925
92.61928919974764	-6.532879202880704e-10	-3.8924692462305455e-10	92.61928926028382	22.88874504548482	-1.709433874485374e-10	-8.925648670736921e-11	22.888745064068083	22.888753251232263	-1.7383007415774873e-10	-9.119181634961386e-11	22.888753270696384	6.0003913915880664	-4.490373975252979e-11	-2.1330006123398674e-11	6.00039139734815	0.1016650658643877	2.562238910724422	-207.40635845778897	138.3915339485963	138.3915336361005	205.61721040779545	207.40635845778897	1.607229087332088	0.071	0.5	0.5	0.1	0.1	7.3426086259834475	3.7686415260738606
91.30303671649125	-2.725388491275904e-12	1.4011600039942618e-12	91.30303677094918	23.193270536446754	-5.768318763159164e-13	2.8425491432052313e-13	23.193270553556975	23.19327812221268	-7.188127196105044e-13	2.069329053605889e-13	23.193278140139277	6.252154779288547	-1.4909012005436673e-13	3.6553694361681615e-14	6.252154784715927	0.10448225479654025	2.6062491003856483	-207.7618375715773	138.42821942794174	138.42821917331239	205.9669112253037	207.7618375715773	1.6072764110458229	0.07200000000000001	0.5	0.5	0.1	0.1	7.161269358879676	3.6646840148414994
90.02718007630853	-1.388205089075667e-12	-1.3095619640773881e-11	90.02718012577202	23.49853685184394	-2.3790194466376537e-13	-4.218273169770533e-12	23.498536867694582	23.49854380853171	-3.7611500457656244e-13	-2.9578650958381827e-12	23.49854382517473	6.511065947744626	-6.440345307100604e-14	-9.554921107230807e-13	6.511065952885028	0.10733569815582228	2.650542995759655	-208.1210066144253	138.46546553015898	138.46546537927998	206.3201925335788	208.1210066144253	1.6073244421560662	0.073	0.5	0.5	0.1	0.1	6.987269042362514	3.564969400063489
88.79000248364835	-1.0255962312050171e-11	1.6737583541370782e-12	88.79000252866372	23.804571864537813	-2.2352738803590227e-12	-2.6897088854105236e-13	23.804571879242644	23.804578184082594	-2.8934571020836397e-12	1.2855545724647449e-12	23.804578199551617	6.7772448896495705	-6.479339697094049e-13	1.634404042841879e-13	6.777244894521501	0.1102253121291065	2.6951224990165863	-208.48395777532366	138.5033975001204	138.5033972511479	206.67714521005553	208.48395777532366	1.6073735003409135	0.074	0.5	0.5	0.09999999999999999	0.09999999999999999	6.820213372433129	3.469269892793706
87.58988228465157	-1.1339594627873817e-11	-6.558889716068439e-13	87.5898823257228	24.111403221760188	-3.050241756759981e-12	-2.1999008059759774e-13	24.111403235421303	24.111408897013995	-3.1603139640772595e-12	-4.2895485017002134e-14	24.11140891141454	7.050812910080046	-8.689112373555059e-13	-2.2753391557032794e-14	7.050812914700401	0.11315101422517691	2.739989494536451	-208.85077369112778	138.54213110534886	138.54213097783128	207.03785057217215	208.85077369112778	1.6074239068653888	0.075	0.5	0.5	0.1	0.1	6.659734169858551	3.377372788077926
86.42528648306043	-3.3102041073485022e-12	1.8234078309753432e-11	86.42528652060916	24.419058351162043	-8.316779984564875e-13	5.363010398728108e-12	24.419058363871578	24.419063375830955	-1.0731587496066307e-12	5.8576688744850395e-12	24.41906338925494	7.331892648945303	-2.54356280655209e-13	1.727699408152154e-12	7.331892653330671	0.1161127233024117	2.78514584929002	-209.2215214921115	138.58177247793117	138.58177225662112	207.4023744235639	209.2215214921115	1.6074759840015138	0.076	0.5	0.5	0.09999999999999999	0.09999999999999999	6.50548733118922	3.289079282018409
85.29476477365115	-2.957328782901558e-11	3.4595137518578234e-11	85.29476480809129	24.72756446498072	-6.925160836255862e-12	1.1815033305484644e-11	24.727564476835564	24.727568833552645	-8.402800696643176e-12	9.873297306218346e-12	24.727568846094197	7.620608102742104	-2.0264217233344807e-12	3.3735638959863483e-12	7.620608106911342	0.11911035959387209	2.830593413171527	-209.5962607764647	138.62242193788032	138.622421575927	207.77077502916885	209.5962607764647	1.6075300544816649	0.077	0.5	0.5	0.09999999999999999	0.09999999999999999	6.357150964820668	3.204203395671839
84.19694404717185	-2.3602169264141937e-11	1.4676403755492506e-11	84.19694407876621	25.036948562760553	-7.16058845977634e-12	7.19682283836304e-12	25.03694857381394	25.036952270439883	-5.410964572471e-12	3.910394289888137e-12	25.036952282154424	7.917084645658612	-1.6028309422840975e-12	1.9094835109366227e-12	7.917084649619237	0.12214384472980475	2.87633401928773	-209.97503177339925	138.66417544960126	138.66417519027922	208.1430912789116	209.97503177339925	1.607586440983206	0.078	0.5	0.5	0.09999999999999999	0.09999999999999999	6.214423693244087	3.1225709948945317
83.13052332421616	-1.9487050861854982e-12	-7.202414446100258e-12	83.13052335320238	25.347237432774232	-2.102332418463156e-12	3.493499139902674e-13	25.34723744308271	25.347240475421856	-2.901366078513396e-12	-2.3031999018910977e-12	25.347240486365912	8.221449049999254	-1.29325892574202e-12	4.9532626595623455e-14	8.221449053762251	0.12521310175766795	2.922369484207831	-210.3578809872248	138.70712025477997	138.70712013590042	208.519368332328	210.3578809872248	1.6076454656443586	0.079	0.5	0.5	0.1	0.1	6.077023104764751	3.0440188964810657
82.09426908000904	3.3810276627022073e-12	-1.961598765365391e-11	82.09426910672514	25.65845765235651	1.9383746773648256e-12	-6.383430359547583e-12	25.658457662003244	25.658460026450026	1.3402169739130263e-12	-5.6553670676716256e-12	25.658460036707258	8.533829505939527	6.727968604967505e-13	-1.8584321353293692e-12	8.533829509523262	0.12831805515969663	2.968701608177058	-210.74483641573784	138.75133624775438	138.7513361303121	208.89963283747468	210.74483641573784	1.607707449608983	0.08	0.5	0.5	0.1	0.1	5.944684339836451	2.9683940520216145
81.08701092604772	2.43799624585761e-11	-1.983956835621692e-12	81.08701095071883	25.970635587391	8.482863842812931e-12	-1.401929783975774e-12	25.970635596433443	25.970637289965545	6.9133849815540915e-12	-1.2611250467113893e-12	25.97063729959282	8.854355640610972	2.3051504174412037e-12	-6.337930850037649e-13	8.85435564402757	0.1314586308681449	3.0153321752990716	-211.13592144333512	138.79690059523426	138.79690064115047	209.28390682453596	211.13592144333512	1.6077727125999461	0.081	0.5	0.5	0.1	0.1	5.817158798799948	2.8955528018500734
80.10763761718096	-3.599524324437997e-12	6.40284917099998e-12	80.10763764000998	26.283797390965	-1.5415485069883867e-12	2.2755185388507895e-12	26.283797399456986	26.283798419575138	-1.6295359722394683e-12	2.1783311986979195e-12	26.28379842862606	9.183158536496974	-6.877769686136261e-13	8.03726888770695e-13	9.183158539759017	0.1346347562782371	3.0622629536892463	-211.53115915449382	138.84388836534896	138.84388809860894	209.67221201977128	211.53115915449382	1.6078415725200017	0.082	0.5	0.5	0.1	0.1	5.694212959254572	2.825360192287081
79.15509335672898	1.3290012406547147e-10	1.8583243581102304e-10	79.15509337801987	26.59796900149816	5.206164317945043e-11	6.62573495415811e-11	26.59796900954902	26.597969354174843	4.354326436044215e-11	5.756527708004409e-11	26.5979693627309	9.520370749176786	1.7025050904926395e-11	2.071374148450428e-11	9.520370752312836	0.13784636025893474	3.1094956956031212	-211.9305615709447	138.89236523759396	138.89236473340196	210.06455908313126	211.9305615709447	1.6079143450783808	0.083	0.5	0.5	0.1	0.1	5.575627292560632	2.7576893501144335
78.22837437308763	-1.815839796234786e-11	-5.98798580164761e-11	78.2283743926597	26.91317614006059	-9.637598589922063e-12	-2.2623283093708836e-11	26.913176147551994	26.913175815273906	-9.519684334671665e-12	-2.126292194299685e-11	26.91317582328015	9.866126324299337	-4.58831903458899e-12	-7.91282334128227e-12	9.8661263272719	0.1410933731615802	3.1570321375418477	-212.33413805714287	138.94239480637881	138.94239444388083	210.46095601414635	212.33413805714287	1.6079913434429765	0.08399999999999999	0.5	0.5	0.1	0.1	5.461195270088748	2.6924209088631423
77.32652574781144	6.799135907065157e-13	1.6432090063633886e-12	77.32652576602999	27.22944430794471	4.4388984168655995e-14	1.2210011676139319e-12	27.229444315013662	27.229443304583633	-2.0134372734639445e-13	5.921387456194937e-13	27.22944331214234	10.220560814108888	-1.1351156104128511e-13	4.1524273772203975e-13	10.22056081695567	0.14437572682650557	3.204874000337808	-212.74189360278194	138.9940396378399	138.99403942484102	210.86140643483657	212.74189360278194	1.6080728779166578	0.085	0.5	0.5	0.1	0.1	5.3507224508198945	2.629442482067589
76.44863846978065	1.1963216875465754e-12	7.56041019719933e-12	76.44863848673457	27.546798783032365	3.470723414542686e-13	2.774248411311753e-12	27.546798789701043	27.54679710035407	3.7709177627813953e-13	2.585521575594239e-12	27.54679710749025	10.583811292996849	1.0511047959814541e-13	9.636430766448568e-13	10.583811295722839	0.14769335458768718	3.2530229892229023	-213.15382890271422	139.0473572486556	139.04735688956535	211.26590967000445	213.15382890271422	1.6081592556365898	0.086	0.5	0.5	0.09999999999999999	0.09999999999999999	5.244025642773378	2.568648179142554
75.59384670147024	-6.0175475713464266e-12	6.304537187445947e-12	75.59384671728385	27.86526461666134	-2.4267262802082034e-12	2.6466790283974275e-12	27.86526462296642	27.8652622542742	-2.7814151024606e-12	2.2833966147506565e-12	27.86526226102567	10.95601637266057	-1.1311131909232654e-12	9.342362073850024e-13	10.956016375276093	0.15104619127552338	3.3014807938814625	-213.56994767272798	139.10239654123035	139.1023965140139	211.6744680633643	213.56994767272798	1.6082507802959933	0.08700000000000001	0.5	0.5	0.1	0.1	5.140932131513698	2.509938159986568
74.76132523701426	3.568108482288057e-12	1.2867768482693887e-11	74.76132525175683	28.184866629989283	1.4980227100935489e-12	4.760286650558738e-12	28.1848666359471	28.184863587826527	5.791909460996089e-13	4.3836803050890465e-12	28.184863594210963	11.337316216487524	3.2578407842241604e-13	1.6594272879420066e-12	11.337316218995415	0.1544341732178184	3.3502490884900427	-213.9902442656459	139.1592081681925	139.15920825267776	212.08707459397192	213.9902442656459	1.6083477518868685	0.088	0.5	0.5	0.1	0.1	5.041278969673466	2.4532182248112515
73.95028713767309	4.1385384702552486e-13	6.320229062328764e-12	73.95028715145685	28.505629410300795	-2.8433551545381235e-13	2.5340681199156746e-12	28.505629415944814	28.5056256885978	1.2364184542011692e-12	4.299308248026439e-12	28.50562569465026	11.72785255331862	2.760247044631341e-13	1.8642085615130344e-12	11.727852555728656	0.15785723823905803	3.3993295317462286	-214.4147072120042	139.2178457257868	139.21784559221368	212.50371641721517	214.4147072120042	1.6084504664636108	0.089	0.5	0.5	0.1	0.1	4.944912322039164	2.398399436048268
73.15998153062816	1.7040188704520176e-14	-1.3456319392091132e-12	73.15998154351955	28.82757730734306	4.708050904812877e-13	-1.8635035924603845e-13	28.82757731269369	28.82757290660921	-2.069079089116676e-13	-3.2999183742773437e-13	28.827572912347314	12.127768690606676	1.1174029551908969e-13	1.3246143867751714e-14	12.127768692923198	0.16131532565803752	3.448723766887272	-214.8433331683156	139.27834594970977	139.27834604649942	212.92438881337	214.8433331683156	1.6085592159257671	0.08999999999999998	0.5	0.5	0.09999999999999999	0.09999999999999999	4.851686861288776	2.3453977694985597
72.38969155781791	6.157513735005615e-13	-3.951591658057918e-13	72.38969156989258	29.15073442960045	-5.421055025569602e-14	-6.779453803400272e-13	29.150734434678814	29.15072935060487	3.066238594291149e-13	-1.3692848255442683e-13	29.150729356052896	12.537209526947855	-3.3475653783370654e-14	-2.938387637538984e-13	12.537209529177236	0.16480837628395223	3.498433421701506	-215.2761084435973	139.3407558249897	139.34075551002005	213.34907671440308	215.2761084435973	1.6086742878193694	0.09100000000000001	0.5	0.5	0.09999999999999999	0.09999999999999999	4.761465209953289	2.294133792167411
71.63873246333654	5.46757951414012e-13	3.4003789367575976e-13	71.63873247465956	29.475124640625562	2.8017084439058034e-13	2.528947288030014e-13	29.475124645452464	29.475118884377263	1.991274458476672e-13	2.231923252782602e-13	29.47511888955576	12.956321564001104	7.987245841708322e-14	1.2512806062794872e-13	12.956321566149414	0.1683363324109992	3.5484601085329532	-215.7130177647598	139.40511421905688	139.40511376709273	213.77776346961838	215.7130177647598	1.6087959651563835	0.09200000000000001	0.5	0.5	0.1	0.1	4.674117424604871	2.244532364477591
70.90644980866028	6.425852037972302e-12	1.0275795405551014e-11	70.90644981929903	29.80077155548663	3.2098110778037427e-12	4.2410630045349105e-12	29.80077156008255	29.8007651232154	2.723265934888534e-12	3.943114287549914e-12	29.800765128146057	13.38525291784134	1.3887074383112673e-12	1.6631193523420606e-12	13.385252919914667	0.171899137811585	3.598805424280886	-216.15405514593346	139.47145823970146	139.4714582303068	214.2104417152246	216.15405514593346	1.6089245262507397	0.09299999999999999	0.5	0.5	0.09999999999999999	0.09999999999999999	4.589520518659229	2.1965223647749257
70.19221780572346	-7.14185620365182e-11	-9.1811757849114e-12	70.19221781569532	30.127698537258986	-3.635433417327417e-11	-2.083208861099773e-12	30.1276985416295	30.127691430399416	-3.453294492044191e-11	-4.792515912244192e-12	30.12769143508488	13.824153329705757	-1.7181565636035046e-11	-1.485108063684661e-12	13.824153331704553	0.17549673772821206	3.6494709503955156	-216.59919374889628	139.5398230354824	139.53982253205652	214.64708323498817	216.59919374889628	1.6090602445709443	0.094	0.5	0.5	0.09999999999999999	0.09999999999999999	4.507558020523642	2.150036434239286
