SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
1.0180281887238104e+16	-4323681491304764.0	-1.134009312167258e+16	3559440487444339.0	455569382422185.7	-605783075987900.0	-188394551923288.12	465384023201422.0	1339671398915092.8	-568973678339960.6	-1492296439765883.8	468403593337361.6	59950527756750.66	-79717857505021.36	-24791729317382.047	61242082714482.516	0.04386490844927746	1.616416621139577	-0.4628311319172409	0.23185879414023966	0.23176824485587974	-0.23215436906721493	0.4628311319172409	0.614164669927477	0.04999999999999999	0.0	0.0	0.1	0.1	14.001275544296817	7.599088773175333
185441.8822367069	0.003836197642170118	0.004886493777804959	185441.88241652327	24402.568773239953	0.0005041536898787302	0.0006475819424380261	24402.568792296235	24402.568769792568	0.0005048079644734226	0.0006430186786374947	24402.56879345635	3211.2206060604362	6.634205955687343e-05	8.521607580322152e-05	3211.220608568279	0.043867812179841315	1.6164460822459275	-0.5439911771784627	0.28762324368840675	0.2875398278077892	-0.1518444665175926	0.5439911771784627	0.6145659280779641	0.04999999999999999	0.01	0.01	0.1	0.1	14.001275544296817	7.599088773175333
46410.464171568834	-0.00016282570579707108	-4.769274461521953e-05	46410.46407263374	6106.76657367886	-2.1570375651288398e-05	-6.46305825449439e-06	6106.7665607267045	6106.766574390185	-2.142506750065852e-05	-6.275510183943315e-06	6106.766561372198	803.5896487261022	-2.8383136356337564e-06	-8.504270566451576e-07	803.589647021828	0.04387652327941305	1.616534481306541	-0.787554899164284	0.4548533035230762	0.4547594199835512	0.08916881844555058	0.787554899164284	0.6157696898116992	0.04999999999999999	0.02	0.02	0.1	0.1	14.001275544296817	7.599088773175333
7481.59230686951	-1.4744520343730472e-07	1.833958363098645e-07	7481.592306851187	983.9260068431682	-2.0176407945736766e-08	2.3979400967865302e-08	983.9260068412356	983.9260073537401	-1.9369614019868488e-08	2.412836016268571e-08	983.9260073513273	129.45158839588234	-2.6503848989086e-09	3.154799690573388e-09	129.4515883956278	0.043937497091783656	1.6171539369679542	-2.492419806535687	1.6255008006999816	1.6254113799461178	1.776180292868302	2.492419806535687	0.6241954852735092	0.04999999999999999	0.05	0.05	0.1	0.1	14.001275544296817	7.599088773175333
1920.0557649703815	1.8688524525654893e-08	1.3065114665491984e-08	1920.0557649783448	252.03541535608878	2.4610014547829173e-09	1.7506494886291354e-09	252.03541535712856	252.03541586889997	2.4506747839913296e-09	1.7178851016535213e-09	252.03541586996573	33.14101624880454	3.227225947359912e-10	2.3009213172688184e-10	33.141016248943764	0.04415520430981669	1.6193758017145279	-8.582129189808793	5.806318918289952	5.806221490198752	7.802122025702369	8.582129189808793	0.6542798204161091	0.04999999999999999	0.1	0.1	0.1	0.1	14.001275544296817	7.599088773175333
528.6671508986587	-3.3752340315024165e-09	-3.3315998683794423e-09	528.667150897654	68.86117087833038	-4.5542269002848335e-10	-4.346871695668031e-10	68.86117087847973	68.86117154167464	-4.4018245674208497e-10	-4.3383769848021684e-10	68.86117154183228	9.042600603811001	-5.947153634778685e-11	-5.657162034963926e-11	9.042600603862816	0.045025090369627874	1.6284161748922585	-32.9549754915538	22.528579191185003	22.528483409243847	31.919810169214436	32.9549754915538	0.7744869074596512	0.04999999999999999	0.2	0.2	0.1	0.1	14.001275544296817	7.599088773175333
278.0523121891855	-4.971832624420247e-10	6.989300856824476e-10	278.06007166278755	35.808220334026736	-5.55418330403019e-11	9.114443170780859e-11	35.80902335873618	35.80822149310693	-6.49895757355273e-11	8.879294923774958e-11	35.80902451780677	4.698963749089756	-7.273395492687984e-12	1.1589754066457746e-11	4.699042471227658	0.046536588335817024	1.6406650883380098	-65.47663344370221	44.827283043605384	44.82715172242172	64.05618891766393	65.47663344370221	0.9346129125380471	0.04999999999999999	0.3	0.3	0.1	0.1	14.001275544296817	7.599088773175333
177.651539367275	-3.6764341805259337e-09	-1.1481127229484578e-09	177.65153960219857	22.4565665762032	-4.741485198034828e-10	-1.403539731797464e-10	22.45656661548936	22.45657255696586	-4.546545767514616e-10	-1.5214997614193243e-10	22.456572596380717	2.939105189312941	-5.879470863063132e-11	-1.8614150951176662e-11	2.939105195567654	0.04848392661939859	1.6673380076751916	-130.70775138715655	89.40033445218701	89.40024821932332	128.6502568979884	130.70775138715655	1.2524541474026827	0.04999999999999999	0.4	0.4	0.1	0.1	14.001275544296817	7.599088773175333
136.56594053309175	1.4527727892205133e-10	-3.319890308842166e-10	136.57010437967318	17.015487596182375	2.1677314165459817e-11	-4.4498891044051356e-11	17.015854063383696	17.01549940357963	1.8626392589862226e-11	-3.8251145044836465e-11	17.015865873690846	2.227551434698911	2.757680838597295e-12	-5.06587551813959e-12	2.2275784112745525	0.05115182394861169	1.6949562932634505	-196.05837521696725	133.98238113227657	133.9822431757644	193.27213167043035	196.05837521696725	1.569043522962362	0.04999999999999999	0.5	0.5	0.1	0.1	14.001275544296817	7.599088773175333
109.84354412158729	5.231138872768826e-11	1.3647790016169115e-10	109.84354483269775	13.287338339572383	6.227927102301798e-12	1.783613795670189e-11	13.287338504395446	13.287372787398008	5.6233990811819375e-12	1.7480699479730828e-11	13.287372938620031	1.7195291244259963	6.695048543634291e-13	2.2932981374079984e-12	1.7195291541071553	0.054090780363405186	1.7449028027054914	-295.0657050022308	200.91391200898804	200.9138152386272	291.292818789562	295.0657050022308	2.02725063797579	0.04999999999999999	0.6	0.6	0.1	0.1	14.001275544296817	7.599088773175333
95.29191481736937	-3.3087380058027804e-11	-1.8389909386962167e-11	95.29311627675463	11.30327645913775	-3.0734546957304163e-12	-2.644233999852897e-12	11.303353782818816	11.303343258361934	-3.579545013098616e-12	-2.2334359996074543e-12	11.303420468779038	1.4538986364517137	-2.829106797780954e-13	-3.219223872394426e-13	1.453899626176438	0.05757262719262018	1.796921086697728	-394.4884366090357	267.9742387528339	267.97421324024435	389.62736983141326	394.4884366090357	2.478351310163794	0.04999999999999999	0.7	0.7	0.1	0.1	14.001275544296817	7.599088773175333
83.5031731071115	2.0750878446107457e-11	3.955451591264314e-11	83.50318279387798	9.63792594824398	2.787092809424361e-12	5.771134621485677e-12	9.637927468233856	9.638103975026045	2.4322145970901576e-12	3.926282290339056e-12	9.638105175653608	1.2300187205620687	3.3553237072920904e-13	5.640715194529931e-13	1.2300189075626689	0.06124961845383695	1.8790663999095012	-531.0820606195905	358.9167194871021	358.9166105833011	524.8375261969104	531.0820606195905	3.0165179577353953	0.04999999999999999	0.8	0.8	0.1	0.1	14.001275544296817	7.599088773175333
75.83009076412232	5.030253817650543e-11	-7.030452608969284e-12	75.83019993147448	8.567009810908816	7.606206481505908e-12	-1.32893978918396e-13	8.566989559274313	8.567287249873088	6.0553486201878926e-12	-1.0098519806342902e-12	8.567266037877037	1.0854326318896785	8.912316401108086e-13	-4.0123533407652435e-14	1.0854262285454443	0.06490460544678239	1.960255195940296	-668.6417350184876	450.3863907347545	450.38648604372395	660.8816996218878	668.6417350184876	3.5456425911776526	0.04999999999999999	0.9	0.9	0.1	0.1	14.001275544296817	7.599088773175333
68.79058922589618	-8.788850550112137e-11	1.8894369749333784e-10	68.79064093921474	7.582340985432497	-9.249067923873982e-12	2.2231072571252445e-11	7.58234797404841	7.582604574253471	-9.568588258705667e-12	2.055538311507491e-11	7.582610127568487	0.9582375531461194	-1.2794617679449821e-12	2.3756224579715086e-12	0.958238321454194	0.06923379588265322	2.0641853975918525	-849.7613440793336	569.2102994904592	569.210136118297	840.1156692053912	849.7613440793336	4.1198344929645065	0.04999999999999999	1.0	1.0	0.1	0.1	14.001275544296817	7.599088773175333
63.91312424744846	-4.382371167344079e-10	2.914184796254382e-10	63.913185185384535	6.879786841459016	-6.385131684897072e-11	6.12564272711417e-11	6.879775427149288	6.880022617458968	-5.2991893982444226e-11	3.401078598160402e-11	6.8800080409608295	0.8638344272857836	-7.452108956800808e-12	7.080461330147282e-12	0.8638306719498333	0.07320785492826841	2.1668305702267388	-1032.139270521621	688.7046521470882	688.7047223339193	1020.4367347576489	1032.139270521621	4.690189605671189	0.04999999999999999	1.1	1.1	0.1	0.1	14.001275544296817	7.599088773175333
59.39394424770154	-1.3481140162530103e-10	3.0333454498210344e-10	59.39407947766289	6.252174225716399	-2.4438349217778924e-11	3.645192789141955e-11	6.252192130002751	6.252405910943353	-1.512989720711905e-11	3.25984313740909e-11	6.2524197587046375	0.7846864628803079	-2.738196346394704e-12	4.012909749283372e-12	0.7846883931006687	0.07768110970688787	2.2856711487322903	-1265.9100507520536	839.675120639183	839.674804450076	1251.6945738564007	1265.9100507520536	5.287140486462189	0.04999999999999999	1.2	1.2	0.1	0.1	14.001275544296817	7.599088773175333
55.88281132278961	8.950503470328552e-09	-3.890419302682302e-09	55.88300953801601	5.7491090743512245	1.1553215469687333e-09	-5.253848323518785e-10	5.749135302965233	5.749311486031214	8.74215108607401e-10	-4.264771355808197e-10	5.749331562086988	0.7196876682507869	1.1235650666357874e-10	-5.767365719429585e-11	0.7196905072420878	0.0820202940071443	2.406743321795834	-1515.668092482366	1000.1345618241987	1000.1341316977253	1498.6478695583999	1515.668092482366	5.886752954323977	0.04999999999999999	1.3	1.3	0.1	0.1	14.001275544296817	7.599088773175333
52.9231071125655	1.4003004311646805e-10	1.6280445741534422e-11	52.92338640904512	5.3213792431732605	1.6027437934028937e-11	-1.302728027447213e-13	5.321416254013446	5.321556298673895	1.763272298969777e-11	1.1913201106240298e-12	5.321584364283183	0.6647720767659827	2.039696252872443e-12	2.356659703836745e-14	0.6647761073734528	0.08641736613061225	2.533406898906496	-1796.0738710228936	1178.874673374331	1178.874088257067	1775.8573228984897	1796.0738710228936	6.494361214243053	0.04999999999999999	1.4	1.4	0.1	0.1	14.001275544296817	7.599088773175333
50.39777966467786	-3.711388488203404e-11	3.348471500075334e-11	50.39815818919671	4.953007743550462	-5.78625371334129e-12	3.6023757351017928e-12	4.953057962375412	4.953168107985525	-3.817673962134722e-12	3.575847910762519e-12	4.953205996623489	0.6177781435772731	-5.954647538458929e-13	3.946186759696598e-13	0.6177836717287176	0.09086224225240479	2.664902275571162	-2109.316854838441	1377.0076504153162	1377.0068613268495	2085.4781011107893	2109.316854838441	7.108571006450706	0.04999999999999999	1.5	1.5	0.1	0.1	14.001275544296817	7.599088773175333
48.22114893795859	7.296271919976505e-11	4.319473251301886e-11	48.22164986375993	4.632254188250817	8.095644846760379e-12	6.273787897436127e-12	4.632320654075465	4.632408375363877	8.595641511843182e-12	4.72736550579241e-12	4.632458222318856	0.5771176527103589	9.259472380987888e-13	6.719637662335034e-13	0.5771250318512717	0.09534709402139878	2.8005977932794295	-2457.6112048958285	1595.6536978744807	1595.652643091437	2429.6897798748555	2457.6112048958285	7.728299863911145	0.04999999999999999	1.6	1.6	0.1	0.1	14.001275544296817	7.599088773175333
46.3292755032078	1.7416623698807143e-15	4.859661978384722e-11	46.329925053793936	4.350338105131117	-2.4296570422988417e-12	6.620997843758746e-12	4.350424293637644	4.350498380357117	4.744197542967986e-13	4.957318146989547e-12	4.350562629565782	0.5416024180880953	-1.7646186702316056e-13	6.983247590908509e-13	0.5416120487917987	0.09986573413725452	2.939966324707212	-2843.1893795619044	1835.9388186935787	1835.9374520300307	2810.6900256593844	2843.1893795619044	8.352693540924486	0.04999999999999999	1.7	1.7	0.1	0.1	14.001275544296817	7.599088773175333
44.673408232077755	4.003401776753179e-12	2.428023060385698e-12	44.674226475216884	4.100565631240841	-2.392859661328094e-13	5.599771945847111e-13	4.100674101924598	4.100744173012603	-3.466950281822434e-13	-7.805606425108435e-14	4.100824720853329	0.5103278857676146	-9.673236153945529e-14	3.13797484903326e-14	0.5103401203880559	0.1044132043297144	3.0825649555763177	-3268.297695828971	2098.993563155438	2098.991804347348	3230.690208851152	3268.297695828971	8.98106611070892	0.04999999999999999	1.8	1.8	0.1	0.1	14.001275544296817	7.599088773175333
43.21575892554773	-1.8632293624643026e-11	-1.1039100189513817e-11	43.216765093614995	3.8777377603116663	-1.535767451740915e-12	-1.1104598735454364e-12	3.877870711276898	3.877944662015085	-1.3422934651150749e-12	-5.812547371346273e-13	3.8780426851279954	0.4825926124319087	-1.0331157060454497e-13	-3.450808852918521e-14	0.48260771754539145	0.1089854993659467	3.2280168861805163	-3735.1930206097722	2385.9518478766695	2385.9496448053333	3691.912131667786	3735.1930206097722	9.612861189114684	0.04999999999999999	1.9	1.9	0.1	0.1	14.001275544296817	7.599088773175333
