SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	MuRho	T	S	Omega	EInternal	A0	B	P	muTB	c1
132.73831309634565	-1.9179740462504924e-08	-2.3641871749191523e-07	132.73833210321453	1.472277924410778	-2.164325832641279e-10	-2.844195886256338e-09	1.472278145764014	1.4722699096829521	-2.1434310549155165e-10	-2.63539347365815e-09	1.4722701332914838	0.016458025364541422	-2.435579531685315e-12	-3.173267133549651e-11	0.01645802804262677	1.0341481805166381	-1.346954432356087e-10	-1.7344548784307778e-10	1.0341488139407602	1.0	-0.30849319787115553	0.15424648066828067	0.1542467172028749	0	0.3645694818249784	1.7425248071663504	0.0030000000000000096	1.3480938109920022	-0.060120565386798885	0.30849319787115553	0.5	0.0	0.1	3.389523837794453	0.0
131.7880227510588	-2.6026597765849147e-08	1.4624713884359153e-08	131.78804897462663	1.9617792346260647	-3.7437782493165057e-10	1.241517528685493e-10	1.9617796431095649	1.9617677738270347	-3.9011962855706815e-10	2.1942363766314897e-10	1.9617681845281112	0.029434746511789848	-5.599108567473534e-12	1.8675722275800413e-12	0.029434753028741132	1.0393077821368877	5.464224092340548e-11	2.1735316161201815e-11	1.039308356711814	1.0	-0.3112407703899621	0.15562027155609467	0.15562049883386747	0	0.3667452494537658	1.7389262299975372	0.003999999999999995	1.364478036292402	-0.06096239120897329	0.3112407703899621	0.5	0.0	0.1	3.365029087213313	0.0
130.81525842677297	6.888827286388732e-08	-2.4465446557542236e-08	130.8152913674409	2.450108717675942	1.4614973466800237e-09	-4.210073129487663e-10	2.4501093603899426	2.450093524470343	1.3006215815622811e-09	-4.608396870224304e-10	2.4500941706587236	0.0462585687822677	2.760388426078751e-11	-7.961177450907983e-12	0.04625858155919155	1.0448037531452599	2.966065208976209e-11	-9.182159159268958e-11	1.0448042701126496	1.0	-0.31402047037034253	0.15701012594899794	0.15701034442134465	0	0.36893487963036675	1.7353417943686917	0.004999999999999994	1.3810817121990837	-0.06181981782101964	0.31402047037034253	0.5	0.0	0.1	3.340716447134716	0.0
129.77831448204716	-3.0377620419130835e-09	5.416175952177582e-09	129.77835299132343	2.9359838675458505	-7.703827932030737e-11	1.101210988999449e-10	2.9359847733311364	2.9359647203546246	-6.942220912671924e-11	1.2364561884409596e-10	2.935965630745854	0.0669626522515278	-1.7703023413737078e-12	2.5150170894632747e-12	0.06696267388139772	1.0506616067345362	-1.940353626681086e-11	1.5015937521217558e-12	1.0506620666633637	1.0	-0.3168327551633921	0.15841627253568485	0.15841648262770727	0	0.3711383910170412	1.731771774484322	0.0059999999999999915	1.3979095175387037	-0.06269309295888131	0.3168327551633921	0.5	0.0	0.1	3.3165857883409826	0.0
128.6581603804918	3.8468783714051824e-10	-1.1667360411138361e-09	128.6582036386	3.418057593257012	6.896887254291935e-12	-2.887909689629594e-11	3.41805878665815	3.418034339118671	1.0338587210389823e-11	-3.11336410010899e-11	3.4180355384561105	0.0915589522069906	1.8072491494121998e-13	-7.686133961824687e-13	0.09155898555264932	1.0568942538816657	-6.87361204708859e-12	2.4590805327149088e-12	1.0568946593561463	1.0	-0.3196780890318392	0.1598389434583994	0.15983914557343978	0	0.373355793219243	1.7282164363493797	0.007000000000000009	1.4149655071979337	-0.06358246273778934	0.3196780890318392	0.5	0.0	0.1	3.292636953106783	0.0
127.44685428999264	-9.569255610131222e-09	-6.582538958355144e-10	127.4469013751303	3.894995516890097	-2.0999993692846414e-10	-1.3866460316607335e-10	3.8949970100192703	3.894968074341043	-3.041362000716008e-10	-2.177224248017146e-11	3.894969575083129	0.12003862584582836	-6.585173636358109e-12	-4.294804945290293e-12	0.12003867372829624	1.0635082537497311	1.800721525662762e-10	2.5735746738203863e-11	1.0635086078655007	1.0	-0.32255694312847877	0.1612783743044924	0.1612785688239864	0	0.37558708866703083	1.7246760380358848	0.007999999999999998	1.432253423261819	-0.06448817292464659	0.32255694312847877	0.5	0.0	0.1	3.268869755322983	0.0
126.14268878876639	-5.17808018685173e-10	-2.7401725333220384e-10	126.14273879023214	4.365522005857732	-1.9282595640830113e-11	-8.02109562054969e-12	4.365523801416764	4.3654903671532015	-1.807250712280567e-11	-9.555224578547208e-12	4.3654921715010895	0.15237316470922455	-6.73521247272593e-13	-2.7876096949346474e-13	0.15237322981786441	1.0705062917028698	-4.2596610296850547e-13	7.313610639532728e-13	1.070506598483874	1.0	-0.3254697954319651	0.16273480407304988	0.1627349913589152	0	0.3778322735265293	1.7211508296310918	0.009000000000000001	1.4497768302691363	-0.06541046956698648	0.3254697954319651	0.5	0.0	0.1	3.2452839806424563	0.0
124.7477980780535	1.1866063687193673e-11	-1.2922285463901062e-10	124.74785013509715	4.828450571965281	-3.034585367961911e-12	-3.3554663062166047e-12	4.8284526629745725	4.828414801267799	5.466554128514235e-13	-5.07303390569759e-12	4.828416902587419	0.18851604447491319	-1.150810841486139e-13	-1.324074183791673e-13	0.18851612920442506	1.0778883162368231	9.343691372562104e-14	-2.0644601700039236e-13	1.0778885798796694	1.0	-0.32841713070974293	0.16420847515715983	0.1642086555525831	0	0.38009133823300173	1.7176410532430884	0.009999999999999997	1.4675391818884556	-0.06634959934214335	0.32841713070974293	0.5	0.0	0.1	3.221879386647624	0.0
107.31995636305987	-4.062918890213041e-10	-7.23261450730206e-11	107.31999761120505	8.867624327703759	-3.948282098453696e-11	-4.686029541433563e-12	8.867627907114477	8.867563340237034	-3.3877421838458207e-11	-5.967754617068463e-12	8.867566943578106	0.7407950835007935	-3.2931269519119674e-12	-3.852639292461613e-13	0.7407953960621889	1.1715461552919493	-1.4252839581530427e-14	-7.244936738533293e-16	1.1715462100872998	1.0	-0.3598984643254767	0.17994916860400678	0.17994929572146987	0	0.4034396324549682	1.6834396586203266	0.019999999999999993	1.6590262207716393	-0.07672169254492434	0.3598984643254767	0.5	0.0	0.10000000000000002	2.997725422294234	0.0
88.82909623540844	8.544169816104841e-10	-2.589573000477685e-11	88.82911568730236	11.737189307192793	1.169704768131176e-10	-9.094267150129222e-12	11.737192074310956	11.737142034949823	1.1409200443242942e-10	-3.4569670510498205e-12	11.737144830839872	1.5737550713099542	1.5625736222086775e-11	-1.2189045546419375e-12	1.5737554684162367	1.2925662498705464	2.8418051933111155e-13	-8.668977277718412e-14	1.2925663006236618	1.0	-0.3954096415705568	0.19770477337954062	0.1977048681910162	0	0.42813022085504876	1.6509906689951679	0.02999999999999999	1.877871404992928	-0.08905672143427978	0.3954096415705568	0.5	0.0	0.1	2.7912242752478287	0.0
73.63347624698945	2.4911628315749113e-11	-1.4482637311630242e-11	73.63348411914667	13.80174688155509	3.820742058738458e-12	-3.893797705680026e-12	13.801748520809221	13.80172321352291	4.544812279126616e-12	-2.745731627808561e-12	13.801724880132136	2.638006405221849	6.989764042400937e-13	-7.464758332498392e-13	2.6380067517305483	1.4244437195241488	2.7682720102762504e-13	-1.7838334260364036e-13	1.4244437806341494	1.0	-0.43553617488605495	0.21776804957790458	0.21776812530815043	0	0.4540874722175176	1.6204186516763142	0.039999999999999994	2.126810525711055	-0.10362371835990486	0.43553617488605495	0.5	0.0	0.1	2.601717865394446	0.0
62.32803358177603	8.713119115100199e-11	3.4561242756581123e-10	62.32803664312267	15.504038571866248	2.1138736802107833e-11	8.817700639263886e-11	15.504039443443965	15.504019040116647	2.136239520775692e-11	9.074660921992857e-11	15.50401993514725	3.955180034086346	5.113410893729429e-12	2.3134270104944654e-11	3.955180288915738	1.5533261992221412	-8.983607897271037e-13	-2.7787519886835157e-13	1.5533262512582837	1.0	-0.48091036515625846	0.24045515059997638	0.24045521455628205	0	0.48121979766361717	1.591795255903175	0.049999999999999996	2.408068465927339	-0.12071285580372565	0.48091036515625846	0.5	0.0	0.1	2.4283509581069276	0.0
54.09705715056836	5.933298297122747e-11	3.0971847309047007e-10	54.09705836082851	17.113354699127527	1.862529226387831e-11	8.269700189541918e-11	17.11335514668348	17.1133143527036	1.9217052678732124e-11	1.0096058671894552e-10	17.113314818817983	5.5863871625259955	6.069762410213855e-12	2.692171477188071e-11	5.5863873355560365	1.6720801350008543	3.679388819212087e-13	-2.535697659126479e-13	1.6720801701096235	1.0	-0.5322003888720412	0.2661001666282932	0.26610022224374796	0	0.5094353247789577	1.5651491232144241	0.059999999999999984	2.723401682875379	-0.14063903687943913	0.5322003888720412	0.5	0.0	0.1	2.2701245741966263	0.0
48.03268253477737	-1.2873613286501495e-10	3.0884628188232455e-11	48.032683040314595	18.759965350410138	-5.245638855114276e-11	1.0769936607676882e-11	18.759965583488174	18.759885410341536	-5.3484752683180335e-11	1.2793764739557044e-11	18.75988565712499	7.608720612540471	-2.1810423585973898e-11	4.464950076730201e-12	7.608720727405626	1.7785462354863668	-1.1718495467799125e-13	-7.076659334961264e-14	1.7785462561618246	1.0	-0.5901033177997115	0.2950516345061911	0.2950516832935204	0	0.5386481627323383	1.5404705568998844	0.07000000000000002	3.074221084292096	-0.1637403208330736	0.5901033177997115	0.5	0.0	0.1	2.1259504410758425	0.0
43.46326646738223	7.130551704648269e-11	2.5346835741402174e-11	43.4632666937447	20.504126776027977	3.498617445845225e-11	1.2983152634689668e-11	20.50412690217294	20.503995847719104	3.8137078582494426e-11	1.2955295494738102e-11	20.503995983515615	10.108497785843785	1.871670616485066e-11	6.634400275403122e-12	10.108497862718702	1.8728601395946853	-9.575538498393564e-15	2.9906243219482255e-14	1.87286015092959	1.0	-0.6553408319779909	0.32767039461794695	0.327670437360044	0	0.5687789310153087	1.5177157015715537	0.08000000000000002	3.4616946183209794	-0.19037366850299625	0.6553408319779909	0.5	0.0	0.1	1.994700908962646	0.0
39.93931743039753	-2.227151796319049e-11	1.3361867168271147e-11	39.93931753873043	22.37552755624327	-1.3290345515427166e-11	7.951271688665627e-12	22.375527627628436	22.375339954224632	-1.2958329613846137e-11	7.699595583526371e-12	22.375340032236416	13.181033830382658	-7.720681630140375e-12	4.574418939244235e-12	13.18103388288844	1.955951165755323	3.841508045945115e-14	-2.4267220569248115e-14	1.9559511717839655	1.0	-0.7286559497126791	0.36432795622137687	0.364327993491302	0	0.5997539981262093	1.4968123913259506	0.09	3.886808924629909	-0.220910851630222	0.7286559497126791	0.5	0.0	0.1	1.8752507613188503	0.0
37.16415381644857	1.9787949057104015e-11	-2.5122126601218042e-12	37.164153871646114	24.390564683099726	1.2529835745533023e-11	-1.7474371410812282e-12	24.390564725425428	24.390318714425995	1.5232191600525493e-11	-1.305738528380938e-12	24.39031876126966	16.93155513501485	9.645409446920767e-12	-1.0254927257699669e-12	16.93155517185204	2.028949666454629	-1.8865728853015064e-13	-2.4205187092304167e-13	2.0289496696428557	1.0	-0.8108101718119411	0.40540506973597495	0.40540510207596625	0	0.6315049591412563	1.4776671266221948	0.1	4.350405763851053	-0.2557353637144204	0.8108101718119411	0.5	0.0	0.1	1.7665093782759966	0.0
46.17086009231948	-1.8667201118205412e-10	2.296829393344524e-11	46.16681343071932	0.16808972320726084	-1.9059733337379818e-13	-3.119804589641574e-13	0.16807382378678212	0.16808249279820592	-7.070728479369266e-13	6.997285231837865e-14	0.1680666211830296	0.0006272750553539218	-1.2484821971999922e-15	-1.051353429221046e-15	0.0006272247951265254	1.1301089110120373	-3.5772460002474195e-11	1.2325184251900531e-11	1.1309668050160084	1.0	-0.5984966380367441	0.299239371658785	0.29925726637795913	0	0.5379734349460868	4.094960290484645	0.000999999999999994	1.9703054072608313	0.05855289768339644	0.5984966380367441	1.0	0.0	0.1	3.4390600442094232	0.0
44.23147504002119	-1.2719478803546735e-09	1.7205792346430826e-11	44.227201357471486	0.3239587077004312	1.0495705620656652e-11	-4.721064432748647e-12	0.3239247057276368	0.3239414740418591	-9.511847031023888e-12	1.1982809699883434e-13	0.32390758110471474	0.002437830038365069	7.906104024360628e-14	-3.5877959113078524e-14	0.0024376079026824445	1.1834939873494719	-6.5317562749084955e-12	-4.9132957463075595e-12	1.1843199421153798	1.0	-0.6034269051692496	0.30170474912319734	0.30172215604605224	0	0.5404284530667388	4.079207900539235	0.0019999999999999944	1.9914713578224028	0.05901550938686595	0.6034269051692496	1.0	0.0	0.1	3.414200799486534	0.0
42.71820213147457	-7.878142582740111e-12	5.170974759494129e-12	42.71405641718054	0.4717962462473309	1.5722180380558563e-15	3.0972695349700367e-13	0.47174567353806524	0.47176733729458187	-7.774290652761615e-14	5.831946284913442e-14	0.47171701118366094	0.005366198828397677	2.5608180284740856e-16	3.329063437016311e-15	0.005365688967991098	1.240413857993282	7.981445634636649e-13	-1.4544081634609329e-12	1.241197947802263	1.0	-0.6083889519443838	0.3041859849568798	0.304202966987504	0	0.5428753166223913	4.0635658879799825	0.0030000000000000096	2.012891109267998	0.05947496199418845	0.6083889519443838	1.0	0.0	0.1	3.389523837794453	0.0
41.42468564976537	5.2024162755515135e-11	2.3465833720592855e-09	41.420861034486	0.6128137574092759	-1.0194035782931618e-11	4.1610733291366825e-11	0.6127496356148032	0.6127722950151104	8.256985543263495e-13	3.759062242495403e-11	0.612708600515103	0.009358876255356864	-1.9523531316838463e-13	6.354155710312662e-13	0.009357986988741277	1.300713251949297	-1.71611541321229e-10	-1.1509913111645539e-10	1.3014451648787002	1.0	-0.6133857077712446	0.3066845430943085	0.30670116467693603	0	0.5453104098431614	4.048041092206003	0.003999999999999995	2.034778710236188	0.05993618308713844	0.6133857077712446	1.0	0.0	0.1	3.365029087213313	0.0
40.33299617231553	-3.610463039649403e-10	-2.414022759467116e-09	40.329635578962154	0.7487082865019421	-5.732573652576695e-12	-4.515976999474434e-11	0.7486350224185797	0.7486538995611065	-6.907662186696091e-12	-4.564344426510192e-11	0.7485812500656059	0.014382852683269325	-1.5750495144276322e-13	-8.313253194068615e-13	0.01438153734993696	1.361354685963171	-1.2984589937004285e-10	6.007191174007431e-11	1.3620254209667806	1.0	-0.6184210031783676	0.3092023383380008	0.30921866484036675	0	0.547728694764315	4.032642765544421	0.004999999999999994	2.057271627577646	0.060405950276164355	0.6184210031783676	1.0	0.0	0.1	3.340716447134716	0.0
39.466093919955725	-8.250486516203637e-09	1.6406742631147608e-08	39.463302986690884	0.8819846050812425	-1.7883564911963145e-10	2.4647418288200203e-10	0.8819077939602916	0.881917364881864	-2.0175111072897805e-10	3.640617862235662e-10	0.8818413185809355	0.020443225290012322	-4.120770415629021e-12	5.518927339611283e-12	0.020441505900066874	1.417423627228544	4.991016106569162e-10	3.388976728713208e-10	1.4180270811518838	1.0	-0.6234987301051061	0.31174131805481936	0.3117574120502868	0	0.5501250165862147	4.017380000126646	0.0059999999999999915	2.080438088860642	0.060891084985727595	0.6234987301051061	1.0	0.0	0.1	3.3165857883409826	0.0
38.83495872907544	-1.4923529079169384e-10	-4.972022793481301e-12	38.83278838243858	1.015454580207132	-1.85693725979919e-12	8.950200215011202e-13	1.015380158405858	1.0153754611469246	-3.823088272222028e-12	-1.326480095157251e-13	1.0153019032997623	0.027590188753254155	-4.9451530725926525e-14	2.5212190649664755e-14	0.027588164763846783	1.4641501466237088	-7.16966726494526e-12	1.1213276081815795e-12	1.4646844789393825	1.0	-0.6286211441566973	0.3143026157669412	0.31431852838975616	0	0.5524967491770354	4.002256835011934	0.007000000000000009	2.1042299651726717	0.06139478522345321	0.6286211441566973	1.0	0.0	0.1	3.292636953106783	0.0
38.41051654458557	5.377511769211196e-10	-1.1821654766208667e-11	38.40894703464333	1.1511406607437114	1.0636285633884415e-11	-2.2568075531355426e-12	1.151073476052452	1.1510520549516934	1.705542367190167e-11	-3.4095971324837033e-13	1.1509858212797037	0.035898012613174005	3.6438722720213825e-13	-7.743657165001102e-14	0.03589583360114632	1.4997594682666318	2.4455411146997342e-11	-8.146038621915693e-12	1.5002276298039519	1.0	-0.633787306662401	0.3168857733898326	0.31690153327256837	0	0.5548462403813931	3.9872679939405673	0.007999999999999998	2.128472952000195	0.0619132826650064	0.633787306662401	1.0	0.0	0.1	3.268869755322983	0.0
38.13238766252173	5.767120114796853e-11	-1.7889689729599922e-11	38.13134178515056	1.2896135294442839	2.3722825453434117e-12	-4.0450318435827904e-13	1.289556394471488	1.2895190296466041	2.1268574908283327e-12	-6.421282789584656e-13	1.289462981731241	0.045428760521626345	8.481737863199279e-14	-1.4652766132049462e-14	0.0454265775436719	1.5260359150100697	-1.6980760208226746e-12	1.3696652878686999e-14	1.5264438720910078	1.0	-0.6389936352124266	0.319489012614037	0.3195046225983896	0	0.5571799980400557	3.9724007878753276	0.009000000000000001	2.152949976242981	0.06243708738618403	0.6389936352124266	1.0	0.0	0.1	3.2452839806424563	0.0
37.939642393285	1.7573498212186678e-10	-4.350297899691213e-12	37.93901843983665	1.430402316593679	7.7606874344898e-12	-8.782875165631041e-13	1.4303561705199022	1.4303059620089291	6.691015389246867e-12	-1.4920687957934088e-13	1.4302611168958694	0.05621640189029874	3.066761158807951e-13	-2.6075063490178505e-14	0.05621433687419877	1.5461185692640527	6.567688535431884e-12	4.911749934860691e-12	1.5464729120841696	1.0	-0.6442361524980393	0.32211035374732466	0.3221257987507147	0	0.5595052174457869	3.9576417199896703	0.009999999999999997	2.177502281308737	0.06295591223916508	0.6442361524980393	1.0	0.0	0.1	3.221879386647624	0.0
36.30904432266641	-9.519496302345942e-12	2.34106067864559e-11	36.309473716001634	2.847435729045147	-1.6953376982854606e-12	1.8019999791982124e-12	2.847454926484104	2.8474781103621547	-4.708695276127522e-13	1.9068104844006733e-12	2.847501012906348	0.23412423114256894	-9.7724399702961e-14	1.2455845737108128e-13	0.2341254212115673	1.677810855072785	2.371180107622912e-12	-3.2720847085240253e-12	1.6779042545985163	1.0	-0.6984171460850692	0.34920216319815367	0.34921498288691566	0	0.5828958600590337	3.8149583353089582	0.019999999999999993	2.425052141318212	0.06702024319967126	0.6984171460850692	1.0	0.0	0.10000000000000002	2.997725422294234	0.0
33.80579047234212	7.496758769320877e-11	-7.481570918344005e-10	33.80608346724845	4.150167059904868	8.37830839968168e-12	-8.522454761438452e-11	4.150197265549079	4.150484349685225	1.1434338550480878e-11	-1.0428344910227036e-10	4.150518854620014	0.5383316267835885	1.2541310330729474e-12	-1.2029642881480345e-11	0.5383356915003407	1.8084071240312412	-3.2361355876564347e-12	-2.1489463057818272e-12	1.8084428258737049	1.0	-0.7560525073195774	0.3780213536968768	0.3780311536227008	0	0.6069235654143511	3.6807929715338035	0.02999999999999999	2.6881347322610227	0.0684848999373956	0.7560525073195774	1.0	0.0	0.1	2.7912242752478287	0.0
31.057865398090655	-1.2502443524908813e-10	-2.312994240583066e-11	31.05802609875441	5.316315265363939	-2.927790396565282e-11	-5.912045297822785e-12	5.316341416997219	5.316889783024482	-2.5897714768494236e-11	-4.815527830643735e-12	5.316919767240572	0.970963151171218	-5.995753201342024e-12	-1.2948186891385854e-12	0.9709686045718534	1.946294805885774	-2.669625311739595e-12	-3.2112049185670433e-12	1.9463116351375902	1.0	-0.8178197180950036	0.4089062295480157	0.40891348854698784	0	0.6316957346591628	3.5552550832475744	0.039999999999999994	2.9758521321643565	0.06708989814926658	0.8178197180950036	1.0	0.0	0.1	2.601717865394446	0.0
28.504033407318445	1.5196732761069143e-11	3.218758592993254e-12	28.50411798331796	6.388843882248426	4.0898582043631785e-12	6.920060563991355e-13	6.388863240603191	6.389575231163005	2.9581247265550255e-12	9.48673736144428e-13	6.389597515862848	1.5451745114822018	8.498252585500492e-13	2.0638452045340155e-13	1.545180150654688	2.085011916585003	5.835604552104703e-13	-3.658613193268203e-14	2.08502071880201	1.0	-0.8844783644760537	0.4422365221552396	0.44224184232081415	0	0.6572310980774299	3.438411336622244	0.049999999999999996	3.2924166467068856	0.0626264340632795	0.8844783644760537	1.0	0.0	0.1	2.4283509581069276	0.0
26.29117351560359	-1.972200180944128e-12	-1.8473667040552755e-11	26.291217902199563	7.416900698998812	-4.739952017159661e-13	-5.426002851834814e-12	7.416914135385301	7.417675043844768	-1.0812098555031552e-12	-5.572818121701851e-12	7.417690506935501	2.285457843587006	-2.9135066384049636e-13	-1.648358820843814e-12	2.2854629923880574	2.2189031072853496	6.264286980897785e-15	-1.3964933513823833e-13	2.218907934354835	1.0	-0.9568207043988463	0.47840840332410794	0.4784123010747383	0	0.6835235941136062	3.3301761148379048	0.059999999999999984	3.6405101387464467	0.054866501960453284	0.9568207043988463	1.0	0.0	0.1	2.2701245741966263	0.0
24.427371413054292	-8.780579152656287e-09	-3.676086102188947e-10	24.427394894503195	8.438897817874805	-3.448426311568858e-09	-1.213805988266776e-10	8.438906858628318	8.439622317054702	-2.7610572185616136e-09	-1.8569899948464257e-10	8.439632676517377	3.2251262056536176	-1.0741114572953597e-09	-7.52817416951125e-11	3.2251305827142707	2.3441703804154876	1.1329774529514445e-10	-7.954562467129657e-11	2.344173067799261	1.0	-1.035654735209622	0.5178259325795305	0.5178288026300916	0	0.7105549226943912	3.230318829000101	0.07000000000000002	4.022083768008922	0.043553948754606164	1.035654735209622	1.0	0.0	0.1	2.1259504410758425	0.0
22.871587601322023	5.56998891454441e-13	7.763456544296332e-12	22.871600126715567	9.481643462902563	5.560852852269723e-13	2.5358624442224086e-12	9.481649427691542	9.482254510535274	1.9973096246992193e-13	3.385630444643067e-12	9.482261302428995	4.404449532593494	2.454229610488873e-13	1.1064053823011716e-12	4.404453078349919	2.458740132400173	6.728083017467224e-14	1.4340149710535862e-13	2.4587416282705306	1.0	-1.1217953412319552	0.5608966053694139	0.5608987358625414	0	0.7382998789985367	3.1384920427312433	0.08000000000000002	4.438640479263198	0.028404223892362634	1.1217953412319552	1.0	0.0	0.1	1.994700908962646	0.0
21.57283333066717	3.279798654887145e-11	-1.836142349276315e-12	21.572840067455786	10.56343657333565	1.8434105422909852e-11	-7.581365241968363e-13	10.56344045669225	10.563896275414391	1.676504171153379e-11	-1.0199661113477095e-12	10.563900667249792	5.869813039221163	9.39136018949625e-12	-4.330310173831124e-13	5.869815813268225	2.5618277795528677	-1.3206241168867468e-13	-3.866302314152801e-14	2.5618286083462287	1.0	-1.2160600776524755	0.6080292401981853	0.6080308374542901	0	0.7667293576090246	3.0542639606300743	0.09	4.8913755851504925	0.009106917379906543	1.2160600776524755	1.0	0.0	0.1	1.8752507613188503	0.0
20.484172234485545	-1.1200360083840621e-11	6.3359595348089215e-12	20.484175887602614	11.696995730044856	-7.922678191423619e-12	3.870629202578202e-12	11.696998234828676	11.697285280575327	-8.897323449452861e-12	2.780036487504929e-12	11.69728809608643	7.673469430704357	-6.1842647642325396e-12	1.6185736215021813e-12	7.673471545767719	2.653502911359439	6.914489904939201e-14	-4.103565861957328e-14	2.6535033691556187	1.0	-1.319267649815021	0.6596332195787034	0.6596344302363178	0	0.7958122575458146	2.9771491865386928	0.1	5.381262019645416	-0.014670809695335185	1.319267649815021	1.0	0.0	0.1	1.7665093782759966	0.0
13.316940813366365	-4.75397499144492e-12	-4.4568793100552284e-12	13.338348004432298	0.04557735579752293	-7.218422043086259e-14	7.360466126223913e-14	0.04562512468960049	0.04557647045476617	-2.5182559682401497e-14	-2.359666977691575e-14	0.045619882710750785	0.0001850818452591973	-2.857193750171035e-16	-3.92497457672366e-16	0.00018524616374441302	2.0935006806883916	1.896637040027582e-12	-4.057534212909032e-11	2.1024184988976433	1.0	-0.976877986451114	0.4884599584136723	0.4884180280374418	0	0.7490237038440293	8.627322971541615	0.000999999999999994	2.954217310371707	0.22490006529671303	0.976877986451114	1.5	0.0	0.1	3.4390600442094232	0.0
15.340086216711116	-8.977130150356061e-11	3.2680569361787093e-10	15.35394880665458	0.10615210984588262	7.641293041400836e-12	-2.976159226518674e-12	0.10621805340638263	0.10615077178410949	-1.1750144833119076e-12	1.9506981751225777e-12	0.106210756869289	0.0008491468934950557	8.394937645671685e-14	-2.7050142985408056e-14	0.0008495988954143356	2.0701461474813634	4.1380968903008907e-10	3.2212133423513367e-11	2.075330029763803	1.0	-0.9893307700407451	0.4946699650683351	0.4946608049724101	0	0.7514711584578856	8.58814867859059	0.0019999999999999944	3.071171508005329	0.23171726856684882	0.9893307700407451	1.5	0.0	0.1	3.414200799486534	0.0
16.78536323940139	1.666400351041375e-11	-9.07718344933528e-13	16.795934120565047	0.17581999185004302	8.542384673436819e-14	1.9390689136022228e-14	0.17589580294725224	0.17581596196638777	2.1773582099950634e-13	-2.4156475063879043e-15	0.17588755265192982	0.002094922279645396	1.246586889332668e-15	-4.85589078984237e-16	0.002095709650375572	2.0297031844278077	1.3958914784447327e-15	-5.752782947824601e-12	2.0334491090588376	1.0	-1.0018290762853004	0.5009094396828331	0.5009196366024673	0	0.7538516566519085	8.549510215373761	0.0030000000000000096	3.146716283224034	0.23853727078371978	1.0018290762853004	1.5	0.0	0.1	3.389523837794453	0.0
17.845910899804217	-4.622791038855212e-11	2.454036973631446e-12	17.854524124855374	0.25101909398527167	-1.3989019121106514e-13	-3.4576632167263266e-14	0.2511016915083246	0.25101061887279175	-6.720502947815545e-13	4.011120282189916e-14	0.25109149477080744	0.003976259121615459	-2.5296025510329308e-15	-4.929293343146535e-15	0.003977404771786978	1.9997458982306586	-5.051843684123321e-12	-1.754053002209162e-11	2.002604926805949	1.0	-1.0143270896323684	0.5071523331168678	0.5071747565155004	0	0.7562068949334073	8.511212229185256	0.003999999999999995	3.2044005434760647	0.24530259252505693	1.0143270896323684	1.5	0.0	0.1	3.365029087213313	0.0
18.663718832644793	6.585842982076429e-12	-3.47633033470629e-12	18.670965663056094	0.3301108288775259	2.757016453817843e-13	-1.7866104695907335e-13	0.33019914665055794	0.3301004370846728	1.0049683891447875e-13	-9.391668874745931e-14	0.33018878834634535	0.006531150699373147	4.8645184902110304e-15	-3.969208338638448e-15	0.00653268964027748	1.979104755478616	-1.3622350544606991e-15	1.605743713172248e-13	1.9813535508673539	1.0	-1.0268113055024424	0.5133903723676709	0.5134209331347713	0	0.7585486963022737	8.473188431299906	0.004999999999999994	3.2528239513562927	0.2519984894433872	1.0268113055024424	1.5	0.0	0.1	3.340716447134716	0.0
19.318590610286982	7.465352780400281e-10	-1.361319945658579e-09	19.324831632746438	0.4121880743432154	1.616970475180121e-11	-5.924892610313858e-11	0.4122805309403686	0.4121786087939726	2.3175293607283585e-11	-4.4180528078486015e-11	0.4122723445190474	0.009790217039430924	7.535159957900721e-13	-1.829564412329577e-12	0.009792153385750499	1.965031811744904	4.2570357828611766e-10	-2.4980075676448446e-10	1.9668660868139405	1.0	-1.0392764475817686	0.51962016790374	0.5196562796780289	0	0.7608823547156421	8.435409717934396	0.0059999999999999915	3.2958384026929677	0.2586190624499688	1.0392764475817686	1.5	0.0	0.1	3.3165857883409826	0.0
19.85677344585229	1.3322676295501878e-14	1.0450325049760067e-09	19.86224864430115	0.4966541253138458	-2.58929993562063e-12	2.1112006329959813e-11	0.49674902314997055	0.49664754154130375	7.554597491611135e-14	3.190744353550179e-11	0.4967448871949714	0.013779168295960506	-1.7321860472748953e-14	5.541459271426923e-13	0.013781477404201884	1.9556893575057224	6.811590057089743e-11	-1.460782748858427e-10	1.957235253384905	1.0	-1.0517196690051092	0.525839859776557	0.5258798092285522	0	0.763211337100881	8.397859791842563	0.007000000000000009	3.3354123159547	0.26516044569254527	1.0517196690051092	1.5	0.0	0.1	3.292636953106783	0.0
