IntegralExpB0	IntegralExpB0AtOverQtt	IntegralExpB0Test	ax	ay	Gx	Gy	mu	T	SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	mutimesrho	murhooverst	soverrho	rhoovers	Ttt	Txx	Tyy	rho	EInternal	Ax	Ay
1.0000202623202767	1.6529916939544291	0.9353755552092291	0.5	0.5	0.6	0.6	3.340716447134716	0.004999999999999994	233.2258313181038	4.673883026560272e-10	4.380780247771892	8.801777900808175e-12	4.380780247736576	1.1157813674142676e-11	0.08264093250642485	2.1050034029551656e-13	0	0.3305549371392148	1.2442783824137704	0.5687788218229641	81.09067743247135	0.8646756721155395	0.22821294742410925	-0.3415041754619601	0.1719011013467309	0.17189973176089873	0.3305580305971369	0.3415041754619601	0.5	0.5
1.0000255235143147	1.6386762510232542	0.9439662480377012	0.5	0.5	0.6	0.6	3.3165857883409826	0.0059999999999999915	205.04857377728734	1.8645334033930405e-09	4.654012382699963	4.252486204195021e-11	4.654012382659154	4.268639470715696e-11	0.10615125539129869	9.735812758171657e-13	0	0.33290897031008254	1.262207225547098	0.5713783293985856	66.42039267859302	1.5134021509719031	0.22451047105054928	-0.34425781407478057	0.17328231853013235	0.17328097524984154	0.3329110070272676	0.34425781407478057	0.5	0.5
1.0000336695588732	1.617709027959198	0.9527914912275132	0.5	0.5	0.6	0.6	3.280730662270309	0.0074999999999999945	174.87337168723036	4.785545185914537e-10	5.013258876400569	1.3806402079819082e-11	5.0132588763508	1.3692306330857963e-11	0.14454803880506123	3.951411942974809e-13	0	0.3364672293441299	1.2895207470434729	0.5753108380259933	51.86554510025591	-1.0740430006633819	0.2195461695252165	-0.3484570720994051	0.1753886049073073	0.17538730008299694	0.3364683266097477	0.3484570720994051	0.5	0.5
1.0000473877423854	1.5839229153809526	0.961961570402556	0.5	0.5	0.6	0.6	3.221879386647624	0.009999999999999997	142.0035659070252	9.149193134463632e-09	5.522612783419218	3.584289038097053e-10	5.5226127833746705	3.785665149291457e-10	0.21630511888921453	1.482172380190843e-11	0	0.34247027110630684	1.3362051824519015	0.581952540013034	37.478172351798946	-1.4476001733772124	0.21238825002348233	-0.3556423085946601	0.17899245982051917	0.17899121664748988	0.34247056477678967	0.3556423085946601	0.5	0.5
1.0000606885745247	1.55139093268463	0.9677217615161086	0.5	0.5	0.6	0.6	3.1641587252811654	0.012499999999999997	120.54762096445701	6.395624751225294e-09	5.962181113258223	3.194379113736431e-10	5.962181113182287	3.17811685605151e-10	0.29735843421192126	1.5888730765614215e-11	0	0.34856332743874413	1.3843899064946643	0.588702068926609	28.96772694669674	0.08849216333846106	0.20621731181647437	-0.3630659559253376	0.18271566770847225	0.18271448323373707	0.3485632176816502	0.3630659559253376	0.5	0.5
1.000073122164996	1.519965205227437	0.9717327067315048	0.5	0.5	0.6	0.6	3.1075637029740606	0.015000000000000005	105.3119741352713	1.037658667029726e-09	6.358840386628078	6.340389329324358e-11	6.358840386557506	2.2959884340455864e-11	0.38764680247681044	1.369532063407619e-12	0	0.35474525553026587	1.43411929610237	0.5955578161272509	23.37080390568754	3.202904337872083	0.2007661034489842	-0.3707345731607061	0.18656148301035755	0.18656035442443877	0.3547449174750058	0.3707345731607061	0.5	0.5
1.0000844086710279	1.4895422908492364	0.9747227173172102	0.5	0.5	0.6	0.6	3.052088288289314	0.0175	93.88210571293956	3.3553516091777975e-10	6.727955565506722	2.4305896755853343e-11	6.727955565440519	2.2025592400134787e-11	0.48736333674899135	1.5951879832111057e-12	0	0.36101484810515916	1.4854324098749687	0.602518292429594	19.425685653838624	9.082055255841869	0.19587227430877696	-0.37865508048344027	0.19053334351570592	0.19053226821178096	0.3610143714673533	0.37865508048344027	0.5	0.5
1.000094384577679	1.460043872539371	0.9770629125142114	0.5	0.5	0.6	0.6	2.997725422294234	0.019999999999999993	84.96725013016847	3.2021652621686507e-10	7.079089595353115	2.7035930783832385e-11	7.079089595291392	2.5129271404329674e-11	0.5968541842589249	2.1252505463896595e-12	0	0.3673708858289795	1.5383657261157193	0.6095820674326259	16.505198866145054	1.7718361890485608	0.19142661417685114	-0.38683469637558776	0.19463484012305768	0.19463381555463996	0.3673703216953822	0.38683469637558776	0.5	0.5
0.9999999957881801	1.7306722697896277	0.9998355887661181	0.5	0.5	1.0	1.0	3.4615892527297643	9.999999999999258e-05	340927014.25317895	343747.4428397904	123764.08946840472	124.78796814290283	123764.08919714244	124.78833583886099	44.929117414922054	0.04530094172807405	0	0.2997139940819699	1.0880284664924913	0.6617698582050131	6081.909550589223	3.9379189306259685	0.2754405759995944	-0.354925789439418	0.17800981833868448	0.1780058775327569	0.2997208699639407	0.354925789439418	0.5	0.5
0.9999999956520697	1.7293007248751169	0.9998328283944687	0.5	0.5	1.0	1.0	3.4590787137500962	0.0001999999999999987	85691114.501787	886.5298670551858	62260.52942806992	0.6441253542488119	62260.52763505787	0.6449553635414346	45.236585856115035	0.0004686047446407035	0	0.2999332001746814	1.0896112209770288	0.6619963058447758	3037.38894644314	2.172199168894366	0.2752098503477451	-0.3551691475309122	0.1781316988554877	0.1781277659083995	0.2999391897061432	0.3551691475309122	0.5	0.5
0.9999999955279412	1.727935212872423	0.9998298663176194	0.5	0.5	1.0	1.0	3.456569998194432	0.0003000000000000091	38209974.61826483	62.271460437004684	41673.37444774323	0.06791582514386463	41673.37448412243	0.06785138870683376	45.45070239325458	7.400152523109334e-05	0	0.3001524308600013	1.0911954259566505	0.6622229206099862	2022.5529500616526	1.2233898856750203	0.2749794565960487	-0.3554128222837041	0.17825373809253287	0.1782498129399983	0.3001576652350608	0.3554128222837041	0.5	0.5
0.9999999954158827	1.726574993884992	0.9998267625060147	0.5	0.5	1.0	1.0	3.4540631060555733	0.0003999999999999987	21540816.023533452	101.08973468158256	31347.026267195037	0.1471096875914995	31347.026260830728	0.1471268427725182	45.61740372976505	0.0002141046659550696	0	0.3003717113361165	1.0927812813102937	0.662449702890254	1515.1377339669737	0.480646394121496	0.2747493148728824	-0.35565681409434263	0.17837593617978306	0.1783720188197887	0.3003762969118833	0.35565681409434263	0.5	0.5
0.9999999953161091	1.7252194846018312	0.9998235591183684	0.5	0.5	1.0	1.0	3.451558037323441	0.0005000000000000066	13805334.669909544	10.702470480553758	25130.70179973529	0.0194823682377037	25130.70179566431	0.01948622601135941	45.746969102344835	3.547198110785284e-05	0	0.3005910611396004	1.0943689324752066	0.6626766530072855	1210.6906130370378	-0.2625858133458704	0.2745193667976797	-0.3559011238668995	0.1784982935587899	0.17849438397730438	0.300595085032274	0.3559011238668995	0.5	0.5
0.9999999952288675	1.7238682184994234	0.9998202857274955	0.5	0.5	1.0	1.0	3.4490547919850796	0.0006000000000000095	9593659.539761342	28.117584194254267	20971.845119668807	0.06146535278823083	20971.845117704863	0.06146225479254229	45.844688536636156	0.00013435717562344245	0	0.3008104955883961	1.0959584873174486	0.6629037712278552	1007.7274066418727	-1.1740763044311913	0.2742895695841653	-0.3561457526829885	0.17862081071037278	0.17861690889031145	0.3008140298388718	0.3561457526829885	0.5	0.5
0.999999995093443	1.721176970985957	0.9998136058449271	0.5	0.5	1.0	1.0	3.4440537714234423	0.0008000000000000014	5394677.339980852	3.1984321941548304	15746.472441114707	0.009335875071295213	15746.4724417378	0.009335418652993636	45.962237347028406	2.724906986097078e-05	0	0.3012496645576741	1.0991436148139266	0.6633585128340477	754.0265880581408	-5.4172483704871075	0.27383031017617443	-0.3566359686956913	0.17886632538119018	0.1788624390654763	0.3012523902760024	0.3566359686956913	0.5	0.5
0.9999999950132435	1.7184989527941072	0.999806825654304	0.5	0.5	1.0	1.0	3.4390600442094232	0.000999999999999994	3445466.06786646	7.679662060747869	12589.324636698735	0.028060583192739807	12589.324643709955	0.028053004924792294	45.99991344408015	0.00010250238511039671	0	0.301689289496116	1.102337117363556	0.6638139291013878	601.8092551627428	27.33329991182119	0.27337137161384534	-0.3571274676039448	0.17911248252093656	0.17910861161181169	0.30169137944851954	0.3571274676039448	0.5	0.5
0.9999999949929371	1.7158325512454797	0.999799996318893	0.5	0.5	1.0	1.0	3.434073610135725	0.0011999999999999962	2384721.3669305034	0.17202578306375751	10471.283834872407	0.0007553635333998747	10471.283834024121	0.0007554484087570559	45.97930502129048	3.3171665867792257e-06	0	0.3021294176025381	1.105539277066143	0.6642700210404853	500.33351331525364	3.1306207050081634	0.27291266424034005	-0.3576202536475704	0.17935928467511722	0.17935542910237565	0.3021309982128583	0.3576202536475704	0.5	0.5
0.9999999950380232	1.7131765905278693	0.9997931431499344	0.5	0.5	1.0	1.0	3.429094468948998	0.0014000000000000089	1744544.0503413924	8.410957646987542	8949.887406173963	0.043150052245056976	8949.887406253194	0.04314910157390924	45.91487986967734	0.0002213643280020306	0	0.3025700811627949	1.1087502794403978	0.6647267894071143	427.8528903941512	6.185366189609975	0.27245414041095684	-0.35811433093288103	0.17960673380382894	0.17960289352256067	0.3025712471792727	0.35811433093288103	0.5	0.5
0.9999999951546656	1.7105301848590972	0.9997862782423288	0.5	0.5	1.0	1.0	3.4241226203498476	0.0016000000000000105	1328999.357813392	0.012457735840512607	7803.310322234551	7.314649492016631e-05	7803.310322361008	7.318016786675934e-05	45.8177029550818	4.296826459262088e-07	0	0.30301130288338746	1.111970252930934	0.6651842347829071	373.4941777843875	3.332489194038274	0.2719957766006378	-0.3586097040064316	0.17985483202632116	0.17985100701712914	0.3030121267896667	0.3586097040064316	0.5	0.5
