IntegralExpB0	IntegralExpB0AtOverQtt	IntegralExpB0Test	ax	ay	Gx	Gy	mu	T	SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	mutimesrho	murhooverst	soverrho	rhoovers	Ttt	Txx	Tyy	rho	EInternal	Ax	Ay
1.0160512291730235	0.15617544976720316	0.9894513137420782	7.8	7.8	0.2	0.2	2.997725422294234	0.019999999999999993	3.1359444784378505	8.169487034733102e-14	0.08993055820737028	1.9705746663773987e-14	0.08992789397774646	6.5467084064480415e-15	0.01793771158115739	3.5626264148114945e-15	0	3.697870111591942	64.70618915745678	205.50893428354868	100.12212654994087	-3.501271347520196	0.03351093644344288	-87.02109038542505	59.49596328728608	59.49623012646495	3.6905272402652045	87.02109038542505	7.8	7.8
1.0161238943707271	0.15425460155002063	0.9899091316985565	7.9	7.9	0.2	0.2	2.997725422294234	0.019999999999999993	3.1316677718065784	9.177843670234627e-14	0.08896810601946004	7.146080194869287e-15	0.0889692449234776	1.3130324303102175e-15	0.017894970584263266	7.440757238421919e-16	0	3.744254015242685	66.3504605832348	213.312227318203	101.28675507350248	0.3454618173768182	0.033242614936473125	-89.85871679901044	61.480049558982685	61.48034961720189	3.7369237409659335	89.85871679901044	7.9	7.9
1.0162129297842506	0.15236235946318097	0.9903726337266416	8.0	8.0	0.2	0.2	2.997725422294234	0.019999999999999993	3.1276202061464042	2.546506215771337e-13	0.08803040980424325	1.5485051440879403e-14	0.08803546815377426	2.149413220505871e-15	0.017853429992108722	7.930225751613179e-16	0	3.7906236158259667	68.0154124218922	221.31262273034352	102.45195304786844	0.9084158274855958	0.03297938957335256	-92.81240332819435	63.4892107685595	63.48953698671144	3.7833415643814283	92.81240332819435	8.0	8.0
1.0163248012564174	0.15049271200301867	0.990848912831746	8.1	8.1	0.2	0.2	2.997725422294234	0.019999999999999993	3.1237798045739624	2.0556264509515905e-13	0.08711790862234059	1.0450489362597739e-14	0.08712573877097661	8.128938729891796e-15	0.017813035996506667	1.8445478537369297e-16	0	3.8369781761212045	69.70102933591568	229.51266832377848	103.61773573372906	-15.796498989801664	0.03272154865705216	-95.89347337494628	65.52201884103457	65.52236186370074	3.8297824323314025	95.89347337494628	8.1	8.1
1.0164656878003595	0.14863985175269684	0.9913447665755714	8.2	8.2	0.2	0.2	2.997725422294234	0.019999999999999993	3.1201247587701517	2.1145225488268167e-13	0.0862315401408259	1.633871547103777e-14	0.08623929360362087	5.262567335046924e-14	0.017773765043603184	4.248037908949526e-15	0	3.883317014204391	71.40729504555618	237.91491929843218	104.78412843499211	-2.6585540784312465	0.032469412842380585	-99.11402497490353	67.5770006771537	67.57734906958073	3.8762480204639966	99.11402497490353	8.2	8.2
1.0166409692568443	0.1467979913716713	0.9918661421959335	8.3	8.3	0.2	0.2	2.997725422294234	0.019999999999999993	3.1166366147785167	3.6969275377621806e-14	0.08537260277227547	3.1606565051814323e-15	0.0853753926365763	7.629315926398219e-15	0.017735619979200444	4.4088924752443224e-16	0	3.9296395077607156	73.1341857209423	246.52193806739274	105.95121295425639	-0.10805698718418368	0.0322232477970253	-102.48692026966815	69.65264663040666	69.65298741712901	3.9227399855034952	102.48692026966815	8.3	8.3
1.0168545983782395	0.14496109566194887	0.9924174530206643	8.4	8.4	0.2	0.2	2.997725422294234	0.019999999999999993	3.1133046055523077	8.960470225887279e-14	0.08454251993615262	1.1163400149631188e-14	0.08453328126488246	9.057515089031412e-15	0.017698616842448577	2.1687873788458736e-15	0	3.975945077964728	74.88166043371321	255.3362939390903	107.11918961764526	0.5283128471116005	0.03198317630959412	-106.02576978088474	71.74741979376992	71.74773940159477	3.96925999170007	106.02576978088474	8.4	8.4
1.0171085893227618	0.14312247112548263	0.9930010110269761	8.5	8.5	0.2	0.2	2.997725422294234	0.019999999999999993	3.1101299796140767	3.561836696642359e-14	0.08374262455372995	1.11666190387671e-15	0.08371217832033405	1.095382486208331e-14	0.017662763459464114	7.845131960983594e-16	0	4.022233155471768	76.64965017544947	264.3605627027705	108.28844335451852	-0.7955020590614034	0.03174915140899446	-109.74491151973947	73.85976616061991	73.86005173600051	4.015809704305749	109.74491151973947	8.5	8.5
1.017402761058172	0.141274071268944	0.9936167231532196	8.6	8.6	0.2	0.2	2.997725422294234	0.019999999999999993	3.1071296225136678	2.8798911129634678e-15	0.08297417752042607	7.209945881588651e-15	0.08291131404327313	1.159420090870181e-14	0.017628035054279543	1.813804881090758e-15	0	4.068503146004706	78.43804584423876	273.5973261111391	109.45961252086606	0.38016757494268677	0.03152106331089986	-113.65938495164941	75.98812564939084	75.98836668091371	4.062390710311627	113.65938495164941	8.6	8.6
1.0177342162296774	0.13940522557444415	0.9942615058374078	8.7	8.7	0.2	0.2	2.997725422294234	0.019999999999999993	3.104341665039533	5.0727488053747005e-14	0.08223890240092568	1.3444422041853137e-14	0.0821300400681275	1.3172301543697332e-13	0.017594347727281804	1.5979099305328616e-14	0	4.114754422588435	80.24667812928334	283.0491710279867	110.63371107435843	-0.3699814144437054	0.03129907336871499	-117.78489960974301	78.1309436169995	78.13113417920879	4.109004311317896	117.78489960974301	8.7	8.7
1.0180937393780012	0.1375001119679239	0.9949254619772	8.8	8.8	0.2	0.2	2.997725422294234	0.019999999999999993	3.1018466958631805	8.303876105249705e-14	0.08154080658909954	4.0707096204752934e-14	0.08136812804394186	3.776305630710419e-15	0.01756150419345778	3.1682070098952637e-16	0	4.160986387986122	82.07525601181932	292.7186872388311	111.81252816599775	0.38070651178964593	0.031084575484484844	-122.13779729987937	80.28668123910238	80.28682506377812	4.155650953265921	122.13779729987937	8.8	8.8
1.0184370997439267	0.13553164259155326	0.9955618178465734	8.9	8.9	0.2	0.2	2.997725422294234	0.019999999999999993	3.099902287029303	9.401533050010955e-14	0.08089553570066857	4.2362995195466334e-14	0.08062748217994406	1.807598285814706e-14	0.017528903086593564	5.490448433936549e-15	0	4.207198893183366	83.92302973350041	302.60845701817414	113.00087535834508	2.134434410699064	0.030885472354963025	-126.73500004711511	82.45381324590866	82.4539480223355	4.2023271765972625	126.73500004711511	8.9	8.9
1.0000000759369467	1.4988334223490263	0.9999761122715471	0.01	0.01	0.4	0.4	2.997725422294234	0.019999999999999993	83034.6466635654	0.009478171895193049	6961.536899052289	0.0007946492475480847	6961.536898994397	0.000794682880847338	583.6549151917047	6.662615252231719e-05	0	0.33360717872143053	1.3984679823250006	0.33368281190953136	11.927910750371826	4.193339587339528	0.23852362354854267	-0.24109274082686272	0.12054697965950567	0.12054697955622075	0.3336071788792449	0.24109274082686272	0.01	0.01
1.000007526984073	1.4959581193059481	0.9976403808259154	0.1	0.1	0.4	0.4	2.997725422294234	0.019999999999999993	833.6489014405458	3.4561601456449287e-07	69.85709677641456	2.9001348410570387e-08	69.85709677674801	2.8924905063206597e-08	5.860836384419067	2.4269672735065385e-09	0	0.3356758029444441	1.4068587484853798	0.3432532100166954	11.96290325616218	4.344395451726354	0.23579180067737232	-0.24672174188709173	0.12342232707726851	0.1234223159334402	0.335675818298601	0.24672174188709173	0.1	0.1
1.0000293116362857	1.4875249301169902	0.9909023792498378	0.2	0.2	0.4	0.4	2.997725422294234	0.019999999999999993	211.02614052313385	1.0248681475932693e-08	17.657088632062244	8.614181959671757e-10	17.657088632040807	8.561687303156342e-10	1.4844712055000369	7.196969528608222e-11	0	0.3419117825517756	1.4321186925284861	0.3723892352396278	12.084255242374141	5.201655703542585	0.22773192411223153	-0.2638537693908979	0.1321773229177027	0.13217727704876261	0.34191183883541876	0.2638537693908979	0.2	0.2
1.000063074652342	1.4743096082447067	0.9807130814779761	0.3	0.3	0.4	0.4	2.997725422294234	0.019999999999999993	95.85722154897833	2.9628773113977836e-10	8.001825614665469	2.4962170383122164e-11	8.001825614825282	2.8855492875842998e-11	0.675058338306607	2.431778239014162e-12	0	0.35219967615943193	1.473687811023116	0.4213828299694499	12.334274086015098	2.9141453558146333	0.21495288360945364	-0.29264413425341035	0.14690246430106574	0.14690235638526458	0.3521997838365586	0.29264413425341035	0.3	0.3
1.0001054432920569	1.4572874126343465	0.9683175999644689	0.4	0.4	0.4	0.4	2.997725422294234	0.019999999999999993	55.65050985051052	1.5349455413152211e-10	4.631415369612886	1.2828091682332475e-11	4.631415370072951	1.542360606616396e-11	0.3925842141261146	1.2872066662314691e-12	0	0.366394228459684	1.5308593155565868	0.4908347287274044	12.773569229574239	15.680799257788834	0.19821553865241345	-0.3334150821853683	0.1677802190471334	0.1677800152251896	0.3663943735137696	0.3334150821853683	0.4	0.4
1.0001526391658397	1.4374012986876241	0.9549472126691438	0.5	0.5	0.4	0.4	2.997725422294234	0.019999999999999993	37.09736606526368	5.035354948255572e-09	3.076437973188499	4.3098871059252066e-10	3.076437974057215	3.122742796083979e-10	0.26232893197536716	2.6566240338175716e-11	0	0.38431743903242355	1.6028054974704702	0.5815132686116196	13.468757023030932	5.715565367202404	0.17827116695016498	-0.3865722408835611	0.19504151245601428	0.1950411694045577	0.3843175741712082	0.3865722408835611	0.5	0.5
1.0002012444236867	1.4153858313467733	0.9415878028681385	0.6	0.6	0.4	0.4	2.997725422294234	0.019999999999999993	27.03318061310249	5.3475207691300046e-11	2.2331454118843697	4.366683696572781e-12	2.2331454134198387	4.562993356738991e-12	0.1917503963525453	3.7499489783737825e-13	0	0.4057781681423075	1.6886869193523864	0.6943209810827771	14.482674708531206	3.5460618519650184	0.15574432690844725	-0.45258817369176885	0.22895656519478272	0.22895602661924314	0.40577820447729956	0.45258817369176885	0.6	0.6
1.000248721274831	1.391708075229857	0.9289131851605082	0.7	0.7	0.4	0.4	2.997725422294234	0.019999999999999993	20.946970831573903	2.502243245527535e-10	1.7233279785921358	2.1790795854997e-11	1.723327980944063	1.6638266025591544e-11	0.14913774249129394	1.4509701681059063e-12	0	0.43058682723362196	1.7877264825756027	0.8302747757558762	15.869691125660209	5.90592935678181	0.13110092523855202	-0.5319954270688013	0.2698308123431818	0.2698300049966413	0.43058662630487626	0.5319954270688013	0.7	0.7
1.0002935350337199	1.366586906375955	0.9173315246191729	0.8	0.8	0.4	0.4	2.997725422294234	0.019999999999999993	16.958529464492386	1.677883335700536e-11	1.3893566474333352	1.4298658887964555e-12	1.3893566508040696	2.537365005278075e-12	0.12127578891383158	2.1850670000128538e-13	0	0.4585621750163114	1.8992396503613957	0.9904952852409812	17.67558393729691	2.701785114539762	0.10466836399091366	-0.625383996655059	0.31800333122199304	0.31800216081014976	0.45856154084254086	0.625383996655059	0.8	0.8
1.0003349769281793	1.3400362886888486	0.9070713048696549	0.9	0.9	0.4	0.4	2.997725422294234	0.019999999999999993	14.174174988448026	2.5621925431798087e-11	1.1563222349945763	2.26079373448273e-12	1.156322239638771	3.33485868844905e-12	0.10188632054104278	2.9999001249543917e-13	0	0.489531342573096	2.0226336655519597	1.1762013230186668	19.939665911565335	2.160688316687359	0.07667224760094139	-0.7334000581186085	0.37384611270693513	0.37384445950693085	0.48953001327575857	0.7334000581186085	0.9	0.9
1.0003728855403724	1.3118984217232148	0.8982652786073916	1.0	1.0	0.4	0.4	2.997725422294234	0.019999999999999993	12.126645233875593	1.0710786112628548e-11	0.985069300928239	9.039707316452686e-13	0.9850693071431679	5.59587584310044e-12	0.0876899738293588	5.019770289190119e-13	0	0.5233257723724558	2.157393781595879	1.3887080879320886	22.697115883534167	-2.302746156204424	0.04727247938099461	-0.8567457532613683	0.4377640129886046	0.4377617276895675	0.5233234109828077	0.8567457532613683	1.0	1.0
1.000407423697026	1.281854947239672	0.891021037362966	1.1	1.1	0.4	0.4	2.997725422294234	0.019999999999999993	10.552897744948059	8.905518078802149e-12	0.8535616625690371	7.954927046335768e-13	0.8535616707056273	4.724796671681357e-13	0.07684364701701468	4.5242759337239684e-14	0	0.5597752505800635	2.303069643583268	1.6294294403964007	25.980325121907324	0.1031305616177788	0.016597291140811397	-0.9961811562621452	0.5101959332901491	0.5101928330793533	0.5597714345719347	0.9961811562621452	1.1	1.1
1.0004389861644052	1.2494153489375759	0.88548217352767	1.2	1.2	0.4	0.4	2.997725422294234	0.019999999999999993	9.295624582199514	3.3515073624461544e-11	0.7486210554959403	3.1495612869562254e-12	0.7486210659654713	3.0502743589327054e-12	0.06824783375253628	2.8697061677156244e-13	0	0.5987011887170796	2.459269462713908	1.8998849871418313	29.81847430335207	-0.28440096179303465	-0.015218145565084374	-1.1525295567994474	0.5916178083484958	0.5916136736882871	0.5986953971965614	1.1525295567994474	1.2	1.2
1.0004682670317944	1.2138841674696637	0.8818899817917637	1.3	1.3	0.4	0.4	2.997725422294234	0.019999999999999993	8.2557832774948	1.3779178072896392e-12	0.6619424045366411	1.365714671979422e-13	0.6619424178149009	1.4948740616893544e-13	0.061212709674257675	1.2045388310889329e-14	0	0.6399096185147415	2.6256676891028556	2.2017125071937764	34.23426644180022	1.1628154151302157	-0.047977069995950916	-1.3266867630544419	0.6825477799185409	0.6825423522381497	0.6399012143972718	1.3266867630544419	1.3	1.3
1.0004965243232455	1.1743088501548584	0.880656933584581	1.4	1.4	0.4	0.4	2.997725422294234	0.019999999999999993	7.368192671899542	2.2376832896919008e-13	0.588040047405435	1.992411902901717e-14	0.5880400640536025	2.9485536580961503e-13	0.055286252992459956	2.1797993908478006e-14	0	0.6831841552647991	2.8020340469696725	2.5366857930213005	39.23571363181993	-0.31100902696401583	-0.08133275515674383	-1.5196346313440618	0.7835536862187783	0.7835466673294731	0.6831723562672284	1.5196346313440618	1.4	1.4
1.0005261449693867	1.129413561228714	0.8824547897856668	1.5	1.5	0.4	0.4	2.997725422294234	0.019999999999999993	6.5883916041966755	2.0949650793283335e-12	0.5231320022993531	2.4216405272557306e-13	0.5231320229835897	4.6730954596328935e-15	0.05016106309662979	4.8838741480806835e-15	0	0.7282793635245759	2.988298203170022	2.9067372116624774	44.79888691578212	1.5180561017759702	-0.11463798859972096	-1.7324584104349288	0.8952626837299685	0.8952537373739227	0.7282631890440738	1.7324584104349288	1.5	1.5
1.0005617548879011	1.0775391016083302	0.8882597147471996	1.6	1.6	0.4	0.4	2.997725422294234	0.019999999999999993	5.885446040130599	6.990559790839468e-12	0.4645109024129666	7.774685349170323e-13	0.46451092793383575	6.568117677030426e-13	0.04562182185734244	6.747220423591256e-14	0	0.7749153669613423	3.184676473563271	3.3139830233240155	50.83418729667584	1.752495911391659	-0.14668789198388524	-1.9663666038145282	1.0183723572914625	1.01836111395578	0.7748935378034283	1.9663666038145282	1.6	1.6
1.000612401126385	1.0166534082787189	0.8989613440486774	1.7	1.7	0.4	0.4	2.997725422294234	0.019999999999999993	5.238280788562323	9.341496574905496e-13	0.4101882801443945	9.78201753478271e-14	0.4101883114684691	1.8964304813944945e-13	0.04151490834239861	1.8312513197847437e-14	0	0.8227748371309974	3.391908667947381	3.760747891864548	57.124060163241396	17.624084255965467	-0.1752969309378746	-2.2227111248100657	1.1536621841547146	1.1536482494263613	0.8227456032739475	2.2227111248100657	1.7	1.7
1.0006958971011852	0.9446152158766484	0.9127676694559921	1.8	1.8	0.4	0.4	2.997725422294234	0.019999999999999993	4.634620412621856	5.094188774516321e-12	0.3587198286180012	5.608345526986682e-13	0.3587198669081105	1.593447859456127e-12	0.037730639931154365	1.4980702508048648e-13	0	0.8715027974996512	3.611691937166887	4.249584457081376	63.21782802111407	0.3043512875418238	-0.19667697662708933	-2.5030059099243887	1.3020044047803911	1.3019873710209733	0.871463736883924	2.5030059099243887	1.8	1.8
1.0008474534237062	0.8601592625158657	0.9190356701086949	1.9	1.9	0.4	0.4	2.997725422294234	0.019999999999999993	4.072706759288503	1.9705937841726952e-13	0.30921523576679144	1.1292814124209142e-15	0.30921528237319446	8.246025822210631e-14	0.034193345335143815	1.3472895752202814e-14	0	0.9207064825998422	3.847461388734125	4.783287715859841	68.28941959062718	6.564324081650031	-0.20480984520996526	-2.808946919183063	1.4643758335401527	1.4643552934848187	0.9206546209174108	2.808946919183063	1.9	1.9
1.0011356031734242	0.7655805277342252	0.9079811998469562	2.0	2.0	0.4	0.4	2.997725422294234	0.019999999999999993	3.5667847130895396	2.1468566293701714e-13	0.261697321315312	1.064262631825181e-12	0.2616973775808793	3.0494526643241926e-12	0.03086102573230756	4.453647233360477e-13	0	0.969947793827085	4.105684740186416	5.364913576061724	71.08506635653177	-1.4176665729041642	-0.1919639913111044	-3.142445020306207	1.6418766712560648	1.6418522375352118	0.9698809104250834	3.142445020306207	2.0	2.0
1.0016810555414444	0.6716160603551201	0.8912860351760472	2.1	2.1	0.4	0.4	2.997725422294234	0.019999999999999993	3.154167242252166	6.438923797439336e-12	0.218170061283835	1.2559950316401232e-12	0.2181701276430042	7.260156162714616e-13	0.02775905994993628	1.1013725164601519e-13	0	1.0187388049315445	4.39708892862008	5.997788902857069	70.48466633647396	-9.296710430533667	-0.1539885673147562	-3.5056479104242513	1.8357440528715412	1.8357154014581039	1.0186573914904533	3.5056479104242513	2.1	2.1
1.002622990666861	0.5970225500400698	0.8839273269539754	2.2	2.2	0.4	0.4	2.997725422294234	0.019999999999999993	2.8793882795678933	1.228980154955036e-12	0.18338577345573887	1.8706713210843512e-13	0.18338584669853444	2.7052166129068218e-14	0.025079070196840192	4.087416706160128e-15	0	1.0666753997937222	4.733119361213226	6.685273026157094	67.28294225119308	1.3369668972796573	-0.10235373999148366	-3.9006472063307402	2.0472010405999965	2.0471679610797895	1.066579962210859	3.9006472063307402	2.2	2.2
1.0039501246710192	0.5488677049882181	0.8873726106660078	2.3	2.3	0.4	0.4	2.997725422294234	0.019999999999999993	2.731960424331353	1.1611395521351458e-12	0.1602166764759133	9.656184574368458e-14	0.1602167472961437	6.394429345519414e-14	0.02308663628607195	4.4781038202416116e-15	0	1.1138293470838816	5.113127682164208	7.429952776612354	64.3666220421082	-0.24752668497855979	-0.059932685968944556	-4.32852948507968	2.276958883354452	2.2769212205092026	1.113716505322148	4.32852948507968	2.3	2.3
1.0054667523294192	0.5160431963141934	0.8949787968597833	2.4	2.4	0.4	0.4	2.997725422294234	0.019999999999999993	2.651714378737566	1.7530887578372422e-14	0.1452752304149873	4.634677286230059e-14	0.14527528978496818	1.4199884348566214e-13	0.02172753083683593	3.5559699114763875e-14	0	1.160663253869158	5.52511946879752	8.233592386452573	63.05627195612698	1.6100407833776447	-0.033569629479813526	-4.789422653197892	2.5252363379490883	2.5251938902668196	1.160529400121782	4.789422653197892	2.4	2.4
1.0070113080728127	0.48938513299507475	0.9028507808231993	2.5	2.5	0.4	0.4	2.997725422294234	0.019999999999999993	2.5995757058844706	1.4107869879179491e-12	0.13447040808509184	1.9753122859328923e-13	0.1344704564102845	1.806191850732026e-13	0.02075962306529209	2.296471534462827e-14	0	1.2074674752454875	5.961479073357939	9.098149393962824	62.87514517328621	0.9776990903122614	-0.017489583507031493	-5.283742321771934	2.792413181478464	2.7923657079525404	1.2073099173821344	5.283742321771934	2.5	2.5
1.0085164815419019	0.4657745498462124	0.9100926661081294	2.6	2.6	0.4	0.4	2.997725422294234	0.019999999999999993	2.5615157578142624	9.044266021977998e-14	0.12583466419520734	7.889058332695011e-15	0.12583470656663354	6.618036063437022e-15	0.02001791170559694	6.014372382337028e-16	0	1.2543120758640725	6.420304412871612	10.025960631017602	63.27670581130995	-0.8966976343638039	-0.006804793443181101	-5.812347392458352	3.0791160375427196	3.0790632878906576	1.2541279361652975	5.812347392458352	2.6	2.6
1.0099614636143108	0.4443406704342784	0.9166713223100036	2.7	2.7	0.4	0.4	2.997725422294234	0.019999999999999993	2.5324206596503633	3.8527469280746083e-13	0.11856741221791893	2.170621310517261e-14	0.11856745174463731	3.938998529559437e-14	0.019419560548073152	6.982617394517837e-16	0	1.3011925334369217	6.901501586778344	11.019508291939964	63.97439836615548	0.07786798224740678	0.0009149187099509082	-6.376226767603791	3.386056681146058	3.3859984056486203	1.3009785598486134	6.376226767603791	2.7	2.7
1.0113419123740113	0.4247630067833455	0.9226859583921309	2.8	2.8	0.4	0.4	2.997725422294234	0.019999999999999993	2.5097734222106878	5.744183181237239e-13	0.11229407362728325	6.016553707934615e-14	0.11229411169878013	9.918026574260722e-14	0.01892171579712078	9.797193279636974e-15	0	1.3480929667810506	7.405218366208706	12.081303217900148	64.83293435701344	0.6577701229614992	0.006825469697135246	-6.976354678659876	3.7139578108752676	3.7138937617202625	1.3478456782496973	6.976354678659876	2.8	2.8
1.0126590674976224	0.4068377037695608	0.9282262831441999	2.9	2.9	0.4	0.4	2.997725422294234	0.019999999999999993	2.4919844529436967	1.4882843928447714e-13	0.10679806343381178	1.802482812568599e-14	0.10679810106906915	2.062942153263846e-15	0.0184994376167542	1.042395122083253e-15	0	1.3950012170215909	7.931519347576653	13.213852722715492	65.78676471238795	1.5984055829638901	0.011517998990748166	-7.613651775643776	4.063534305914708	4.063464237659227	1.3947169702643913	7.613651775643776	2.9	2.9
1.013916125095026	0.3903875064432606	0.93335901979111	3.0	3.0	0.4	0.4	2.997725422294234	0.019999999999999993	2.477931861264089	1.244423494292143e-13	0.10193226673137597	5.230263222088043e-14	0.10193230484215882	5.6779558334650816e-14	0.018136487848092367	2.2269951007254168e-14	0	1.4419101695818888	8.480375301130433	14.419655353019767	66.80210679532543	2.3736380034611684	0.01532722601606702	-8.288977326346457	4.435491000007104	4.435414670560405	1.4415851550836598	8.288977326346457	3.0	3.0
1.0151169443213937	0.3752494815620873	0.9381341662301769	3.1	3.1	0.4	0.4	2.997725422294234	0.019999999999999993	2.4667936428422195	7.011431764399108e-13	0.09758747815051529	1.7266739498064292e-13	0.09758751751073891	8.750433065465317e-14	0.017821404134107093	7.998999349381383e-15	0	1.4888162651491932	9.0517027645975	15.701202385075803	67.8601467397076	0.23281190948393188	0.01846278836140023	-9.003128085261075	4.830524128664245	4.830441300718111	1.4884464847611503	9.003128085261075	3.1	3.1
1.016265515996635	0.36127648715294136	0.9425910762149478	3.2	3.2	0.4	0.4	2.997725422294234	0.019999999999999993	2.457958672068468	4.135007836822173e-14	0.09367910948889549	3.0700155133769745e-16	0.09367915078457845	2.2506253368589524e-15	0.017545662653885477	3.370592653893109e-16	0	1.5357179905190796	9.645396741606728	17.060980239849325	68.94948640975224	1.132756313387448	0.021067509719042254	-9.756837358702981	5.249323009840588	5.249233452234043	1.5352992374394328	9.756837358702981	3.2	3.2
1.0173657156869216	0.34833863774842533	0.9467621988614571	3.3	3.3	0.4	0.4	2.997725422294234	0.019999999999999993	2.450967505761893	3.606484658239087e-13	0.09014023555642788	2.386055342075357e-13	0.0901402794784135	2.5627515060141657e-13	0.017302710456703497	4.903226541260612e-16	0	1.5826148620972311	10.261349812822441	18.501472362549187	70.06264543893535	1.4386713177737351	0.023244900979663814	-10.55077293072576	5.692571208603498	5.692474697377066	1.582142707331033	10.55077293072576	3.3	3.3
1.018421185661284	0.3363229623699673	0.9506751647439802	3.4	3.4	0.4	0.4	2.997725422294234	0.019999999999999993	2.445470326592944	4.2569119697008665e-13	0.0869172048426969	1.989624637536302e-14	0.08691725213787649	1.5341189043475476e-14	0.017087394866402875	5.9888366188898056e-15	0	1.6295068454117163	10.899461232300153	20.025160395611138	71.19438011916377	0.6421607974838882	0.025073188149048003	-11.385533900207935	6.160947165356146	6.160843484711534	1.6289766295817463	11.385533900207935	3.4	3.4
1.0194352851478732	0.3251318590787672	0.9543539609335626	3.5	3.5	0.4	0.4	2.997725422294234	0.019999999999999993	2.441196978055422	1.1998062351593056e-13	0.08396654586166881	4.947695965554776e-14	0.08396659738486673	7.269758694259615e-14	0.0168955957225431	1.2402440575159668e-14	0	1.6763940605075298	11.55964018396944	21.634524805194854	72.34083398206175	0.47943551325106737	0.026613137609558076	-12.261646779419936	6.65512442168642	6.655013364715422	1.6758008893620278	12.261646779419936	3.5	3.5
1.020411077496523	0.31468108573216197	0.957819642105291	3.6	3.6	0.4	0.4	2.997725422294234	0.019999999999999993	2.4379357818934078	3.90422399485392e-14	0.0812526794546503	1.5339908803478237e-14	0.08125273616028371	1.7885976953414108e-14	0.01672397343654182	5.037043733839773e-15	0	1.7232766500029553	12.241806111093718	23.332045157375397	73.49907840335699	-0.2604544678248295	0.027912835885873337	-13.179561202014767	7.175771571157538	7.175652940567028	1.7226153922834926	13.179561202014767	3.6	3.6
1.021351338678209	0.30489774496097133	0.9610908101447674	3.7	3.7	0.4	0.4	2.997725422294234	0.019999999999999993	2.435518614488621	9.876335688917562e-14	0.07874619686605927	3.0085383887096005e-14	0.07874625975758698	1.642910041484278e-14	0.016569789428727666	6.096654371514281e-15	0	1.770154729888341	12.945887814383633	25.120200196336558	74.666842679968	0.5440426640051717	0.029010848334920576	-14.139645523518887	7.7235520211084925	7.723425629753432	1.7694200168911334	14.139645523518887	3.7	3.7
1.0222585776733981	0.2957184755834795	0.9641839730605882	3.8	3.8	0.4	0.4	2.997725422294234	0.019999999999999993	2.4338103218583473	1.1098480159590609e-13	0.07642255580556957	1.2239204108453186e-14	0.07642262601576692	1.7283642323856398e-14	0.016430774723977325	3.016498615235353e-15	0	1.8170283777310199	13.671822189289662	27.00146782386041	75.8423414366521	0.525787900591123	0.0299384333196583	-15.142182537968965	8.299123613559976	8.298989284948743	1.8162146042828242	15.142182537968965	3.8	3.8
1.023135058740586	0.28708792279134676	0.9671138295583952	3.9	3.9	0.4	0.4	2.997725422294234	0.019999999999999993	2.432701096088077	1.2332247705879485e-13	0.07426108991428665	5.198871737355765e-16	0.074261168726485	2.7487081945272822e-14	0.016305032053447268	4.299824778876866e-15	0	1.863897635062572	14.419552992078502	28.978325037750828	77.02415618244184	1.2927731893613308	0.030721156757954282	-16.18736549612163	8.903138124693514	8.902995693439099	1.8629989619159608	16.18736549612163	3.9	3.9
1.0239828237224615	0.27895747852096575	0.9698935044817686	4.0	4.0	0.4	0.4	2.997725422294234	0.019999999999999993	2.432100910635783	1.021549922842058e-13	0.07224425083670777	1.0533668384132583e-14	0.07224433952301824	6.744637167849617e-14	0.01619096185960167	2.8844766438709437e-15	0	1.9107625133411614	15.189029772548729	31.053247859198333	78.21114995185077	0.5467592239944903	0.03138009914355384	-17.27529459224115	9.53624064602979	9.536089958690843	1.9097728712081612	17.27529459224115	4.0	4.0
1.0248037179188665	0.2712842461807163	0.9725347526541815	4.1	4.1	0.4	0.4	2.997725422294234	0.019999999999999993	2.4319353913253	1.2761479116239503e-13	0.07035702271053539	1.682648690998549e-14	0.0703571225683767	1.1283084300230132e-14	0.01608720551591307	2.1296768755419874e-15	0	1.9576229994310834	15.980206994834806	33.22871126297119	79.40240396727107	1.2553275144546066	0.03193277250326444	-18.40597407975375	10.199068841081166	10.198909756589716	1.9565360949909274	18.40597407975375	4.1	4.1
1.025599415001565	0.26403019127247507	0.9750481342082862	4.2	4.2	0.4	0.4	2.997725422294234	0.019999999999999993	2.4321426610167065	1.605848513149177e-14	0.06858646733671589	1.4255289477818114e-15	0.06858658000605448	3.111348976144947e-16	0.01599260122041993	2.734753364258611e-16	0	2.004479059554857	16.793043323895812	35.5071891159087	80.59716988426337	5.138651365011149	0.03239382497867132	-19.579310177991676	10.892252066488634	10.892084455788043	2.0032883838114297	19.579310177991676	4.2	4.2
1.0263714333999752	0.25716145267191465	0.9774431585160007	4.3	4.3	0.4	0.4	2.997725422294234	0.019999999999999993	2.4326708810949955	1.6912298721965474e-13	0.06692136834583262	3.458118439625424e-14	0.066921495822561	4.637493814223984e-14	0.015906149495567953	9.253930665321592e-15	0	2.0513306418032395	17.627501045105788	37.89115412541375	81.79483347134814	2.4517018591214708	0.03277558724219456	-20.795109935913487	11.616410343798487	11.616234089975963	2.0500294812050925	20.795109935913487	4.3	4.3
