SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu	Q
53.045805386991674	7.543833125452787e-11	0.3407181682565414	7.487674656190652e-13	0.3407184605614561	9.072410487028443e-13	0.00375922514399441	8.799906708683759e-15	0.0	0.03891727471463805	1.1354032033767345	3182.9305864732996	3190.390469839985	-6373.321056313285	21.965508837021723	-3182.9305864732996	0.02	4.0	4.0	1.0	1.0	83.12406323694964	47.49430483234583
51.27323557550335	1.7083104137012584e-12	0.31397810985806246	3.1587638201373025e-14	0.31397847397255	1.9089857342846965e-14	0.003511876309942502	6.613691474747866e-16	0.0	0.04059342479012267	1.1478046235042083	3469.4971349027046	3476.807886943306	-6946.30502184601	22.679390182418615	-3469.4971349027046	0.02	4.1	4.1	1.0	1.0	83.12406323694964	47.49430483234583
49.37422954091646	1.504429348567378e-10	0.2867047323875017	1.6848064556893916e-12	0.2867051854011729	1.527242942926605e-12	0.003285201973835355	1.7112837708691546e-14	0.0	0.042341621229330266	1.1624169785668885	3767.2548362025987	3774.3633556843442	-7541.618191886942	23.38524286385842	-3767.2548362025987	0.02	4.2	4.2	1.0	1.0	83.12406323694964	47.49430483234583
47.3601793247095	9.24343952345575e-11	0.25853841522563226	8.179812794519913e-13	0.25853897765123407	7.380765081520488e-13	0.0030783617035540344	6.665478394835478e-15	0.0	0.04416968297630176	1.1801808274867147	4074.402609547109	4081.2606556949117	-8155.66326524202	24.08367458712287	-4074.402609547109	0.02	4.3	4.3	1.0	1.0	83.12406323694964	47.49430483234583
45.28450197015484	2.170243967175578e-10	0.22912125203068773	2.0662201336876192e-12	0.22912194705121045	2.8359398298061165e-12	0.002890245298771241	2.6658678869394568e-14	0.0	0.046086684847464844	1.2023897925910647	4388.778941738261	4395.343547079776	-8784.122488818037	24.775235751642363	-4388.778941738261	0.02	4.4	4.4	1.0	1.0	83.12406323694964	47.49430483234583
43.2784896411397	6.225982370714617e-11	0.1982366911360525	6.657100189741893e-13	0.19823754204078597	6.280917877809255e-13	0.0027184372030934776	6.755986863174872e-15	0.0	0.04810323881887325	1.2308048601543211	4707.855654079552	4714.089185606089	-9421.94483968564	25.460373621684457	-4707.855654079552	0.02	4.5	4.5	1.0	1.0	83.12406323694964	47.49430483234583
41.59494443632278	2.177384443536809e-10	0.16623227474157554	1.737791347116113e-12	0.1662332996584914	3.684530411902685e-12	0.0025575390867415685	2.948123584908284e-14	0.0	0.0502318727612503	1.2676456194241863	5028.734393680147	5034.604394966766	-10063.338788646915	26.139424931450186	-5028.734393680147	0.02	4.6	4.6	1.0	1.0	83.12406323694964	47.49430483234583
40.595791408574854	4.176284741207875e-11	0.13484947087984572	5.558767905811079e-13	0.13485067623390345	6.702625259647524e-13	0.0023988581556880564	8.562839354406588e-15	0.0	0.05248762343905278	1.315051113097559	5348.13839716123	5353.617489717526	-10701.755886878756	26.812714445851753	-5348.13839716123	0.02	4.7	4.7	1.0	1.0	83.12406323694964	47.49430483234583
40.549057900338894	4.74260681724778e-11	0.10755849741282088	8.146059413616843e-13	0.10755987860577029	6.377863404838834e-13	0.002237201531062705	1.0460902575931452e-14	0.0	0.05488899610074051	1.3735030157463282	5662.3911218696485	5667.457358412619	-11329.848480282268	27.480831716426962	-5662.3911218696485	0.02	4.8	4.8	1.0	1.0	83.12406323694964	47.49430483234583
41.34407381623125	2.0210534092644783e-10	0.08727570465322673	2.4094999803010146e-12	0.0872772608340439	2.8272974783114464e-12	0.0020808700822608868	3.5098310115437145e-14	0.0	0.057458981437633054	1.4403258995858885	5967.400903335183	5972.038392479057	-11939.439295814242	28.144845228423627	-5967.400903335183	0.02	4.9	4.9	1.0	1.0	83.12406323694964	47.49430483234583
42.61487088381399	1.521696232019941e-11	0.07359145129664679	7.47450566428911e-14	0.07359319126596243	1.9003091105285718e-13	0.0019434821261175837	2.214021417559337e-16	0.0	0.06022533764131232	1.5111085920814842	6258.695923534658	6262.894517620918	-12521.590441155575	28.805939038594612	-6258.695923534658	0.02	5.0	5.0	1.0	1.0	83.12406323694964	47.49430483234583
44.09340787809186	5.378799808981524e-12	0.06411151268311888	1.4804822749104764e-13	0.06411343038107355	1.1183999803743933e-13	0.0018290669413041668	2.7958559219097912e-15	0.0	0.06322074981907962	1.5825709497565101	6531.476192529338	6535.229999732281	-13066.706192261618	29.46485738341871	-6531.476192529338	0.02	5.1	5.1	1.0	1.0	83.12406323694964	47.49430483234583
45.67598054642718	3.769471551302167e-12	0.05685091536221282	7.594852418219584e-14	0.05685297234292452	7.484852884708205e-14	0.0017337837629145727	3.2928341544973567e-15	0.0	0.06648410241823566	1.6532091006323113	6780.617985937789	6783.923943122854	-13564.541929060642	30.121881424180728	-6780.617985937789	0.02	5.2	5.2	1.0	1.0	83.12406323694964	47.49430483234583
47.335978270529964	3.166027688497955e-13	0.05073344036191079	1.6126637457531685e-14	0.050735603625322735	6.659301330820653e-14	0.001652558425264276	1.1581300625327911e-15	0.0	0.07006251604966778	1.722463982591073	7000.648345825201	7003.505457831336	-14004.153803656536	30.777102053825566	-7000.648345825201	0.02	5.3	5.3	1.0	1.0	83.12406323694964	47.49430483234583
49.068658715143	1.0307309611943052e-11	0.04525313135912947	6.423775139834592e-14	0.04525543977028842	1.0326390166139622e-13	0.0015815701836554468	9.538988467039029e-17	0.0	0.07401361883007036	1.790030207315273	7185.720762709858	7188.129825263464	-14373.850587973324	31.430621530006377	-7185.720762709858	0.02	5.4	5.4	1.0	1.0	83.12406323694964	47.49430483234583
50.873555054450904	4.100917875410597e-10	0.040179480196997644	2.407291826556182e-12	0.04018201477478884	8.120789685547016e-12	0.001518312060040172	4.782475084396151e-14	0.0	0.07840813170730575	1.8555534122312582	7329.597486217084	7331.56105524586	-14661.158541462946	32.082641216575745	-7329.597486217084	0.02	5.5	5.5	1.0	1.0	83.12406323694964	47.49430483234583
52.75086061720833	3.645215965013271e-11	0.03541385624724115	2.838568268743499e-13	0.03541657439552087	9.938704019962085e-13	0.0014611603732509883	4.770698505326399e-16	0.0	0.08333287622535496	1.9185321287631318	7425.637551505542	7427.1600605358135	-14852.797612041359	32.733489231671385	-7425.637551505542	0.02	5.6	5.6	1.0	1.0	83.12406323694964	47.49430483234583
54.70159522929069	2.942130634714553e-11	0.030930915074625413	1.23873214550732e-13	0.030933602825629226	9.423535104422643e-14	0.0014089998576248988	1.4923619320159717e-16	0.0	0.08889387841902621	1.9783019830782236	7466.7931804306945	7467.881200360778	-14934.674380791472	33.383626843150594	-7466.7931804306945	0.02	5.7	5.7	1.0	1.0	83.12406323694964	47.49430483234583
56.72919832737084	2.288104441702278e-11	0.026754422053004642	1.3655342956169705e-13	0.026756949840545836	2.3565757755330247e-13	0.001360954580308059	1.0804923174108068e-15	0.0	0.0952180774707922	2.0340747829118166	7445.617965618882	7446.280654086764	-14891.898619705647	34.033661976387194	-7445.617965618882	0.02	5.8	5.8	1.0	1.0	83.12406323694964	47.49430483234583
58.84260339760595	1.9503945591285536e-11	0.02294200368971559	2.028912517363274e-13	0.022944538954144826	4.12390252577619e-12	0.0013161975103269574	4.7211558452970065e-14	0.0	0.10244797835564479	2.0851008565471987	7354.266397582552	7354.516246304049	-14708.7826438866	34.68442933259055	-7354.266397582552	0.02	5.9	5.9	1.0	1.0	83.12406323694964	47.49430483234583
61.061021030031974	2.5434052785969566e-12	0.0195659316599902	4.153083341559427e-13	0.01956868329858174	9.655256723525688e-13	0.0012738396500499973	1.8047026747706352e-14	0.0	0.11070481946962853	2.1313059702207084	7184.294376790624	7184.148537992609	-14368.442914783232	35.337371592710966	-7184.294376790624	0.02	6.0	6.0	1.0	1.0	83.12406323694964	47.49430483234583
63.42360695004267	9.617024204441361e-12	0.016678066386310593	8.752412200698667e-14	0.016680846830504675	6.003112973277059e-13	0.0012329946053324396	2.651900650396125e-15	0.0	0.11988447247903623	2.176642814876321	6924.744684895957	6924.228240345918	-13848.972925241875	35.996620399538855	-6924.744684895957	0.02	6.1	6.1	1.0	1.0	83.12406323694964	47.49430483234583
