SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	Trace	TRatio	Omega	rho	S	T	Mu	EInternal	Txx	Tyy	murh	ax	Gmu	ay	Ax	Ay	Gx	Gy	mu	Q
604.9072869960735	7.205270944780429e-08	1.0582425435446094	1.3251532263158804e-10	1.0582425515050622	1.3027510077620238e-10	0.0019440131974097687	2.3968246678895546e-13	0.0	0.000822520373561962	0.08740108477327257	0.26334272065289277	-0.7755765944242345	0.7242365343022066	0.38681208780674003	0.0061	1.0	0.33189102230197715	0.20964929877669453	0.2096428082985552	885.1714232006905	0.6	0.0006778348060881367	0.6	0.6	0.6	0.2	0.2	885.1714232006905	510.5542040563916
592.9049857221593	1.6901151063094047e-08	1.0714372891092077	4.19738650293078e-11	1.0714372971343626	2.7325254155009832e-11	0.00203363133270424	7.083211173483212e-14	0.0	0.0008489637734955067	0.08800577890077628	0.2662916030228872	-0.7762241159320813	0.7237817847405004	0.3929271990083542	0.006199999999999999	1.0	0.3304864963887441	0.2092494495034355	0.20924282578608489	856.8754633114611	0.6	0.0007002184397733294	0.6	0.6	0.6	0.2	0.2	856.8754633114611	494.2175320743583
581.583408144943	7.967839635362973e-08	1.0851304292455572	1.5322108689921332e-10	1.0851304373428081	1.4966387383670258e-10	0.0021269998275078323	2.882557585393285e-13	0.0	0.0008758461059721614	0.08863279344524586	0.2693205800144553	-0.776902082033768	0.7233525444707349	0.39907068115845723	0.0063	1.0	0.32909773712981255	0.20886863913044612	0.2088618914446123	829.9162063531476	0.6	0.0007229645540199113	0.6	0.6	0.6	0.2	0.2	829.9162063531476	478.6526060201142
570.8802582303081	4.828393464499821e-08	1.099281802148397	9.695232248578142e-11	1.0992818103051742	9.707465187317128e-11	0.002224166503045153	1.952656399073378e-13	0.0	0.0009031559475427937	0.0892813779726001	0.2724252447105394	-0.777610033256003	0.7229499419503167	0.4052378018808309	0.006400000000000001	1.0	0.3277279903610418	0.2085081154354877	0.2085012528981542	804.2107645749164	0.6	0.0007460730773942617	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	804.2107645749164	463.81157062837724
560.7330123765129	9.402949404649016e-08	1.113839174346427	1.8307785814878352e-10	1.1138391825617513	1.9368282671866748e-10	0.0023251462657629105	3.769961390542951e-13	0.0	0.0009308867478416966	0.08995085110837409	0.27560122986654373	-0.7783460908620858	0.722574392812388	0.411424659317592	0.006499999999999999	1.0	0.3263804415964747	0.2081691305747707	0.20816216213007815	779.6825767683166	0.6	0.0007695439373378361	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	779.6825767683166	449.6502232648126
551.08197966739	2.3461147945550136e-08	1.1287443394276315	4.726978807222477e-11	1.1287443476954444	5.280193276774931e-11	0.0024299302478580052	1.058206689557268e-13	0.0	0.0009590356351908259	0.09064048564101851	0.27884383564627857	-0.7791072084366977	0.7222257340795566	0.41762805515894147	0.006599999999999999	1.0	0.3250582370986984	0.20785289416809288	0.20784582857162404	756.2608375303095	0.6	0.000793377060168018	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	756.2608375303095	436.1276844108892
541.8720878386982	4.3667366484041736e-08	1.1439374958745356	8.972839544352081e-11	1.1439375042042268	9.570567935096133e-11	0.0025384932459385987	1.9677809945002562e-13	0.0	0.0009876024187175654	0.09134943259451717	0.2821477799108997	-0.7798894160575139	0.7219033481372545	0.42384538161475005	0.006699999999999999	1.0	0.32376449186793066	0.20756053932817733	0.20755338513427052	733.8799857046969	0.6	0.0008175723710789841	0.6	0.6	0.6	0.2	0.2	733.8799857046969	423.2061023154006
533.0537882250525	1.0205986592149883e-07	1.1593603072929946	2.1587413814139624e-10	1.1593603157361634	2.3835539406269166e-10	0.0026507997410202587	5.038318918926213e-13	0.0	0.0010165887714341487	0.0920766754835193	0.2855070458690533	-0.7806880479618008	0.7216062735950229	0.4300745222818473	0.006799999999999999	1.0	0.3225022878270749	0.20729309887943775	0.20728586443115649	712.4792450917764	0.6	0.0008421297941425822	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	712.4792450917764	410.8503878230608
524.5833622128566	5.1538794033846765e-09	1.174957952873094	1.0803018253684413e-11	1.1749579613132453	1.0008079342594731e-11	0.0027668087162073377	2.0827527871369772e-14	0.0	0.0010459975752720768	0.09282100769854888	0.2889148066217594	-0.7814979482995228	0.7213333017377577	0.43631376623117046	0.006900000000000001	1.0	0.3212746649570924	0.20705148961712905	0.20704418303851221	692.0022114107284	0.6	0.0008670492523092216	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	692.0022114107284	399.0279759071273
516.4228379450841	5.928251970268097e-11	1.1906804185231876	1.4917721434153682e-13	1.1906804270166707	7.220375104947963e-13	0.0028864774728692014	1.6377384834198106e-15	0.0	0.0010758324075489322	0.0935810273298611	0.29236340982138986	-0.7823136523310512	0.7210830584106338	0.44256173434337354	0.007	1.0	0.3200846076704039	0.20683650290502012	0.20682913209524484	672.3964802670387	0.6	0.0008923306674087782	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	672.3964802670387	387.7086108762925
