SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu	Q
222.56942797832468	7.933305762211455e-09	0.9297693972095296	3.2276530921638e-11	0.9297725974162757	3.910016055003554e-11	0.004592795465658861	1.580760105730166e-13	0.0	0.002915338847055177	0.369958490483064	31.298914411482215	31.59198877573495	-62.890903187217155	4.151291841817147	-31.298914411482215	0.01	1.0	1.0	0.1	0.1	329.91508490877163	189.97721932938333
186.76655357852778	6.125376690244155e-10	1.1227246412174101	3.3353502586988354e-12	1.122728931681706	4.38998428762648e-12	0.007985788201634071	2.433849398654465e-14	0.0	0.004158130269469371	0.44656396032982376	68.21153309420825	68.50585375302629	-136.71738684723454	4.182901475768518	-68.21153309420825	0.012	1.0	1.0	0.1	0.1	229.37147117314964	131.92862453429396
160.7523624392862	6.793086085212906e-08	1.3158834454378698	4.5355396805049505e-10	1.31588859525736	6.227950866237665e-10	0.012755612429236389	3.929847306299632e-12	0.0	0.005635233316814817	0.5242254372624034	68.13973522231439	68.43417301349396	-136.57390823580835	4.197086847209031	-68.13973522231439	0.014	1.0	1.0	0.09999999999999999	0.09999999999999999	168.7465562932672	96.92715271907312
150.29518960281433	8.074271286295787e-11	1.4128421333519114	1.1075823931806336e-12	1.4128476213837438	8.443112550590972e-13	0.015734211724327606	1.1260839455047987e-14	0.0	0.0064597277983836085	0.563404404905979	63.92321241983599	64.21779584077333	-128.14100826060934	4.199297211554339	-63.92321241983599	0.015000000000000001	1.0	1.0	0.09999999999999999	0.09999999999999999	147.10800790473036	84.43431970194814
129.33651636369459	1.3058766334993546e-10	1.6566454122328442	2.034784207854215e-12	1.6566514906095513	1.8275443499252066e-12	0.025163974558153196	2.986875320963885e-14	0.0	0.008768613166754072	0.6622765403194889	55.77862714697304	56.07426766806515	-111.85289481503818	4.198491031392516	-55.77862714697304	0.0175	1.0	1.0	0.10000000000000002	0.10000000000000002	108.3075251069757	62.0333777402068
113.60159145336098	4.1447739726854e-10	1.9025862814648633	8.87156731660252e-13	1.9025926332714518	5.964314527926939e-12	0.03782453445826634	7.151377633563078e-14	0.0	0.011427861394918998	0.7623916617027439	52.848627700574816	53.146181201528705	-105.99480890210353	4.194471467401043	-52.848627700574816	0.02	1.0	1.0	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
101.36622525023114	7.078721458281777e-10	2.1507112581726466	1.2632664612215155e-11	2.1507176370578325	1.586903486989124e-11	0.05422064494259981	2.77215640802168e-13	0.0	0.014433590086098945	0.8636898898436749	52.04888711075357	52.34889655662194	-104.3977836673755	4.18956765017813	-52.04888711075357	0.022499999999999996	1.0	1.0	0.09999999999999999	0.09999999999999999	65.85790118400057	37.526364311976955
91.58622639509721	1.1429966904051049e-11	2.401033930158663	5.188281960514563e-13	2.401040153851756	1.3608471804963418e-13	0.07486630576294975	1.2809041482756114e-14	0.0	0.01778190514548472	0.9661407252359066	51.809275445748966	52.112100437852966	-103.92137588360193	4.184166845453577	-51.809275445748966	0.024999999999999994	1.0	1.0	0.09999999999999999	0.09999999999999999	53.5070488257657	30.39635509270133
76.94386195028491	3.820954278888414e-11	2.908316770870203	1.93843352451685e-12	2.908322342183384	2.0364635564380683e-12	0.13100831646588113	8.030019500791801e-14	0.0	0.02548983087215508	1.1744642657370765	51.861103069480635	52.17043206961929	-104.03153513909992	4.171920559601969	-51.861103069480635	0.030000000000000002	1.0	1.0	0.09999999999999999	0.09999999999999999	37.417137506608974	21.108579925487035
66.51967989322695	1.1807010447464905e-13	3.424550430292736	4.335131081026168e-14	3.42455513421273	9.825450075223085e-14	0.21054574388494565	2.191669093699093e-15	0.0	0.03451662024913311	1.3873873372082624	52.23687420787064	52.55386526864166	-104.7907394765123	4.157691631456788	-52.23687420787064	0.035	1.0	1.0	0.1	0.1	27.71373801300994	15.5083444350517
58.73210105873163	9.754208196905735e-11	3.949882908431806	6.799775984966058e-12	3.9498867080027895	7.394156628088535e-12	0.3179180367326042	4.722562297545767e-13	0.0	0.04482418617570787	1.6050278141445247	52.74061785097745	53.06648959476315	-105.8071074457406	4.141542261081748	-52.74061785097745	0.04	1.0	1.0	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
52.70133033356231	2.764808633502324e-11	4.484475077640075	6.7279218901187716e-12	4.484478028986626	3.039457271769625e-12	0.457707749783475	6.821437503814552e-13	0.0	0.05637213400124147	1.827546695006199	53.31835118883764	53.65437191614635	-106.97272310498398	4.123614615776589	-53.31835118883764	0.04499999999999999	1.0	1.0	0.09999999999999999	0.09999999999999999	17.093493694914624	9.381591077994239
47.89913009027598	4.3870850420339724e-12	5.0284933471748605	4.2761854011728747e-13	5.028495548803502	5.121700911941833e-13	0.6346416499056126	4.333101532524325e-14	0.0	0.06911870105893984	2.05512552380032	53.958575123046714	54.30605515880525	-108.26463028185198	4.104083542149061	-53.958575123046714	0.04999999999999999	1.0	1.0	0.1	0.1	14.001275544296817	7.599088773175333
