SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	Ttt	Txx	Tyy	rho	EInternal	T	Ax	Ay	Gx	Gy	mu	Q
2681.733831525549	4.2088071820008295e-07	55.95846741854236	8.803592404750356e-09	55.95846741850469	8.83827696343931e-09	1.1707269049860065	1.848752160085488e-10	0.0	0.007142286319213033	0.620003698469614	1.6144122470143454	1.913487155952585	-3.5278994029669297	0.6850350327747741	-1.6144122470143454	0.02	0.2	0.2	0.6	0.6	83.12406323694964	47.49430483234583
1170.6918443767313	5.038693726995948e-08	24.15727891278284	1.0455345455155954e-09	24.15727891277669	1.0445827597736385e-09	0.5015317220768825	2.1675159906857144e-11	0.0	0.007297173139712832	0.6271606696882178	3.9295997464244503	4.230613476758894	-8.160213223183344	0.8120849262585395	-3.9295997464244503	0.02	0.3	0.3	0.6	0.6	83.12406323694964	47.49430483234583
645.7288980408833	8.679307130854755e-10	13.12078419328698	1.7908397061381104e-11	13.120784193282553	1.7448809584324778e-11	0.26962033230527666	3.6094425485624823e-13	0.0	0.007513803488683101	0.6369299388808359	7.258476352554401	7.562895623733106	-14.821371976287505	0.9897646320219702	-7.258476352554401	0.02	0.4	0.4	0.6	0.6	83.12406323694964	47.49430483234583
406.3973256389732	2.366270735154304e-09	8.098807123645873	4.840058214095274e-11	8.098807123652755	4.8042012401702035e-11	0.16437343216453346	9.829181066039846e-13	0.0	0.007791552409378673	0.6490469971501759	11.680615143919674	11.990499924278453	-23.67111506819813	1.2175342593774923	-11.680615143919674	0.02	0.5	0.5	0.6	0.6	83.12406323694964	47.49430483234583
279.5389830732547	1.153683149446999e-09	5.443623308164341	2.3070393975377666e-11	5.443623308199414	2.3036404683770646e-11	0.10894345590078215	4.610866985134315e-13	0.0	0.008129247915759141	0.6631729724766058	17.288377245663035	17.60643019594589	-34.894807441608926	1.494381865175046	-17.288377245663035	0.02	0.6	0.6	0.6	0.6	83.12406323694964	47.49430483234583
205.5923753208742	8.10393422195064e-10	3.899866611634913	1.6087208937536856e-11	3.8998666117306313	1.5793789452884753e-11	0.07686841681084787	3.134203861819101e-13	0.0	0.008525171579984408	0.6789195702330215	24.182388518519232	24.51194956447968	-48.69433808299891	1.8188121663256271	-24.182388518519232	0.02	0.7	0.7	0.6	0.6	83.12406323694964	47.49430483234583
159.54599991252257	6.821661566788068e-10	2.940264944170992	1.3275378232881002e-11	2.9402649443808544	1.2894800419777419e-11	0.05703172150214831	2.511111608417637e-13	0.0	0.008977185035409802	0.6958853428824245	32.468980191821785	32.81398683277528	-65.28296702459707	2.1889373849693525	-32.468980191821785	0.02	0.8	0.8	0.6	0.6	83.12406323694964	47.49430483234583
129.40006832746752	5.7081972083664924e-11	2.3120596111392335	1.1686111936234495e-12	2.3120596115490404	1.1139680151985271e-12	0.04410927566294937	2.2814859784980125e-14	0.0	0.009482913215999323	0.7136913900419815	42.26031415423333	42.62525341114517	-84.8855675653785	2.602615022228672	-42.26031415423333	0.02	0.9	0.9	0.6	0.6	83.12406323694964	47.49430483234583
108.83580091653454	1.3559829905104718e-09	1.882486217017529	2.510955764344998e-11	1.8824862177623711	2.5008169512085124e-11	0.035311738350683394	4.629482425821187e-13	0.0	0.010039904943527137	0.7320054946399489	53.67726365320581	54.06713771546628	-107.7444013686721	3.057568516576139	-53.67726365320581	0.02	1.0	1.0	0.6	0.6	83.12406323694964	47.49430483234583
94.29552762564032	1.678726412165845e-09	1.57712242534107	3.032238977993523e-11	1.5771224266340818	2.8864638651726396e-11	0.0290823096671588	5.209471861273268e-13	0.0	0.01064572492026351	0.7505506533779586	66.85474205206185	67.27505991524853	-134.12980196731039	3.551453353567301	-66.85474205206185	0.02	1.1	1.1	0.6	0.6	83.12406323694964	47.49430483234583
83.673596028752	5.15393000982212e-10	1.3521914676207523	9.060218013605592e-12	1.3521914697877246	8.01288601997304e-12	0.02451057995875753	1.4129646834213316e-13	0.0	0.011297972779717919	0.7691010045145116	81.94908504436194	82.40588138573223	-164.35496643009415	4.081864684524508	-81.94908504436194	0.02	1.2	1.2	0.6	0.6	83.12406323694964	47.49430483234583
75.67378376454121	7.518879488748083e-11	1.1809492483976458	1.3393245428281292e-12	1.1809492519082145	1.3275599735272417e-12	0.02104415324175517	2.3526924151518007e-14	0.0	0.011994248859056264	0.7874712394338147	99.14708238923798	99.64695554625959	-198.79403793549756	4.646302025181635	-99.14708238923798	0.02	1.3	1.3	0.6	0.6	83.12406323694964	47.49430483234583
69.47129970982758	7.184768871428687e-11	1.0465268640836318	1.3608186536531655e-12	1.0465268695852972	1.260813008297124e-12	0.018337166816760637	2.3614692781606008e-14	0.0	0.012732090926254895	0.8055049626932297	118.67617085081254	119.22632471086663	-237.9024955616792	5.242110499123973	-118.67617085081254	0.02	1.4	1.4	0.6	0.6	83.12406323694964	47.49430483234583
64.52537815547768	2.825362104105951e-10	0.9379728181217188	4.644992530121405e-12	0.9379728264659994	4.941478987617475e-12	0.016166809283611114	8.117929339704192e-14	0.0	0.013508901485781587	0.8230654218229155	140.8151418510559	141.42341117521818	-282.2385530262741	5.866414560760428	-140.8151418510559	0.02	1.5	1.5	0.6	0.6	83.12406323694964	47.49430483234583
60.47103832972582	4.950010464455784e-11	0.8479790799502895	7.489107172416573e-13	0.8479790922351181	7.419553557315485e-13	0.014385633404518944	1.1228145951162468e-14	0.0	0.014321880654361276	0.8400303173975957	165.9045566985064	166.57939120545342	-332.4839479039598	6.516056564759773	-165.9045566985064	0.02	1.6	1.6	0.6	0.6	83.12406323694964	47.49430483234583
57.05449711688823	1.4659445147580455e-10	0.7715346647161533	2.2832613448330996e-12	0.7715346823424994	2.508164852881214e-12	0.01289354717734083	3.902872640427184e-14	0.0	0.015167978969221679	0.8562915887423587	194.3559499567649	195.10632938027126	-389.4622793370362	7.187552232954079	-194.3559499567649	0.02	1.7	1.7	0.6	0.6	83.12406323694964	47.49430483234583
54.093595801971446	3.421889426544547e-11	0.7051086370644412	5.610841421946585e-13	0.7051086618093377	8.297635679953005e-13	0.011620989927834478	1.3015273889370301e-14	0.0	0.016043888001121616	0.8717609772317089	226.65884471665782	227.49409629108428	-454.15294100774213	7.877078153764467	-226.65884471665782	0.02	1.8	1.8	0.6	0.6	83.12406323694964	47.49430483234583
51.45304554574621	7.214587325991839e-12	0.6461440902537867	8.878575691468188e-14	0.6461441243638166	1.6692138510463113e-13	0.010518638611075258	2.2565764704124925e-15	0.0	0.01694609182009327	0.8863823746244228	263.3845931007371	264.31408754548426	-527.6986806462212	8.580510951695524	-263.3845931007371	0.02	1.9	1.9	0.6	0.6	83.12406323694964	47.49430483234583
49.028742777915596	2.458228323589523e-10	0.5927389379594971	3.674349235086113e-12	0.5927389842587835	3.931423337653282e-12	0.009551009770925854	5.892819445295352e-14	0.0	0.017871003989858147	0.900152011364841	305.1861133386798	306.2188301098006	-611.4049434484804	9.29353942518279	-305.1861133386798	0.02	2.0	2.0	0.6	0.6	83.12406323694964	47.49430483234583
46.737849742819336	6.778891895519931e-11	0.543440305700827	9.87654238945173e-13	0.5434403677208169	1.2342083348184871e-12	0.008692418096272343	1.7836635844921053e-14	0.0	0.01881520486767053	0.91314706245112	352.7928161716587	353.9367979481448	-706.7296141198035	10.01186309874693	-352.7928161716587	0.02	2.1	2.1	0.6	0.6	83.12406323694964	47.49430483234583
44.512755071750874	9.0259377592437e-10	0.49710727097005564	1.675938695207664e-11	0.4971073530961206	1.4207939110303954e-11	0.007924358376215085	2.645540497340262e-13	0.0	0.019775765188678233	0.925562271906912	407.0005544821442	408.26231364360194	-815.2628681257461	10.731466814205202	-407.0005544821442	0.02	2.2	2.2	0.6	0.6	83.12406323694964	47.49430483234583
42.297995361751646	7.674095273092416e-11	0.45281259761885334	1.364659277539635e-12	0.45281270531112777	1.1031243719763606e-12	0.007233721020374659	1.959802973608557e-14	0.0	0.02075059665370246	0.9377536694619963	468.6573744370987	470.04135760495745	-938.6987320420562	11.448922580701709	-468.6573744370987	0.02	2.3	2.3	0.6	0.6	83.12406323694964	47.49430483234583
40.050211284224076	1.5412344089773405e-11	0.4097650256282033	2.140171011278157e-13	0.4097651655715956	2.3817218327291177e-13	0.0066114522623940564	3.1792102180602816e-15	0.0	0.02173873040079992	0.9502904752140807	538.6469619337736	540.1551964125763	-1078.8021583463499	12.161634680017958	-538.6469619337736	0.02	2.4	2.4	0.6	0.6	83.12406323694964	47.49430483234583
